Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Bartle, Bruce",,,,,-,-,-,,,,1,1,-,2,6,2,1,2,15.0
"Barton, Colin",-,-,-,-,,-,-,-,-,-,,,-,-,-,-,-,,
"Borrack, Les",-,-,,,,,,,,,-,-,-,-,-,-,-,-,
"Brown, Clive",,1,-,-,-,,,,,,,,,,,,-,-,1.0
"Byron, Alan",,,,,-,-,,-,-,-,-,,,,,,-,-,
"Campbell, Peter",,,,1,-,1,-,1,1,,,,,,,,,,4.0
"Cook, Bill",,,,,,,,,,-,2,4,1,1,,,,,8.0
"Cougle, Barry",,,,,,,,,,,,,,,1,2,2,2,7.0
"Davis, Bob",,-,-,-,-,-,1,1,-,2,4,3,4,-,-,-,-,,15.0
"Falconer, Peter",,,,-,1,-,-,-,1,4,1,1,-,1,,-,2,-,11.0
"Ferrari, Bruce",,,2,1,-,-,-,-,,,,,,,,,,,3.0
"Finegan, George",,,,,,,,,-,-,-,-,,,,,,,
"Fitzpatrick, Frank",-,-,,,,-,-,,,-,-,,,,-,1,,-,1.0
"Gazzard, Bob",-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Goggin, Bill",,,,1,1,-,,,,,,,-,1,4,1,-,1,9.0
"Goggin, Matt",,,,1,,,-,-,,-,,-,-,-,-,-,1,-,2.0
"Gross, Graeme",,,,,,,,,,,-,-,,,,,,,
"Haygarth, John",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,
"Helmer, John",,,-,1,-,,-,,1,1,,,,,,,,,3.0
"Hetherington, Max",3,-,,,,,,,,,,,,,,,,,3.0
"Hovey, Ron",-,-,1,,-,,,,-,-,-,-,2,-,-,-,-,-,3.0
"Le Deux, Fred",,-,-,-,-,-,,,,,,,,,,,,,
"Long, Doug",-,1,2,2,1,-,-,-,1,1,-,-,,-,-,1,,,9.0
"Martin, Neville",-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,1,1,-,4.0
"McGrath, George",-,-,-,-,,,,-,-,,,-,-,-,,,,,
"Mountain, Terry",,,-,,,,,-,,,,,,,,,,,
"Nicholls, Eric",-,-,,,,-,-,-,,,-,,,,-,-,,-,
"OConnell, John",,1,,-,,,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"ONeill, John",-,1,-,,,,,,-,-,-,-,-,-,-,-,-,-,1.0
"Palmer, Clif",,,,,,,,,,,,,1,-,-,,,,1.0
"Peake, Bruce",-,1,-,,-,1,-,-,1,-,,1,-,-,,-,-,-,4.0
"Rayson, Noel",,,1,1,,,,,,,,,,,,,,,2.0
"Rice, Colin",-,1,3,-,,-,-,-,,,,,,,,,,,4.0
"Smith, Bernie",-,,,,,,,,,,,,,,,,,,
"Smith, Ron",,,-,-,,,,,,,,,,,,,2,-,2.0
"Sutherland, Ross",-,,,,-,,,,,,,,,,,,,,
"Thomas, John",-,-,-,-,1,1,-,-,-,-,-,-,,,-,-,,,2.0
"Trezise, Neil",2,-,-,,3,3,1,-,1,-,-,5,2,2,3,1,4,-,27.0
"Williams, Geoff",-,-,-,-,,,,,-,-,-,-,-,-,-,-,-,-,
"Wooller, Fred",3,,,,4,4,6,2,-,,,,2,,,,,,21.0
Totals,8,6,9,8,11,10,9,4,6,8,9,15,12,7,14,9,13,5,163.0
Opponent,ES,ME,CA,SM,RI,FO,SK,NM,FI,HW,CW,ES,ME,CA,SM,RI,FO,SK,
