Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Anderson, Alby",,,,,,,-,,-,,,,,,,,-,-,
"Anderson, Charlie",,,,,,,,,,,,,,,-,,-,-,
"Barnett, Jack",,,,,,,,1,-,-,,,,,,,,,1.0
"Bentley, Perce",-,,,,1,-,-,-,-,2,1,1,-,-,-,-,-,-,5.0
"Boromeo, Bert",1,1,1,1,1,-,-,-,-,1,1,-,1,-,,,,,8.0
"Bourke, Ted",,-,-,-,-,,,,,,,,,,,,,,
"Burke, Cyril",,,,,,,,,1,,,,,,,,,1,2.0
"Corfield, Joe",,,,,,,,-,-,-,,-,-,,,,,,
"Don, Donald",,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,
"Finlayson, Bill",,,,,,,,,,,,-,,,,,,-,
"Gallagher, Les",4,3,1,6,1,1,,2,,,,,,,1,1,1,2,23.0
"Geddes, Allan",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Harris, Don",,,,,,-,-,1,-,,,-,-,-,1,-,-,,2.0
"Hayes, Doug",,,,1,1,-,3,5,1,,-,-,2,-,-,1,-,2,16.0
"Huggard, Jack",1,,-,-,,1,1,-,,,,,,,,,,,3.0
"James, Jack",2,3,1,1,2,3,3,-,2,1,-,1,-,-,,,-,-,19.0
"Jamison, Sam",,,,,,,,,,,,,,,,,,-,
"Lilburne, Dooley",-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,
"Lunn, Bennie",-,-,-,-,-,-,-,,,,-,,-,,,,-,-,
"Lynch, Dave",,,,,,,,,,,,7,6,5,5,5,3,,31.0
"MacIsaac, Angus",,,,,,,,,,-,1,-,-,-,-,-,-,,1.0
"McCormack, Basil",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Millar, Keith",1,2,-,3,1,-,-,-,-,1,1,1,-,1,3,-,,,14.0
"Morris, Mel",3,2,2,1,1,2,2,2,2,1,1,-,2,-,-,,,,21.0
"OBrien, Frank",,,,-,,,,,,,,,,,,,,,
"OHalloran, Tom",-,4,-,2,-,2,-,-,2,-,-,,,1,4,2,,,17.0
"Parkin, Roy",-,,,,,,,,,,,,,,,,,,
"Pollock, Harry",,,,,,-,1,-,1,1,-,-,-,-,-,-,,,3.0
"Reid, Reuben",,,,,-,,,,,,,,,,,,,,
"Robinson, George",-,1,1,-,1,1,-,-,-,-,-,-,1,1,-,1,2,1,10.0
"Rudolph, George",-,1,2,-,2,,,,,-,-,,,,-,-,-,-,5.0
"Smith, Jimmy",-,-,-,-,-,-,-,,,-,-,,-,-,,,,,
"Taylor, Ernie",,,,,,,,,,,,,,-,,-,,,
"Titus, Jack",,,,,,,,,,,,-,,,-,-,1,-,1.0
"Valentine, George",-,-,-,,1,,,,,-,-,,,,,-,,,1.0
"Waterhouse, George",-,-,-,1,,,,,,,,-,,,,,1,-,2.0
"Weidner, Harry",,1,,,,-,,,,,,,,,,,,,1.0
Totals,12,18,8,16,12,10,10,11,9,7,5,10,12,8,14,10,8,6,186.0
Opponent,SM,FI,ES,HW,ME,GE,NM,SK,FO,CA,CW,SM,FI,ES,HW,ME,GE,FO,
