Player,R1,R2,R3,R4,R5,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R23,R24,QF,PF,GF,Tot
"Bartel, Jimmy",-,-,3,2,-,-,-,-,-,-,-,-,,-,-,2,-,-,-,1,-,-,-,-,-,8.0
"Brown, Mitch",,,,,,,,,,,,,-,-,,,,,,,,,,,,
"Byrnes, Shannon",,,,,,,,,,,,,-,,,,-,,,-,-,-,,,,
"Chapman, Paul",,-,-,3,-,-,-,1,-,,-,3,-,1,-,-,-,-,-,-,-,1,-,-,-,9.0
"Christensen, Allen",,-,-,-,,-,-,-,,,,,1,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Corey, Joel",-,2,-,-,-,-,1,-,-,1,-,1,-,,1,-,3,-,-,2,,,,-,-,11.0
"Cowan, Josh",,,,,,,,,-,-,,,,,,,-,,,,,,,,,
"Duncan, Mitch",-,-,-,,-,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,-,-,-,-,
"Enright, Corey",-,-,-,-,-,-,-,-,,-,-,-,2,-,-,-,-,1,,-,-,-,-,-,-,3.0
"Gillies, Tom",,,,,,,,,,,,,-,-,,,,,,,,,,,,
"Guthrie, Cameron",-,-,,,,,,,,,,,,,,,,,,,,,,,,
"Hawkins, Tom",-,-,-,,-,-,-,-,-,,,,-,,,-,-,-,-,,-,-,-,-,-,
"Hogan, Simon",,,,,,,,,,,,,,,,-,,,,,,,,,,
"Hunt, Josh",-,-,1,-,,-,-,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,-,-,1.0
"Hunt, Taylor",-,-,-,-,-,,,-,-,-,-,-,-,,-,-,,,,,,,,,,
"Johnson, Steve",-,3,-,-,-,,-,-,3,2,1,-,-,-,-,-,,2,1,-,-,-,-,-,-,12.0
"Kelly, James",-,-,-,-,-,1,-,-,2,-,-,-,,-,-,-,1,-,-,-,-,2,-,-,-,6.0
"Ling, Cameron",,-,-,-,-,,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,
"Lonergan, Tom",-,,,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,
"Mackie, Andrew",-,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,
"Menzel, Daniel",-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,,,,-,-,3,-,,,3.0
"Milburn, Darren",-,-,-,-,-,-,,-,-,,-,-,,,,,-,-,-,,,-,,,,
"Mooney, Cameron",-,,-,-,,-,,,-,,,,,,,,,-,-,-,,,,,,
"Motlop, Steven",,,,,,,,,,,,,-,-,-,-,,,,,,,,,,
"Ottens, Brad",-,-,-,-,-,-,-,-,,3,-,-,,-,-,,,-,,-,-,-,-,-,-,3.0
"Podsiadly, James",,-,-,-,-,-,-,-,-,-,2,-,-,-,-,3,-,,-,-,-,-,-,-,-,5.0
"Scarlett, Matthew",-,,-,-,3,-,-,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,-,-,3.0
"Selwood, Joel",-,,2,-,1,3,2,2,-,-,-,,,,,1,-,3,3,-,-,-,-,-,-,17.0
"Simpson, Dawson",,,,,,,,,,,,,-,,,,,,,,,,,,,
"Stokes, Mathew",-,-,-,,-,2,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,2.0
"Taylor, Harry",-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Varcoe, Travis",-,-,-,-,-,-,-,-,-,-,-,-,3,,-,-,-,-,2,-,-,-,-,-,-,5.0
"Vardy, Nathan",,,,,,,,-,-,-,-,-,,-,-,-,,,,-,,,,,,
"West, Trent",,,,,,,,,,,,,,,,-,-,-,-,,-,-,-,-,-,
"Wojcinski, David",2,-,,-,-,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,2.0
Totals,2,5,6,5,4,6,3,3,5,6,3,4,6,1,1,6,4,6,6,3,0,6,0,0,0,91.0
Opponent,SK,FR,PA,SY,HW,NM,CW,CA,GC,WB,HW,SK,AD,ES,WC,BL,RI,ME,GC,AD,SY,CW,HW,WC,CW,
