Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,Tot
"Barrett, Jake",,,,,,,,,,,,,,,,,,,,,,-,
"Bugg, Tomas",-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,-,-,-,-,
"Buntine, Matt",,,,,,-,-,-,-,-,-,-,-,-,-,,-,,,,,,
"Cameron, Jeremy",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1.0
"Coniglio, Stephen",-,-,-,-,-,-,-,-,-,-,-,,,-,2,1,-,5,,2,2,,12.0
"Corr, Aidan",-,-,-,-,-,,-,,-,-,,-,-,-,-,-,-,1,-,-,-,-,1.0
"Davis, Phil",-,-,-,-,-,-,,-,,-,-,,,,,,2,1,-,,,,3.0
"Downie, Tom",,,,,,,,,,,,,21,24,21,26,4,,,,37,21,154.0
"Greene, Toby",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,1,-,3.0
"Griffen, Ryan",-,1,-,-,-,1,-,2,-,2,-,4,-,-,-,-,2,-,4,1,-,,17.0
"Hampton, Curtly",-,,,,,,,,,,,,-,-,-,-,,,,,,,
"Haynes, Nick",-,-,-,-,-,-,-,-,-,,-,-,,-,-,-,,-,-,-,,,
"Hoskin-Elliott, Will",,,,,-,-,-,-,-,-,-,,,,,,-,-,-,-,,,
"Kelly, Josh",-,-,-,-,-,,,-,-,-,-,-,,,-,-,-,-,-,-,-,-,
"Kennedy, Adam",,,,,,-,-,-,-,,,,-,,,,,,,,-,1,1.0
"Lamb, Jed",,,,,,,,,,,,,,,,-,-,,,,,,
"Lobb, Rory",,,,,,,,,,,,10,4,10,17,11,10,6,7,5,,,80.0
"Marchbank, Caleb",,,,,,,,,,,,-,-,,,,,,,-,-,-,
"McCarthy, Cam",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,
"Mumford, Shane",36,38,28,36,28,37,47,47,46,51,29,,,,,,,,,,,,423.0
"Palmer, Rhys",-,-,-,-,,,,,,,,-,-,-,-,-,,-,-,-,-,-,
"Patfull, Joel",-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,-,,,
"Patton, Jonathon",,,,,,,,,,,,,,,,,,-,-,-,,,
"Phillips, Andrew",,,8,,,,,,,,,,,,,,,16,26,28,,,78.0
"Plowman, Lachie",,,,,,,,,,,,,,,,,,,,,-,-,
"Scully, Tom",-,-,-,-,-,-,-,-,-,-,-,,-,1,-,-,-,-,,,,,1.0
"Shaw, Heath",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Shiel, Dylan",-,-,-,-,-,-,-,1,-,-,-,-,-,-,,,,,,,,,1.0
"Smith, Devon",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,,-,-,
"Steele, Jack",,,,,,,,,,,,2,2,1,3,-,1,,2,,,,11.0
"Stewart, James",,,,3,1,2,1,2,1,1,7,-,-,,,,1,,,,-,-,19.0
"Tomlinson, Adam",7,2,,,,,,,,,,,,-,-,-,-,,,,2,5,16.0
"Townsend, Jacob",,,,,,,,,,,,,,,,,,,,,,1,1.0
"Treloar, Adam",-,-,-,1,-,-,1,-,-,-,-,2,3,1,1,-,-,-,,2,-,-,11.0
"Ward, Callan",-,2,1,4,1,3,1,1,2,2,2,5,7,2,5,3,1,-,3,2,-,1,48.0
"Whitfield, Lachie",-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Williams, Zac",,,,,,-,-,-,,,,-,-,-,-,-,,,-,-,-,-,
"Wilson, Nathan",,-,-,-,-,,,,,-,-,-,,,,,-,-,-,-,-,-,
Totals,43,43,37,44,30,43,50,53,49,56,38,23,37,39,49,41,21,31,42,40,42,30,881.0
Opponent,SK,ME,SY,GC,WC,HW,CA,AD,WB,BL,CW,NM,RI,SK,GC,GE,FR,ES,PA,SY,CA,ME,
