Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,Tot
"Archer, Glenn",-,1,3,1,2,-,1,-,-,,-,1,1,1,1,-,1,2,2,1,-,-,-,18.0
"Baird, John",,,,,,-,,,,,,,,,,,,-,,-,-,,,
"Brown, Leigh",-,1,-,-,1,-,-,-,-,-,1,1,2,1,2,1,-,-,-,-,1,1,1,13.0
"Colbert, Leigh",3,2,-,-,-,,-,-,2,-,-,2,1,1,2,-,1,2,-,,3,2,-,21.0
"Firrito, Michael",-,1,1,-,1,-,3,1,-,-,-,-,-,-,1,-,-,-,-,2,1,-,-,11.0
"Grant, Shannon",4,-,1,2,2,-,1,1,3,2,2,1,1,1,1,4,1,-,-,1,3,3,1,35.0
"Grima, Blake",,,1,-,1,,,,,,,,,,,,,,,,,,,2.0
"Hale, David",1,2,-,1,1,2,1,3,-,1,1,1,1,2,3,-,2,-,-,4,2,-,4,32.0
"Harding, Leigh",1,,,,,,,-,,1,1,2,2,1,-,-,-,1,-,1,-,1,3,14.0
"Harris, Daniel",2,1,1,-,-,-,-,2,2,-,,1,1,-,2,3,1,-,1,-,-,1,-,18.0
"Harvey, Brent",1,2,-,1,1,1,-,-,-,-,1,-,-,2,1,2,1,3,3,1,-,2,2,24.0
"Jones, Corey",4,2,5,1,-,-,1,-,1,2,2,-,1,-,1,4,3,3,1,3,3,-,1,38.0
"LeCras, Brent",,,,,,,,,1,1,,-,1,,,,,,,,,,,3.0
"Makepeace, Troy",1,-,-,-,-,-,1,1,-,1,-,-,1,2,1,-,1,1,1,1,-,-,1,13.0
"McIntosh, Hamish",,,,,,-,,,,,,,,,,,,,,,,,,
"Motlop, Daniel",,,,,,,,,,,,-,1,-,,,,,,,,,,1.0
"Perkins, Justin",,,,,,,,,-,-,-,,,,,,,,,2,,,,2.0
"Petrie, Drew",-,-,2,-,-,,1,-,-,-,1,-,1,-,3,-,3,2,1,1,1,2,1,19.0
"Picioane, Lance",1,4,-,-,-,1,-,,,-,-,-,-,1,1,,,,,,,-,-,8.0
"Pratt, Daniel",-,-,2,-,1,1,1,-,,,,,,-,-,1,-,1,1,-,1,-,,9.0
"Rawlings, Brady",1,1,,,,-,-,-,2,-,-,-,3,2,4,-,1,2,1,1,-,-,-,18.0
"Rocca, Saverio",-,1,1,-,1,-,-,-,-,,-,,,1,-,1,-,-,-,-,1,-,-,6.0
"Sansbury, Eddie",,1,-,-,1,-,-,-,,,,,,,-,-,1,,,,,,,3.0
"Simpson, Adam",-,1,1,-,-,2,2,1,3,1,-,-,3,-,2,2,-,,,2,-,1,-,21.0
"Sinclair, Jess",-,1,-,2,4,-,2,1,-,2,3,1,2,,,2,1,1,1,-,-,,1,24.0
"Smith, Jesse",,,,,,,,1,1,-,-,-,,,,,,,-,,,,,2.0
"Stevens, Michael",-,2,-,-,1,-,-,-,-,1,1,,-,-,-,-,-,1,-,,,-,-,6.0
"Thompson, Nathan",-,-,1,1,1,2,1,1,3,-,2,1,1,1,3,1,-,1,-,-,1,-,-,21.0
"Trotter, David",,,,,,,,,,,,,,,,,,-,-,1,,,,1.0
"Urch, Callum",,,,,,,,,,,,,,,,,,,,,2,-,1,3.0
"Watson, Ashley",,,,,,,,,,,,,,,-,,,,,,,,,
"Watt, Shannon",-,-,-,-,1,-,-,,1,-,-,-,-,-,-,-,-,-,1,1,-,-,-,4.0
"Wells, Daniel",-,-,-,-,-,-,2,-,1,2,-,1,1,-,,-,-,1,1,2,1,1,-,13.0
Totals,19,23,19,9,19,9,17,12,20,14,15,12,24,16,28,21,17,21,14,24,20,14,16,403.0
Opponent,CA,SY,SK,CW,HW,AD,PA,WB,GE,BL,ME,RI,FR,ES,WC,HW,AD,PA,CW,SK,SY,CA,PA,
