Player,R1,R2,R3,R4,R5,R6,R7,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,Tot
"Arnot, Matt",,,,-,2,1,,,,,,,,,-,,,,,,,,,3.0
"Astbury, David",-,-,1,-,-,1,-,-,,,,,,,,,,,,,,,,2.0
"Batchelor, Jake",,,,,,,,,,,-,-,-,-,-,-,-,-,-,1,-,-,-,1.0
"Chaplin, Troy",-,-,-,1,-,-,1,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,4.0
"Conca, Reece",8,3,2,5,6,1,4,-,3,2,,,3,2,1,1,2,-,,,4,-,1,48.0
"Cotchin, Trent",2,9,11,3,7,8,7,2,3,5,3,3,4,4,5,8,1,6,6,5,4,11,6,123.0
"Dea, Matt",,,,,,,,,1,-,-,1,1,-,-,,,,,,,,,3.0
"Deledio, Brett",8,6,,,,,3,1,1,2,3,-,1,3,4,7,4,4,2,4,1,3,3,60.0
"Edwards, Aaron",,,,,,,1,,,,,1,-,,,,,,,,,,,2.0
"Edwards, Shane",4,4,1,3,2,3,1,1,2,-,3,5,3,6,9,5,4,4,5,3,1,4,2,75.0
"Ellis, Brandon",-,1,1,3,4,3,4,-,3,-,1,1,2,-,-,4,2,1,1,5,2,3,-,41.0
"Foley, Nathan",2,1,,,,,,4,3,2,2,5,4,3,4,2,7,2,3,2,4,-,-,50.0
"Gordon, Nathan",,,1,-,1,-,-,,,,,,,,,,-,1,-,-,-,-,-,3.0
"Griffiths, Ben",-,1,3,2,2,1,,-,-,-,-,,,,,,,-,1,-,-,1,-,11.0
"Grigg, Shaun",5,2,5,3,2,-,4,5,2,4,,,,,,,,,2,3,6,5,3,51.0
"Grimes, Dylan",,-,-,-,-,-,,,-,-,,-,-,-,-,1,1,1,-,1,-,-,-,4.0
"Hampson, Shaun",2,2,,1,2,1,6,1,2,-,,1,1,,,,,,,,,,,19.0
"Houli, Bachar",2,1,-,4,-,1,1,-,-,-,3,-,1,1,-,-,4,1,-,1,1,-,3,24.0
"Jackson, Daniel",,,3,9,7,4,5,5,-,4,,,,,3,1,,,,,,,,41.0
"King, Jake",,1,-,,,,,,,,,,,,,,,,,,,,,1.0
"Lennon, Ben",,,,,,,,1,-,1,-,1,,,,,,,,-,-,,,3.0
"Lloyd, Sam",,,,1,-,-,-,1,,,,,,,,-,1,-,,,,,,3.0
"Maric, Ivan",,,,,,,,,,3,1,2,4,3,6,4,7,3,3,3,3,3,3,48.0
"Martin, Dustin",-,2,3,4,2,2,2,7,6,1,1,2,5,1,2,4,6,-,1,2,,2,3,58.0
"McDonough, Matt",-,,,,,-,-,1,1,-,-,,,,,,,,,,,,,2.0
"Miles, Anthony",,,,,,,,,,,8,10,3,6,4,8,9,3,7,6,10,8,4,86.0
"Morris, Steven",-,-,3,1,1,-,-,-,-,-,-,-,-,2,,-,3,,-,1,-,3,2,16.0
"Newman, Chris",-,1,-,1,-,-,-,,,,,-,,-,1,1,-,-,1,1,-,1,-,7.0
"OHanlon, Brett",,,,,,,,,,,,,,,-,,,,,,,,,
"Petterd, Ricky",2,4,2,,4,2,,,,,2,3,2,-,3,2,,1,2,3,2,2,-,36.0
"Rance, Alex",-,,,,,,1,-,1,-,-,2,-,-,-,1,-,1,-,1,-,-,-,7.0
"Riewoldt, Jack",-,-,2,-,-,1,-,1,1,-,1,1,-,-,-,-,1,-,-,-,-,-,-,8.0
"Stephenson, Orren",,,3,,,,,,,,,,,,,,,,,,,,,3.0
"Thomas, Matt",10,4,3,5,3,,,,6,2,2,,3,4,,,5,3,-,,,,,50.0
"Vickery, Ty",2,-,2,1,,,2,2,-,,-,,,-,3,-,1,,,,,,,13.0
"Vlastuin, Nick",-,-,-,-,-,3,2,-,,,2,-,1,-,,1,1,-,-,1,7,1,-,19.0
Totals,47,42,46,47,45,32,44,32,35,26,32,38,38,35,46,50,59,32,34,43,45,47,30,925.0
Opponent,GC,CA,WB,CW,BL,HW,GE,ME,GW,ES,NM,FR,SY,SK,BL,PA,WC,GW,ES,AD,SK,SY,PA,
