Player,R1,R2,R3,R4,R5,R6,R7,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,Tot
"Arnot, Matt",,,,1,-,1,,,,,,,,,-,,,,,,,,,2.0
"Astbury, David",2,1,-,-,-,1,-,-,,,,,,,,,,,,,,,,4.0
"Batchelor, Jake",,,,,,,,,,,1,1,-,-,1,-,1,-,2,1,-,1,-,8.0
"Chaplin, Troy",-,-,-,-,-,-,1,-,-,1,3,1,1,1,1,-,-,-,-,1,-,-,2,12.0
"Conca, Reece",1,1,3,1,3,1,2,1,2,-,,,-,1,3,1,2,2,,,-,1,2,27.0
"Cotchin, Trent",1,2,1,-,-,-,2,1,1,1,-,2,1,-,1,-,1,-,-,2,1,3,2,22.0
"Dea, Matt",,,,,,,,,-,1,2,-,1,-,-,,,,,,,,,4.0
"Deledio, Brett",1,1,,,,,1,-,2,-,3,-,2,-,-,1,1,1,-,2,-,-,-,15.0
"Edwards, Aaron",,,,,,,-,,,,,-,-,,,,,,,,,,,
"Edwards, Shane",-,1,1,-,1,-,1,-,-,2,-,-,1,2,-,-,1,-,2,2,-,1,-,15.0
"Ellis, Brandon",1,2,1,1,-,1,-,-,1,1,-,-,1,1,-,-,3,1,1,2,1,2,-,20.0
"Foley, Nathan",-,1,,,,,,-,-,-,-,-,-,-,2,-,1,3,2,2,-,-,-,11.0
"Gordon, Nathan",,,-,2,-,1,1,,,,,,,,,,1,1,2,1,3,1,-,13.0
"Griffiths, Ben",-,5,1,3,-,1,,1,2,3,2,,,,,,,-,-,1,-,1,3,23.0
"Grigg, Shaun",1,-,1,1,1,2,-,1,-,2,,,,,,,,,-,-,2,1,1,13.0
"Grimes, Dylan",,-,1,-,2,-,,,1,1,,-,3,1,3,1,1,-,2,2,-,5,1,24.0
"Hampson, Shaun",1,-,,-,-,1,-,-,1,1,,2,-,,,,,,,,,,,6.0
"Houli, Bachar",-,-,-,-,1,-,-,2,1,1,2,-,2,-,-,-,1,-,-,-,1,1,3,15.0
"Jackson, Daniel",,,1,2,-,1,-,-,-,-,,,,,-,1,,,,,,,,5.0
"King, Jake",,-,1,,,,,,,,,,,,,,,,,,,,,1.0
"Lennon, Ben",,,,,,,,-,-,-,-,-,,,,,,,,-,-,,,
"Lloyd, Sam",,,,-,-,1,-,-,,,,,,,,1,1,-,,,,,,3.0
"Maric, Ivan",,,,,,,,,,2,2,-,-,-,1,1,1,-,1,1,-,-,1,10.0
"Martin, Dustin",1,1,-,2,2,1,1,-,2,-,4,2,-,1,-,3,3,3,-,4,,2,1,33.0
"McDonough, Matt",-,,,,,-,-,-,-,-,1,,,,,,,,,,,,,1.0
"Miles, Anthony",,,,,,,,,,,1,-,2,1,1,1,2,1,1,3,1,1,1,16.0
"Morris, Steven",1,2,1,-,3,-,-,1,-,2,1,1,-,-,,2,-,,1,1,-,1,1,18.0
"Newman, Chris",-,-,-,-,1,-,-,,,,,-,,1,-,-,-,-,-,1,-,1,-,4.0
"OHanlon, Brett",,,,,,,,,,,,,,,-,,,,,,,,,
"Petterd, Ricky",1,1,-,,-,1,,,,,1,1,-,1,1,1,,-,-,-,1,3,-,12.0
"Rance, Alex",1,,,,,,3,2,-,1,1,1,1,1,1,-,3,1,-,1,-,1,1,19.0
"Riewoldt, Jack",2,-,1,1,-,-,-,1,-,-,2,2,1,-,1,1,1,2,-,1,1,1,1,19.0
"Stephenson, Orren",,,-,,,,,,,,,,,,,,,,,,,,,
"Thomas, Matt",3,2,6,-,1,,,,4,-,1,,-,6,,,4,2,3,,,,,32.0
"Vickery, Ty",2,-,2,-,,,-,2,-,,-,,,-,4,1,2,,,,,,,13.0
"Vlastuin, Nick",1,-,-,-,1,-,1,-,,,1,-,-,-,,1,-,-,1,-,3,-,-,9.0
Totals,20,20,21,14,16,13,13,12,17,19,28,13,16,17,20,16,30,17,18,28,14,27,20,429.0
Opponent,GC,CA,WB,CW,BL,HW,GE,ME,GW,ES,NM,FR,SY,SK,BL,PA,WC,GW,ES,AD,SK,SY,PA,
