Player,R1,R2,R3,R4,R5,R6,R7,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,Tot
"Arnot, Matt",,,,1,1,-,,,,,,,,,1,,,,,,,,,3.0
"Astbury, David",-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,
"Batchelor, Jake",,,,,,,,,,,-,1,-,-,1,-,-,-,-,-,1,-,-,3.0
"Chaplin, Troy",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,2.0
"Conca, Reece",-,-,-,-,-,-,-,-,-,-,,,-,1,1,-,-,-,,,-,-,1,3.0
"Cotchin, Trent",1,1,1,-,1,-,1,1,1,1,-,-,-,5,-,1,1,1,1,1,-,-,-,18.0
"Dea, Matt",,,,,,,,,-,-,1,-,-,-,-,,,,,,,,,1.0
"Deledio, Brett",1,1,,,,,1,-,-,-,-,2,1,1,-,1,-,2,2,2,2,3,1,20.0
"Edwards, Aaron",,,,,,,-,,,,,-,1,,,,,,,,,,,1.0
"Edwards, Shane",1,1,-,1,2,1,2,2,1,1,1,-,-,1,2,1,-,1,2,1,-,-,1,22.0
"Ellis, Brandon",-,2,-,-,-,1,-,-,2,-,-,1,-,1,-,-,-,1,1,-,1,-,-,10.0
"Foley, Nathan",-,-,,,,,,-,1,-,-,1,-,-,-,-,-,-,-,1,1,-,-,4.0
"Gordon, Nathan",,,1,-,3,-,-,,,,,,,,,,-,-,2,2,-,1,2,11.0
"Griffiths, Ben",1,1,2,-,-,-,,-,2,-,-,,,,,,,1,1,1,2,-,1,12.0
"Grigg, Shaun",-,-,1,-,-,-,-,-,1,-,,,,,,,,,-,-,-,-,1,3.0
"Grimes, Dylan",,-,-,-,-,-,,,-,-,,-,-,1,-,-,-,-,-,-,-,-,-,1.0
"Hampson, Shaun",-,-,,-,-,-,-,-,-,-,,-,1,,,,,,,,,,,1.0
"Houli, Bachar",-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,1,-,1,1,-,-,-,-,5.0
"Jackson, Daniel",,,1,-,-,1,-,1,-,-,,,,,-,1,,,,,,,,4.0
"King, Jake",,1,1,,,,,,,,,,,,,,,,,,,,,2.0
"Lennon, Ben",,,,,,,,2,-,-,-,-,,,,,,,,-,-,,,2.0
"Lloyd, Sam",,,,3,-,-,3,1,,,,,,,,3,-,-,,,,,,10.0
"Maric, Ivan",,,,,,,,,,-,1,1,-,-,-,-,-,-,1,-,1,-,1,5.0
"Martin, Dustin",1,2,1,1,3,1,1,1,-,2,4,1,-,-,-,1,2,2,1,2,,1,-,27.0
"McDonough, Matt",-,,,,,-,-,-,1,-,-,,,,,,,,,,,,,1.0
"Miles, Anthony",,,,,,,,,,,-,1,2,-,-,-,1,-,-,-,-,1,-,5.0
"Morris, Steven",-,-,-,-,-,-,-,-,-,-,1,-,-,-,,-,-,,-,-,-,-,-,1.0
"Newman, Chris",-,-,-,1,-,-,-,,,,,1,,2,-,-,-,-,-,-,-,-,-,4.0
"OHanlon, Brett",,,,,,,,,,,,,,,-,,,,,,,,,
"Petterd, Ricky",1,-,1,,1,1,,,,,-,2,-,-,1,2,,2,-,-,1,-,-,12.0
"Rance, Alex",-,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Riewoldt, Jack",1,1,4,2,4,2,2,1,11,3,3,1,2,2,2,3,1,1,2,-,6,4,3,61.0
"Stephenson, Orren",,,-,,,,,,,,,,,,,,,,,,,,,
"Thomas, Matt",-,-,-,1,-,,,,-,-,1,,-,1,,,-,1,-,,,,,4.0
"Vickery, Ty",2,4,2,-,,,2,-,2,,1,,,2,4,2,2,,,,,,,23.0
"Vlastuin, Nick",1,-,-,-,-,-,-,-,,,-,-,-,1,,1,1,-,-,-,-,-,-,4.0
Totals,10,14,15,10,15,7,12,9,24,7,13,12,7,18,12,19,8,13,14,10,15,10,11,285.0
Opponent,GC,CA,WB,CW,BL,HW,GE,ME,GW,ES,NM,FR,SY,SK,BL,PA,WC,GW,ES,AD,SK,SY,PA,
