Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,Tot
"Ackland, Cain",,,,,,,,-,,,,,,,,,,,,,,,
"Anderson, Joe",,,,,,,,,,,,,,1,1,,,,,,3,3,8.0
"Armfield, Dennis",,,,,,,,,,2,2,1,1,,,,,-,-,2,2,1,11.0
"Austin, Mark",,,,,,,,,,,,,,,,1,1,1,,,,2,5.0
"Bannister, Jordan",2,-,1,3,1,,,,,,,,,,,,,,,,,,7.0
"Bentick, Adam",,,,,-,3,-,-,1,1,1,3,-,-,1,-,,,,,1,1,12.0
"Betts, Eddie",-,-,2,-,-,-,-,-,-,2,1,-,-,-,-,-,-,-,,,,,5.0
"Bower, Paul",2,1,1,5,-,4,1,4,4,3,,,,,,,,,,,-,4,29.0
"Browne, Steven",,,,,,1,3,1,-,4,-,,-,1,2,,1,-,1,1,,,15.0
"Carrazzo, Andrew",2,1,1,-,2,3,6,2,3,4,3,2,3,5,3,2,6,6,2,3,1,,60.0
"Cloke, Cameron",1,1,1,1,1,1,1,,,-,1,1,-,-,-,-,-,-,-,-,-,1,10.0
"Edwards, Jake",-,-,,,,,,,-,,,,,-,1,,,,,,,,1.0
"Ellard, David",,,,,,,-,,,,,,,,,,,,,,,,
"Fevola, Brendan",-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,2.0
"Fisher, Brad",,1,-,-,3,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,6.0
"Gibbs, Bryce",1,2,4,-,,1,1,1,1,2,-,4,2,4,2,7,4,1,2,3,1,5,48.0
"Grigg, Shaun",1,,,-,1,4,-,3,1,2,-,3,1,2,-,-,1,3,-,1,-,1,24.0
"Hadley, Richard",1,2,-,2,2,,,1,,,,,,,,,,,,,,,8.0
"Hampson, Shaun",,-,-,,,,,,-,-,1,-,,,,,,,-,-,-,-,1.0
"Hartlett, Adam",1,,,,,-,,,,,,,,,,1,1,,,,,,3.0
"Houlihan, Ryan",1,3,3,,,,,,,,,,,,,,,,,,1,1,9.0
"Jackson, Ryan",-,,,,,,,,,,,,,,,,,,,,,,
"Jamison, Michael",2,,2,3,4,3,-,2,,,,5,1,4,2,1,3,2,4,1,,,39.0
"Judd, Chris",-,-,1,3,-,-,3,1,-,1,2,1,2,,1,-,1,3,2,1,3,3,28.0
"Kreuzer, Matthew",,,1,1,-,1,1,-,-,-,-,2,1,2,-,-,-,1,-,2,-,2,14.0
"Murphy, Marc",-,-,3,3,4,2,1,3,-,-,2,3,-,1,-,5,3,5,1,-,-,5,41.0
"OhAilpin, Setanta",-,3,,-,-,,1,1,3,4,1,2,-,1,,,,,,,,,16.0
"Pfeiffer, Darren",,1,-,1,-,-,,,-,,,,,,,,,,,,,1,3.0
"Russell, Jordan",,1,1,1,-,-,-,1,2,-,1,2,-,1,1,-,-,-,-,-,-,1,12.0
"Saddington, Jason",,,,,,,,,,,,,,,,,,,1,2,,,3.0
"Scotland, Heath",2,2,-,1,4,2,8,8,3,4,1,3,3,2,4,5,2,1,-,2,4,,61.0
"Simpson, Kade",3,-,1,2,4,3,1,2,-,6,2,-,4,3,1,1,1,-,-,3,3,-,40.0
"Stevens, Nick",1,-,1,2,-,-,2,2,7,2,2,3,4,2,1,1,1,6,2,1,2,-,42.0
"Thornton, Bret",8,8,-,2,3,-,,,,3,4,2,1,4,5,1,3,5,-,5,6,6,66.0
"Waite, Jarrad",2,3,3,7,4,6,1,6,6,,3,1,5,3,3,7,3,2,7,3,4,-,79.0
"Walker, Andrew",,,,,,,,,,,,,,,,-,2,1,1,8,1,2,15.0
"Wiggins, Simon",,,,,,,1,-,-,-,-,-,-,-,-,-,-,1,1,-,,,3.0
Totals,30,30,26,37,33,34,32,38,31,40,28,38,28,36,28,32,34,38,24,38,32,39,726.0
Opponent,RI,SK,ES,CW,ME,AD,WC,BL,FR,GE,PA,CW,ES,RI,SK,SY,WB,AD,PA,NM,BL,HW,
