Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,Tot
"Ackland, Cain",,,,,,,,-,,,,,,,,,,,,,,,
"Anderson, Joe",,,,,,,,,,,,,,-,-,,,,,,-,-,
"Armfield, Dennis",,,,,,,,,,-,-,-,-,,,,,-,-,-,-,-,
"Austin, Mark",,,,,,,,,,,,,,,,-,-,1,,,,-,1.0
"Bannister, Jordan",-,-,-,-,-,,,,,,,,,,,,,,,,,,
"Bentick, Adam",,,,,-,2,-,2,2,-,-,2,1,1,-,1,,,,,-,-,11.0
"Betts, Eddie",-,1,4,1,-,1,-,1,1,1,-,1,-,-,-,-,2,-,,,,,13.0
"Bower, Paul",-,-,1,-,-,-,1,-,-,-,,,,,,,,,,,-,-,2.0
"Browne, Steven",,,,,,-,-,-,-,-,-,,1,-,-,,-,1,1,1,,,4.0
"Carrazzo, Andrew",1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,3,-,,5.0
"Cloke, Cameron",-,-,-,-,1,-,-,,,1,-,-,-,-,-,-,-,-,-,-,1,-,3.0
"Edwards, Jake",-,-,,,,,,,-,,,,,-,-,,,,,,,,
"Ellard, David",,,,,,,-,,,,,,,,,,,,,,,,
"Fevola, Brendan",2,-,1,1,-,-,2,-,-,-,-,-,-,1,1,2,-,-,-,1,1,-,12.0
"Fisher, Brad",,1,-,-,-,-,1,2,1,2,-,-,2,4,-,-,-,-,1,1,-,-,15.0
"Gibbs, Bryce",-,-,-,-,,-,-,-,2,1,-,-,1,1,2,1,-,-,-,1,1,1,11.0
"Grigg, Shaun",-,,,2,-,-,1,1,-,-,-,-,1,1,-,-,1,1,-,-,1,-,9.0
"Hadley, Richard",-,-,-,-,-,,,-,,,,,,,,,,,,,,,
"Hampson, Shaun",,-,-,,,,,,-,-,-,-,,,,,,,-,-,-,1,1.0
"Hartlett, Adam",-,,,,,-,,,,,,,,,,-,-,,,,,,
"Houlihan, Ryan",-,-,2,,,,,,,,,,,,,,,,,,-,1,3.0
"Jackson, Ryan",-,,,,,,,,,,,,,,,,,,,,,,
"Jamison, Michael",-,,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,,,
"Judd, Chris",2,-,-,-,3,1,2,1,-,-,1,2,-,,-,-,2,1,-,-,3,1,19.0
"Kreuzer, Matthew",,,1,-,2,-,-,-,-,-,-,1,1,-,1,-,-,-,2,-,-,-,8.0
"Murphy, Marc",-,3,2,3,-,-,-,-,1,1,1,1,-,-,-,-,1,-,2,2,1,2,20.0
"OhAilpin, Setanta",-,-,,1,-,,1,-,-,-,-,-,-,1,,,,,,,,,3.0
"Pfeiffer, Darren",,-,-,1,-,-,,,-,,,,,,,,,,,,,-,1.0
"Russell, Jordan",,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,2,1,-,-,-,-,5.0
"Saddington, Jason",,,,,,,,,,,,,,,,,,,-,-,,,
"Scotland, Heath",1,-,-,2,1,-,-,-,1,-,1,2,1,-,1,1,-,-,-,-,-,,11.0
"Simpson, Kade",-,-,-,-,-,-,1,-,-,1,-,-,-,1,-,1,2,2,2,1,1,2,14.0
"Stevens, Nick",2,2,2,1,-,2,1,1,-,-,1,-,-,2,-,1,1,1,3,-,-,1,21.0
"Thornton, Bret",-,-,-,-,-,-,,,,-,-,-,-,-,-,-,1,1,-,-,-,-,2.0
"Waite, Jarrad",-,-,-,-,-,-,-,-,-,,1,-,-,-,-,-,1,-,-,-,-,-,2.0
"Walker, Andrew",,,,,,,,,,,,,,,,1,-,-,1,1,1,-,4.0
"Wiggins, Simon",,,,,,,-,-,-,-,-,1,-,2,-,2,-,1,3,-,,,9.0
Totals,8,7,13,12,7,6,10,8,8,7,7,10,9,14,5,10,13,10,15,11,10,9,209.0
Opponent,RI,SK,ES,CW,ME,AD,WC,BL,FR,GE,PA,CW,ES,RI,SK,SY,WB,AD,PA,NM,BL,HW,
