Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,Tot
"Ablett, Gary",-,-,,,,,,,,,,,-,1,-,-,,,,,,,1.0
"Bennell, Harley",1,2,-,-,2,,-,-,-,,,-,,,,-,-,2,-,-,2,,9.0
"Boston, Andrew",,,,,,,,,-,-,-,-,-,,,,-,-,-,,,,
"Brooksby, Keegan",,,,,,,,,-,-,,,-,,,,,,,,,,
"Broughton, Greg",-,-,,,,,-,,,-,,,,,,,,,,,,-,
"Cameron, Clay",,,,,,-,,,,-,-,,,,-,,,,-,,-,,
"Day, Sam",-,-,-,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,
"Dixon, Charlie",,,,-,-,-,-,-,-,,-,-,-,-,,-,-,-,-,,-,-,
"Garlett, Jarrod",-,-,4,-,-,,,,,,,,,,,,,,-,-,-,-,4.0
"Glenn, Josh",,,,,-,-,,,,,,,,,-,-,-,,,,,,
"Gorringe, Daniel",-,,-,,,,,,,,,,,,,,,,,,,,
"Hall, Aaron",,,-,-,,-,-,-,,,,,1,-,-,2,-,-,5,2,-,2,12.0
"Hall, Josh",,,,,,,,,,,,,,,,,,,-,-,,,
"Hallahan, Mitch",-,-,,,,-,-,-,-,-,-,-,-,-,-,,,,,,,,
"Harbrow, Jarrod",-,3,,,2,1,-,-,-,-,-,2,,1,1,,4,-,4,,,,18.0
"Kolodjashnij, Kade",-,-,-,-,1,1,1,-,-,-,3,4,1,4,-,1,2,1,2,-,-,-,21.0
"Lemmens, Sean",,-,-,-,1,-,-,-,-,-,-,-,,-,,-,-,-,,1,-,1,3.0
"Leslie, Jack",,,,,,,-,-,,,-,,,,,,,,,,,,
"Lonergan, Jesse",,,,,-,1,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,4.0
"Lynch, Tom",,-,2,-,-,-,,-,-,-,-,-,-,-,1,1,-,-,1,-,-,1,6.0
"Malceski, Nick",1,1,-,-,,,,,,,-,-,-,-,-,-,-,2,-,2,-,-,6.0
"Martin, Jack",-,1,-,-,-,,,,-,,,,,,,,-,-,-,1,-,-,2.0
"Matera, Brandon",,,-,2,-,,-,-,1,-,-,-,4,-,1,1,1,3,3,1,-,-,17.0
"May, Steven",1,-,-,-,-,,,,-,-,,1,-,-,-,-,-,-,-,-,-,-,2.0
"McKenzie, Trent",-,,-,-,-,,-,1,-,-,-,-,1,-,1,-,,-,,,,-,3.0
"Miller, Touk",-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,2.0
"Nicholls, Tom",,,,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,,,,
"Prestia, Dion",-,-,-,-,1,1,1,-,,,,,,,,,,,,,,,3.0
"Raines, Andrew",,,,,,-,-,-,,-,-,-,,,,,,,,,,,
"Rischitelli, Michael",-,-,1,-,1,-,-,-,-,-,-,-,-,-,2,-,,-,-,-,-,-,4.0
"Russell, Luke",,,,,,2,,-,-,-,-,3,1,,,1,-,1,1,-,-,1,10.0
"Saad, Adam",2,5,4,2,9,5,,2,9,8,-,4,12,,,,5,-,6,1,,,74.0
"Schade, Henry",,,,,-,-,-,-,-,-,-,-,-,,,-,-,-,,-,-,-,
"Sexton, Alex",1,1,,-,1,4,-,-,-,,,-,2,-,2,-,,,,,,,11.0
"Shaw, Matt",-,,2,-,-,-,-,,,,,,,-,-,-,-,-,-,-,-,-,2.0
"Smith, Zac",-,-,-,-,,-,-,,,,,,,,-,-,,,,-,-,-,
"Stanley, Danny",,,,,,,-,-,-,1,-,,,,,,,,,-,-,-,1.0
"Swallow, David",-,-,-,-,,,,,,,,,-,3,,,,,,,,,3.0
"Tape, Seb",,-,-,,-,,,,,,,,,-,,,,,,,,,
"Thompson, Rory",-,-,-,-,,1,,,,,,,,-,-,-,-,,,-,-,-,1.0
"Wright, Peter",,,,,,,,,,-,-,,,,-,,,,,,,,
Totals,6,13,13,4,18,16,3,3,10,9,3,14,22,10,8,7,13,9,23,8,2,5,219.0
Opponent,ME,SK,GE,GW,BL,AD,WC,CW,HW,SY,FR,CA,NM,WB,GW,AD,WC,BL,RI,ES,PA,SY,
