Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,GF,Tot
"Baker, Phil",,,2,2,3,-,,-,,,,,,,,,,,,,,,,,,,7.0
"Blight, Malcolm",-,,4,1,2,1,3,2,1,,-,-,5,,,,,1,1,2,,,-,4,1,3,31.0
"Briedis, Arnold",2,1,-,,,,,,,,,,,,4,4,3,3,,,1,7,2,-,4,-,31.0
"Burns, John",3,2,1,1,2,1,1,-,-,,-,1,1,1,3,1,1,1,,-,5,4,4,3,-,2,38.0
"Byrne, John",,,,,,,,,,-,-,,,,-,,,-,-,1,,,,,,,1.0
"Cable, Barry",-,-,1,1,1,1,,,-,2,-,2,3,6,1,4,-,3,2,2,3,3,2,5,1,3,46.0
"Chisnall, Peter",,,,,-,2,1,1,-,2,-,-,1,-,3,2,1,2,3,1,4,,3,2,3,1,32.0
"Cowton, Gary",2,,4,2,-,3,4,1,6,2,-,-,3,,,,,,,,,,2,3,2,-,34.0
"Crosswell, Brent",,,,,,,3,2,3,1,-,2,,1,2,2,1,4,3,,3,2,1,5,2,2,39.0
"Davis, Barry",2,1,1,2,-,1,-,1,-,2,-,2,1,-,4,1,3,1,4,3,1,-,2,1,2,1,36.0
"Dawson, Mark",,2,,,,,,,,1,,,,2,,,,,2,3,1,-,,,,,11.0
"Dench, David",2,3,3,3,1,-,4,-,5,1,,,1,5,2,3,1,2,1,2,5,3,6,3,2,3,61.0
"Douglas, John",,,,,,,,,,,-,,-,2,,,,,,,,,,,,,2.0
"Farrant, Garry",1,1,1,1,,,,,,,,,,,,,,,,,,,,,-,1,5.0
"Feltham, Paul",2,2,-,-,3,-,2,2,3,2,-,1,,,,,,,,,,2,-,-,2,3,24.0
"Goodingham, Barry",,3,1,2,1,1,,-,,,-,1,-,,,,,,,,,,-,3,-,1,13.0
"Greig, Keith",6,5,4,-,3,5,3,2,2,1,-,2,6,,3,-,1,3,1,1,5,3,-,3,-,2,61.0
"Gumbleton, Frank",,2,-,1,2,,-,5,3,-,-,1,2,3,4,4,1,-,3,2,-,1,2,3,3,-,42.0
"Henshaw, Ross",,-,,,,2,3,1,5,1,-,2,3,4,5,2,1,-,3,4,3,2,2,2,2,5,52.0
"Icke, Stephen",,,,-,,,,,,,,,-,-,,1,-,,,2,2,,,,-,,5.0
"Kekovich, Sam",,,,1,3,1,1,1,,,-,2,3,2,4,1,1,4,3,,3,1,2,3,-,5,41.0
"Melrose, Graeme",2,3,1,2,1,2,3,1,2,1,-,2,2,1,-,3,1,2,1,-,1,5,2,4,,,42.0
"Michalczyk, Dick",4,1,-,,,,,,,,,3,2,1,1,5,-,1,3,1,5,1,2,,,,30.0
"Montgomery, Ken",4,2,1,2,1,3,-,1,2,2,,1,,,,,,,,1,,,,,,,20.0
"Moylan, John",2,,,,,,,,,,,,,,,1,1,,,,,,,,,,4.0
"Muir, Russell",,,,2,-,3,,1,1,1,-,1,-,-,-,,,,,,,,,,,,9.0
"Munari, Dennis",,,,,,,,,,,,,,-,,,,,-,1,-,,,,,,1.0
"Nolan, Mick",1,1,2,-,1,1,-,2,-,2,-,1,-,1,2,4,2,3,1,1,4,4,2,4,1,1,41.0
"Rantall, John",1,4,3,,2,-,3,2,1,2,-,-,1,1,4,,2,2,2,2,2,1,3,3,2,2,45.0
"Ryan, Phil",-,,,,,,,,1,-,,,,2,2,-,1,1,1,2,3,2,,,,,15.0
"Schimmelbusch, Wayne",4,1,4,3,-,3,2,3,2,2,-,6,4,1,1,2,3,2,2,2,6,4,3,2,3,2,67.0
"Smith, Brad",2,6,,,,2,-,,,,,,,,,,,,,,,,,,,,10.0
"Smith, Rob",,,,,,,,,,,,,,,2,-,,,,,,-,,,,,2.0
"Wade, Doug",1,-,-,3,-,,-,,1,2,,,,,,-,1,1,-,,,1,,1,,1,12.0
"Zantuck, Shane",,,,,,,2,,,,,,,,,,,,,,,,,,,,2.0
Totals,41,40,33,29,26,32,35,28,38,27,0,30,38,33,47,40,25,36,36,33,57,46,40,54,30,38,912.0
Opponent,HW,ME,CA,FI,GE,FO,CW,RI,ES,SK,SM,HW,ME,FI,CA,GE,FO,CW,RI,ES,SK,SM,CA,HW,RI,HW,
