Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Ballantyne, Hayden",1,,1,-,-,-,-,1,-,-,-,-,-,-,-,,,-,-,-,-,,-,-,-,3.0
"Barlow, Michael",-,-,-,-,1,-,-,1,-,-,1,1,,-,-,-,-,-,-,-,-,-,-,1,-,5.0
"Bradley, Kepler",-,1,-,1,-,,,,,,,,,,,,,,,,,,,,,2.0
"Clarke, Zac",,,,,,,,3,1,-,1,1,3,-,-,3,-,1,1,4,2,,1,-,-,21.0
"Crichton, Jesse",,,,,,,,,,,,,,,,,,,,,,-,,,,
"Crowley, Ryan",-,-,-,-,-,1,-,-,1,-,1,1,-,1,-,1,-,-,-,2,-,1,-,1,-,10.0
"Crozier, Hayden",,-,,,,-,-,,-,1,-,-,-,,,,,,,,,-,,,,1.0
"Dawson, Zac",-,1,-,1,-,-,-,-,1,-,1,-,-,1,-,2,-,-,-,1,-,,4,-,-,12.0
"Duffield, Paul",1,-,-,-,,1,-,-,-,-,-,-,-,,,-,-,-,1,-,-,-,-,-,-,3.0
"Faulks, Peter",,,,,,,,,,,,,,,,,,,,,,-,,,,
"Forster, Alex",,,,,,,,,,,,,,,,,,,,,,-,,,,
"Fyfe, Nat",1,1,1,1,-,,,2,1,1,1,1,-,1,1,1,1,1,2,-,1,,2,3,2,25.0
"Griffin, Jonathon",2,3,-,-,2,2,1,,,,,,,,,,,,,,,,,,,10.0
"Hannath, Jack",,,,,1,1,-,1,-,-,-,2,-,,,1,,,,,-,2,,,,8.0
"Hill, Stephen",-,-,-,1,-,,,,,-,1,-,-,1,1,-,-,-,,-,-,,-,-,-,4.0
"Ibbotson, Garrick",,,,,-,1,2,1,1,1,-,1,1,-,1,1,-,,,,,,,,,10.0
"Johnson, Michael",-,1,-,-,-,-,-,-,-,-,1,-,-,3,2,1,1,1,-,-,-,,,-,1,11.0
"Mayne, Chris",1,-,1,1,-,1,-,1,1,1,-,1,-,-,1,1,1,3,-,-,-,,1,-,-,15.0
"McPharlin, Luke",-,1,-,,1,1,-,1,-,1,-,-,1,-,,,,,,,,,1,1,2,10.0
"Mellington, Josh",,,,,,,,,,,,,,,,,,,,,,-,,,,
"Michie, Viv",,,,,,,,,,,,,-,,,,,,,,,,,,,
"Moller, Craig",,,,,,,,,,,,,,,,,,,,,,-,,,,
"Mundy, David",1,-,-,-,-,1,-,-,-,-,1,,,-,1,-,1,1,-,-,-,,-,1,-,7.0
"Mzungu, Tendai",1,-,1,-,-,2,-,-,2,-,-,-,-,1,1,-,1,2,-,-,-,1,1,-,1,14.0
"Neale, Lachie",,,,-,-,,,,,,,,,,,-,1,-,-,1,-,-,-,-,-,2.0
"Pavlich, Matthew",-,3,-,,,,,,,,,,,-,1,,,,-,2,1,2,1,2,1,13.0
"Pearce, Clancee",-,-,-,1,-,-,-,2,-,1,-,-,-,-,-,-,1,-,,,,-,,,,5.0
"Pearce, Danyle",-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Sandilands, Aaron",,,,,,,,,,,,,,-,-,,2,3,-,1,,-,3,5,1,15.0
"Sheridan, Tom",,,,,,,,,,,,,-,-,-,1,,-,-,-,-,-,-,,,1.0
"Silvagni, Alex",,,,,,-,-,-,1,,-,,,,2,1,,,1,-,,2,,,,7.0
"Simpson, Josh",,,,,,,,,,,,,,,,,,,,,,-,,,,
"Smith, Tanner",,,,1,,,,,,,,,,,,,,,,,,,,,,1.0
"Spurr, Lee",1,1,1,1,2,-,1,2,1,-,-,-,,2,1,1,-,-,-,-,1,,1,-,-,16.0
"Suban, Nick",-,-,-,-,1,-,-,1,-,-,-,-,-,-,,,-,-,1,-,-,,-,1,-,4.0
"Sutcliffe, Cam",-,-,-,-,,-,-,-,-,-,,,,,-,1,-,-,-,,-,-,-,-,-,1.0
"Taberner, Matthew",,,,,,,,,,,,-,-,,,,1,,,,,-,,,,1.0
"Walters, Michael",1,-,1,-,-,-,2,-,,,,-,-,1,-,1,1,-,-,-,-,,1,1,1,10.0
"de Boer, Matt",-,-,1,-,1,-,-,-,-,-,2,-,-,1,-,-,-,-,1,-,-,-,-,-,-,6.0
Totals,10,12,8,8,9,11,6,16,10,6,10,8,5,12,12,16,11,12,7,11,5,8,16,16,9,254.0
Opponent,WC,WB,ES,HW,RI,GC,CW,SY,ME,AD,BL,NM,GE,SK,WC,RI,AD,CA,GW,ME,PA,SK,GE,SY,HW,
