Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Ballantyne, Hayden",-,,2,-,2,3,2,-,-,2,-,1,1,1,-,,,3,-,2,1,,-,3,-,23.0
"Barlow, Michael",-,2,2,-,-,-,-,-,-,2,1,-,,1,1,-,-,-,1,1,1,2,3,2,2,21.0
"Bradley, Kepler",3,1,-,-,-,,,,,,,,,,,,,,,,,,,,,4.0
"Clarke, Zac",,,,,,,,1,-,-,1,1,1,1,3,2,1,-,1,-,-,,-,1,1,14.0
"Crichton, Jesse",,,,,,,,,,,,,,,,,,,,,,-,,,,
"Crowley, Ryan",1,-,5,1,1,-,3,1,1,3,1,3,-,-,1,-,1,1,3,1,-,-,1,2,1,31.0
"Crozier, Hayden",,1,,,,-,-,,-,-,-,-,-,,,,,,,,,1,,,,2.0
"Dawson, Zac",3,3,-,-,1,-,1,4,-,2,3,-,2,-,2,2,2,-,-,-,-,,3,2,4,34.0
"Duffield, Paul",2,2,1,1,,-,-,2,-,3,2,-,-,,,2,-,1,-,-,3,-,1,1,-,21.0
"Faulks, Peter",,,,,,,,,,,,,,,,,,,,,,2,,,,2.0
"Forster, Alex",,,,,,,,,,,,,,,,,,,,,,-,,,,
"Fyfe, Nat",1,1,2,1,2,,,1,2,2,-,3,2,2,-,2,2,1,-,1,2,,3,1,2,33.0
"Griffin, Jonathon",1,1,-,1,-,3,-,,,,,,,,,,,,,,,,,,,6.0
"Hannath, Jack",,,,,2,3,1,1,-,-,1,1,-,,,1,,,,,1,-,,,,11.0
"Hill, Stephen",-,1,1,-,1,,,,,-,1,1,1,1,1,1,1,-,,1,1,,3,-,1,16.0
"Ibbotson, Garrick",,,,,1,-,-,-,-,-,-,1,1,1,-,1,1,,,,,,,,,6.0
"Johnson, Michael",1,3,-,1,-,-,1,-,1,-,-,-,-,1,2,-,-,-,-,-,-,,,-,1,11.0
"Mayne, Chris",-,3,1,2,-,-,-,-,-,-,-,3,-,-,-,3,-,-,-,-,1,,2,1,-,16.0
"McPharlin, Luke",1,2,-,,2,-,4,-,-,1,1,1,2,1,,,,,,,,,1,2,-,18.0
"Mellington, Josh",,,,,,,,,,,,,,,,,,,,,,-,,,,
"Michie, Viv",,,,,,,,,,,,,-,,,,,,,,,,,,,
"Moller, Craig",,,,,,,,,,,,,,,,,,,,,,-,,,,
"Mundy, David",2,1,-,2,-,2,1,1,2,1,-,,,-,-,2,-,-,2,2,1,,1,2,-,22.0
"Mzungu, Tendai",2,-,1,1,-,-,1,2,1,3,1,2,-,2,-,-,1,2,3,-,1,-,1,1,-,25.0
"Neale, Lachie",,,,-,1,,,,,,,,,,,-,-,1,1,2,-,1,-,-,-,6.0
"Pavlich, Matthew",-,-,-,,,,,,,,,,,1,6,,,,1,-,-,-,1,-,1,10.0
"Pearce, Clancee",-,1,-,1,-,-,-,-,-,-,-,-,2,-,-,1,2,-,,,,-,,,,7.0
"Pearce, Danyle",-,-,-,1,3,-,1,1,2,1,1,-,-,1,-,-,-,-,1,-,1,2,1,-,-,16.0
"Sandilands, Aaron",,,,,,,,,,,,,,-,1,,1,1,-,-,,1,1,1,-,6.0
"Sheridan, Tom",,,,,,,,,,,,,-,-,-,1,,-,2,-,-,1,1,,,5.0
"Silvagni, Alex",,,,,,1,2,-,2,,1,,,,1,1,,,1,2,,-,,,,11.0
"Simpson, Josh",,,,,,,,,,,,,,,,,,,,,,1,,,,1.0
"Smith, Tanner",,,,1,,,,,,,,,,,,,,,,,,,,,,1.0
"Spurr, Lee",2,1,1,1,1,-,-,2,1,-,1,1,,1,-,1,3,2,-,2,2,,-,1,1,24.0
"Suban, Nick",3,2,1,1,1,2,-,1,-,2,-,1,1,-,,,1,3,-,3,-,,2,2,-,26.0
"Sutcliffe, Cam",1,-,-,1,,-,1,1,1,1,,,,,1,-,-,1,-,,4,1,-,2,-,15.0
"Taberner, Matthew",,,,,,,,,,,,1,1,,,,-,,,,,1,,,,3.0
"Walters, Michael",1,1,1,1,2,3,-,1,,,,1,1,-,1,1,-,3,-,1,1,,-,1,-,20.0
"de Boer, Matt",1,1,-,-,1,1,-,-,-,3,1,-,3,-,3,-,2,-,1,1,2,-,-,-,1,21.0
Totals,25,27,18,17,21,18,18,19,13,26,16,21,18,14,23,21,18,19,17,19,22,13,25,25,15,488.0
Opponent,WC,WB,ES,HW,RI,GC,CW,SY,ME,AD,BL,NM,GE,SK,WC,RI,AD,CA,GW,ME,PA,SK,GE,SY,HW,
