Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Ballantyne, Hayden",-,,5,-,3,7,4,-,2,5,2,2,2,3,2,,,6,2,5,4,,1,3,3,61.0
"Barlow, Michael",1,3,3,2,3,3,3,2,3,4,3,2,,4,3,1,-,1,3,3,1,2,7,4,7,68.0
"Bradley, Kepler",4,1,1,2,-,,,,,,,,,,,,,,,,,,,,,8.0
"Clarke, Zac",,,,,,,,1,1,1,1,1,2,2,3,2,2,1,2,-,1,,-,2,2,24.0
"Crichton, Jesse",,,,,,,,,,,,,,,,,,,,,,-,,,,
"Crowley, Ryan",1,-,6,1,2,-,3,1,3,4,3,4,-,1,5,2,1,3,3,4,4,3,2,3,3,62.0
"Crozier, Hayden",,1,,,,-,-,,-,-,-,-,1,,,,,,,,,2,,,,4.0
"Dawson, Zac",3,4,1,-,1,1,3,4,-,2,3,1,4,-,2,3,4,1,-,-,1,,3,4,4,49.0
"Duffield, Paul",2,2,2,4,,1,-,3,-,3,4,-,2,,,3,1,1,1,1,5,2,4,2,-,43.0
"Faulks, Peter",,,,,,,,,,,,,,,,,,,,,,2,,,,2.0
"Forster, Alex",,,,,,,,,,,,,,,,,,,,,,1,,,,1.0
"Fyfe, Nat",2,6,5,4,3,,,2,7,5,4,4,6,6,4,5,4,3,1,1,4,,7,3,6,92.0
"Griffin, Jonathon",4,3,3,2,1,3,-,,,,,,,,,,,,,,,,,,,16.0
"Hannath, Jack",,,,,2,3,2,1,-,-,2,1,-,,,1,,,,,1,1,,,,14.0
"Hill, Stephen",1,2,3,2,3,,,,,1,1,1,2,1,1,2,1,-,,4,1,,4,1,4,35.0
"Ibbotson, Garrick",,,,,2,-,2,-,1,2,-,4,1,3,-,3,3,,,,,,,,,21.0
"Johnson, Michael",1,6,-,3,1,-,3,5,3,2,-,2,3,3,2,2,-,-,3,-,1,,,1,1,42.0
"Mayne, Chris",-,3,1,2,1,1,1,-,-,1,-,5,-,-,1,5,-,1,1,2,2,,4,2,1,34.0
"McPharlin, Luke",1,3,-,,3,-,7,1,-,2,1,4,5,1,,,,,,,,,2,3,3,36.0
"Mellington, Josh",,,,,,,,,,,,,,,,,,,,,,-,,,,
"Michie, Viv",,,,,,,,,,,,,-,,,,,,,,,,,,,
"Moller, Craig",,,,,,,,,,,,,,,,,,,,,,-,,,,
"Mundy, David",4,2,1,2,3,3,4,4,3,3,1,,,2,2,4,4,2,4,5,2,,1,6,2,64.0
"Mzungu, Tendai",3,1,1,3,1,-,3,2,4,5,3,3,2,4,1,1,3,3,4,-,2,1,2,2,2,56.0
"Neale, Lachie",,,,-,3,,,,,,,,,,,3,-,3,3,2,1,3,2,1,-,21.0
"Pavlich, Matthew",2,2,2,,,,,,,,,,,1,6,,,,1,2,1,1,2,2,1,23.0
"Pearce, Clancee",1,3,1,1,2,-,-,1,2,2,-,2,3,-,-,2,4,1,,,,-,,,,25.0
"Pearce, Danyle",3,2,2,3,4,1,2,1,2,3,1,2,2,2,-,-,-,2,2,2,1,5,3,-,4,49.0
"Sandilands, Aaron",,,,,,,,,,,,,,1,2,,2,1,1,-,,1,3,2,-,13.0
"Sheridan, Tom",,,,,,,,,,,,,-,-,-,2,,1,6,2,-,3,1,,,15.0
"Silvagni, Alex",,,,,,3,6,-,3,,1,,,,2,1,,,1,2,,1,,,,20.0
"Simpson, Josh",,,,,,,,,,,,,,,,,,,,,,3,,,,3.0
"Smith, Tanner",,,,1,,,,,,,,,,,,,,,,,,,,,,1.0
"Spurr, Lee",2,1,3,2,2,1,1,3,4,2,1,2,,2,3,6,3,3,-,2,2,,4,2,1,52.0
"Suban, Nick",3,2,3,1,1,3,3,2,-,4,1,3,3,-,,,2,4,3,3,-,,2,4,-,47.0
"Sutcliffe, Cam",1,-,1,1,,1,1,4,1,2,,,,,2,2,-,2,-,,4,4,1,2,-,29.0
"Taberner, Matthew",,,,,,,,,,,,3,3,,,,1,,,,,1,,,,8.0
"Walters, Michael",3,2,1,3,3,4,3,2,,,,2,2,-,3,2,3,7,-,3,2,,2,2,-,49.0
"de Boer, Matt",2,1,1,1,2,3,-,-,2,4,2,1,4,1,6,-,2,-,1,3,3,4,-,1,2,46.0
Totals,44,50,46,40,46,38,51,39,41,57,34,49,47,37,50,52,40,46,42,46,43,40,57,52,46,1133.0
Opponent,WC,WB,ES,HW,RI,GC,CW,SY,ME,AD,BL,NM,GE,SK,WC,RI,AD,CA,GW,ME,PA,SK,GE,SY,HW,
