Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,Tot
"Bassett, Nathan",1,2,1,1,1,1,,-,1,1,-,-,-,-,-,-,-,3,1,,-,1,1,1,16.0
"Biglands, Rhett",1,2,-,-,-,1,1,2,-,1,2,-,1,4,1,-,2,1,,1,2,1,1,-,24.0
"Bock, Nathan",,,,,,,,,,,,,,,,-,,,-,2,-,-,-,-,2.0
"Bode, Matthew",1,-,-,1,-,1,,2,1,1,1,1,1,1,3,1,1,1,-,-,-,2,1,1,21.0
"Burton, Brett",1,3,-,2,,,2,3,-,-,1,,-,1,2,1,1,-,,,,,,1,18.0
"Clarke, Matthew",3,-,-,2,-,-,1,1,-,,,,,,,-,3,3,3,2,3,2,2,1,26.0
"Doughty, Michael",,-,2,-,-,1,-,1,1,-,-,-,1,1,1,-,1,1,1,-,1,3,1,1,17.0
"Douglas, Richard",,,,,,,,,,,,,,,,,,,,,1,-,-,,1.0
"Edwards, Tyson",-,-,2,,1,1,-,-,,-,1,1,2,1,-,-,-,1,1,1,2,1,-,3,18.0
"Goodwin, Simon",-,-,2,-,1,-,3,-,-,1,1,1,-,1,1,1,2,-,1,2,2,3,1,-,23.0
"Hart, Ben",1,2,1,-,-,-,-,-,,,,,,,,-,2,1,,2,-,,,,9.0
"Hentschel, Trent",-,,-,2,-,1,-,-,-,1,2,2,-,2,-,,-,1,-,2,1,,,,14.0
"Johncock, Graham",-,1,1,-,2,1,-,1,1,-,1,-,-,1,-,-,-,-,1,1,1,1,-,-,13.0
"Knights, Chris",1,-,,2,-,,-,,-,-,-,1,,,,,,,,,-,,,,4.0
"Maric, Ivan",,,,,,2,,,,-,-,1,-,-,1,,,,-,,,,,,4.0
"Massie, Kris",,,4,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,1,,-,2,,10.0
"Mattner, Martin",-,2,,,2,2,1,1,-,1,-,1,1,-,3,1,-,2,-,2,1,-,1,2,23.0
"McGregor, Ken",1,1,-,-,1,1,-,2,-,-,1,1,1,2,1,1,-,-,1,,,,,,14.0
"McLeod, Andrew",-,-,1,1,-,-,-,-,1,-,1,-,-,-,-,-,,,3,-,1,,,1,9.0
"Perrie, Ian",-,-,1,2,,,,,,,,,,,,,,,,,-,1,1,1,6.0
"Porplyzia, Jason",,,,,-,-,-,,,,,,-,,2,,-,-,-,,,1,-,2,5.0
"Reilly, Brent",-,1,1,2,2,2,-,1,1,-,1,1,1,1,-,-,2,1,-,2,-,-,-,-,19.0
"Ricciuto, Mark",1,3,-,-,,,1,2,1,1,-,1,1,2,1,1,2,2,,-,,,,,19.0
"Rutten, Ben",-,1,2,-,-,1,2,-,1,-,-,-,-,-,-,-,1,-,1,-,-,1,1,-,11.0
"Shirley, Robert",2,1,-,-,-,1,1,-,-,1,1,1,1,-,-,-,-,-,-,-,1,-,1,2,13.0
"Skipworth, Hayden",,,-,1,-,,,,1,,,,,-,,,,,,-,,,,,2.0
"Stevens, Scott",,-,,,,,-,-,2,-,1,2,2,1,-,1,1,1,1,-,,-,-,-,12.0
"Thompson, Scott",1,1,1,1,,1,1,3,1,2,1,-,-,2,1,3,1,1,1,-,1,2,1,1,27.0
"Torney, Jason",,,,,,,,,,,,-,-,-,1,1,,,,,,-,1,-,3.0
"Vince, Bernie",1,,,,2,1,,,,,,-,,,,,,,,,,,,,4.0
"Welsh, Scott",,,,,,,,,,,,,,,,,,,1,1,-,-,1,-,3.0
"van Berlo, Nathan",1,-,-,-,-,1,-,-,-,-,2,,,,,,-,-,-,-,1,1,-,1,7.0
Totals,16,20,19,17,12,19,14,19,13,10,17,14,13,20,18,11,19,19,16,19,18,20,16,18,397.0
Opponent,CW,WC,ME,FR,WB,PA,KA,RI,CA,ES,BL,SK,GE,SY,HW,KA,WC,CW,FR,WB,PA,ME,FR,WC,
