Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,Tot
"Bassett, Nathan",-,1,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,1,-,-,-,2.0
"Biglands, Rhett",2,1,-,2,2,-,2,-,-,1,-,2,1,1,-,2,-,-,,2,-,-,2,-,20.0
"Bock, Nathan",,,,,,,,,,,,,,,,1,,,1,1,-,3,2,3,11.0
"Bode, Matthew",1,2,3,2,1,-,,-,1,2,-,1,1,1,1,2,-,-,4,3,4,1,-,2,32.0
"Burton, Brett",2,-,5,2,,,4,2,2,4,1,,5,1,7,1,3,-,,,,,,2,41.0
"Clarke, Matthew",-,-,-,-,-,-,-,-,-,,,,,,,-,-,-,-,-,1,1,1,1,4.0
"Doughty, Michael",,-,-,-,1,3,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,8.0
"Douglas, Richard",,,,,,,,,,,,,,,,,,,,,-,1,-,,1.0
"Edwards, Tyson",-,-,2,,1,-,-,1,,1,-,-,1,1,1,-,1,2,-,1,1,1,-,1,15.0
"Goodwin, Simon",-,-,-,1,2,-,-,-,1,1,-,1,1,1,2,-,1,-,-,-,1,-,-,-,12.0
"Hart, Ben",-,-,-,-,-,-,-,-,,,,,,,,-,-,-,,-,-,,,,
"Hentschel, Trent",-,,1,-,1,3,3,2,3,8,3,3,2,3,-,,1,2,3,4,-,,,,42.0
"Johncock, Graham",-,-,-,-,-,1,-,1,1,1,1,-,-,2,1,-,-,-,-,-,-,-,-,-,8.0
"Knights, Chris",-,-,,-,-,,-,,-,1,-,-,,,,,,,,,-,,,,1.0
"Maric, Ivan",,,,,,1,,,,-,-,-,-,-,-,,,,-,,,,,,1.0
"Massie, Kris",,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,,
"Mattner, Martin",-,-,,,2,1,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,5.0
"McGregor, Ken",-,-,-,-,1,1,-,-,2,4,1,2,1,2,1,4,1,1,-,,,,,,21.0
"McLeod, Andrew",-,1,-,-,-,-,-,1,-,-,1,1,1,-,-,-,,,-,-,-,,,1,6.0
"Perrie, Ian",3,1,-,-,,,,,,,,,,,,,,,,,-,2,1,-,7.0
"Porplyzia, Jason",,,,,3,1,2,,,,,,2,,-,,-,1,-,,,1,-,-,10.0
"Reilly, Brent",1,-,-,1,2,1,-,-,1,1,1,2,-,-,-,-,1,1,-,-,-,1,1,-,14.0
"Ricciuto, Mark",6,5,3,1,,,5,1,3,3,1,2,5,2,-,5,2,-,,-,,,,,44.0
"Rutten, Ben",-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Shirley, Robert",1,-,-,-,1,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,4.0
"Skipworth, Hayden",,,1,-,1,,,,-,,,,,-,,,,,,-,,,,,2.0
"Stevens, Scott",,1,,,,,-,-,1,-,-,1,-,-,-,1,-,-,-,-,,2,-,-,6.0
"Thompson, Scott",1,-,-,-,,3,1,-,2,1,1,2,1,1,3,2,1,-,-,-,-,3,-,-,22.0
"Torney, Jason",,,,,,,,,,,,-,-,-,-,1,,,,,,-,2,-,3.0
"Vince, Bernie",-,,,,1,-,,,,,,-,,,,,,,,,,,,,1.0
"Welsh, Scott",,,,,,,,,,,,,,,,,,,1,3,1,5,1,1,12.0
"van Berlo, Nathan",-,1,-,-,-,-,-,-,-,-,-,,,,,,-,-,1,-,2,1,-,-,5.0
Totals,17,13,15,9,20,15,18,9,18,30,10,18,21,15,16,19,12,7,10,14,11,23,10,11,361.0
Opponent,CW,WC,ME,FR,WB,PA,KA,RI,CA,ES,BL,SK,GE,SY,HW,KA,WC,CW,FR,WB,PA,ME,FR,WC,
