Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,SF,Tot
"Adcock, Jed",3,2,6,-,2,2,1,3,3,3,4,6,3,4,1,,,,,,,,,2,45.0
"Austin, Matt",,,,,,,,1,-,-,,,,,-,,,,,,1,-,2,-,4.0
"Black, Simon",,2,1,1,1,2,1,1,1,1,3,2,1,1,6,1,1,3,-,2,2,-,1,1,35.0
"Bradshaw, Daniel",-,-,-,-,3,-,-,-,1,2,1,-,-,-,-,-,,,-,-,-,,-,-,7.0
"Brennan, Jared",,,,2,2,1,1,3,2,1,-,3,4,-,,3,1,1,-,3,3,1,1,2,34.0
"Brown, Jonathan",-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.0
"Charman, Jamie",-,1,,-,,,,,,,,,,,,,,,,,,,,,1.0
"Clark, Mitch",3,-,2,2,2,2,-,3,1,5,1,1,-,2,1,1,2,1,2,1,1,1,-,1,35.0
"Collier, Tom",1,,,,2,,,,-,,,,,,5,1,-,,,,,,,,9.0
"Cornelius, Aaron",,,,,,,,,-,,,,,,,,,,,,,,,,
"Dalziell, Bradd",3,1,2,2,2,,,,,,,,,,,-,2,2,,,,,,,14.0
"Drummond, Josh",2,8,6,9,5,4,6,3,10,4,-,,,,8,2,6,5,6,2,2,3,,2,93.0
"Hanley, Pearce",,,,,,,,,,,,,,,,,-,,,,,,,,
"Harding, Scott",1,,,,,1,-,2,-,-,1,-,-,-,,,,,-,-,-,1,1,,7.0
"Hawksley, James",,,,,,,,,,,,,,,,,,3,2,1,1,4,-,4,15.0
"Henderson, Lachie",,,,,2,,,,,1,1,2,-,2,,,,,,,,1,,,9.0
"Hooper, Rhan",-,-,,,,,,,,-,-,-,-,-,,,,,,,,,-,1,1.0
"Johnstone, Travis",3,2,-,-,2,-,2,2,-,,3,,,2,,,,,,3,1,2,-,1,23.0
"Leuenberger, Matthew",-,-,1,,,,,,,,,,,,,,,,,,,,,,1.0
"Macdonald, Joel",3,3,-,-,2,4,3,3,3,1,2,4,3,6,3,2,3,7,4,4,-,2,,,62.0
"McGrath, Ashley",4,3,3,5,5,1,3,3,7,3,4,3,4,10,1,1,6,7,1,1,2,2,8,3,90.0
"Merrett, Daniel",2,5,3,2,3,3,3,2,,,,,1,1,2,-,3,-,3,4,-,,7,6,50.0
"Notting, Tim",,,-,-,,,,,-,3,3,-,,,-,1,-,,1,-,,,,6,14.0
"Patfull, Joel",5,4,-,3,3,3,2,-,,,,,3,1,6,1,1,1,3,1,2,1,4,4,48.0
"Polkinghorne, James",,,,,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,4.0
"Power, Luke",5,1,1,3,4,2,4,1,1,2,2,5,3,1,5,4,1,1,-,-,5,-,-,2,53.0
"Proud, Albert",,-,-,,,1,-,-,,1,-,-,-,-,-,-,1,,,,,,,,3.0
"Redden, Jack",,,,,,,,,,,,,,,1,2,3,1,1,-,-,1,-,-,9.0
"Rich, Daniel",-,1,2,1,1,-,1,-,1,3,1,-,1,-,3,2,5,3,1,2,3,1,2,2,36.0
"Rischitelli, Michael",-,1,1,-,1,2,-,-,-,-,1,1,2,1,-,1,1,-,-,1,-,-,1,1,15.0
"Rockliff, Tom",,,,,,,,,,,,,,,,,,-,,,,,,,
"Roe, Jason",,,4,8,4,,,,,,,2,4,,,,,2,,,,1,3,,28.0
"Selwood, Troy",1,-,1,2,3,1,-,,,,,-,,,,,,-,-,,,,,,8.0
"Sheldon, Sam",,,,,,2,4,3,2,3,1,1,3,2,1,1,-,-,1,-,1,-,-,1,26.0
"Sherman, Justin",1,-,-,1,1,4,1,-,2,2,1,-,-,-,-,1,1,1,1,3,3,1,3,3,30.0
"Stiller, Cheynee",3,1,-,1,,1,-,2,2,-,1,-,1,1,-,1,2,-,2,3,1,4,-,,26.0
Totals,40,36,33,42,52,36,32,32,36,35,30,30,33,34,43,25,39,38,28,34,28,26,33,42,837.0
Opponent,WC,CA,SY,CW,GE,ES,RI,AD,SK,NM,CA,HW,ME,PA,GE,FR,NM,CW,ES,WB,PA,SY,CA,WB,
