Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,SF,Tot
"Adcock, Jed",1,3,4,1,-,2,-,-,2,4,1,-,1,1,1,,,,,,,,,-,21.0
"Austin, Matt",,,,,,,,2,2,-,,,,,-,,,,,,-,3,1,1,9.0
"Black, Simon",,5,5,3,6,3,1,4,5,7,2,5,3,2,3,6,2,3,1,3,1,3,2,2,77.0
"Bradshaw, Daniel",3,5,1,1,-,-,1,-,2,1,1,3,1,1,-,1,,,1,1,-,,-,2,25.0
"Brennan, Jared",,,,2,3,5,1,3,3,2,2,3,4,3,,4,2,1,2,6,1,-,2,6,55.0
"Brown, Jonathan",3,3,3,2,1,4,5,2,2,5,2,2,1,2,1,2,5,2,2,3,1,6,1,6,66.0
"Charman, Jamie",2,2,,-,,,,,,,,,,,,,,,,,,,,,4.0
"Clark, Mitch",4,1,3,3,4,1,3,1,2,5,-,5,5,2,2,1,2,2,2,4,8,-,2,1,63.0
"Collier, Tom",-,,,,5,,,,1,,,,,,2,1,-,,,,,,,,9.0
"Cornelius, Aaron",,,,,,,,,1,,,,,,,,,,,,,,,,1.0
"Dalziell, Bradd",1,4,2,3,-,,,,,,,,,,,3,1,1,,,,,,,15.0
"Drummond, Josh",1,1,-,1,-,1,-,3,-,1,-,,,,3,1,2,5,-,4,1,-,,1,25.0
"Hanley, Pearce",,,,,,,,,,,,,,,,,-,,,,,,,,
"Harding, Scott",2,,,,,1,1,1,3,3,2,3,-,1,,,,,3,2,-,-,2,,24.0
"Hawksley, James",,,,,,,,,,,,,,,,,,1,1,1,2,-,1,-,6.0
"Henderson, Lachie",,,,,2,,,,,-,1,-,1,1,,,,,,,,1,,,6.0
"Hooper, Rhan",2,2,,,,,,,,2,3,1,2,1,,,,,,,,,-,1,14.0
"Johnstone, Travis",4,2,5,1,5,5,3,1,2,,3,,,1,,,,,,2,4,2,-,2,42.0
"Leuenberger, Matthew",3,1,1,,,,,,,,,,,,,,,,,,,,,,5.0
"Macdonald, Joel",1,2,2,1,1,2,1,3,2,1,2,1,1,2,2,2,3,1,3,1,2,-,,,36.0
"McGrath, Ashley",2,2,3,4,2,3,2,1,5,1,3,1,4,3,-,2,-,2,2,4,-,5,3,1,55.0
"Merrett, Daniel",2,1,2,2,2,2,3,-,,,,,-,3,-,-,1,4,-,4,2,,2,3,33.0
"Notting, Tim",,,3,2,,,,,-,1,1,1,,,2,4,1,,4,3,,,,4,26.0
"Patfull, Joel",-,1,1,2,-,1,-,2,,,,,-,1,1,2,-,1,1,2,2,-,1,1,19.0
"Polkinghorne, James",,,,,5,1,-,-,1,1,-,5,2,5,3,3,1,2,2,2,2,-,1,3,39.0
"Power, Luke",2,5,4,5,7,-,4,3,2,1,3,2,2,1,4,3,-,5,3,2,2,2,2,4,68.0
"Proud, Albert",,2,1,,,-,3,1,,2,2,6,2,1,1,1,4,,,,,,,,26.0
"Redden, Jack",,,,,,,,,,,,,,,-,2,1,5,1,2,2,1,3,4,21.0
"Rich, Daniel",2,1,3,-,2,2,2,2,1,-,-,-,2,2,3,3,2,2,-,-,2,3,1,3,38.0
"Rischitelli, Michael",1,3,2,1,4,1,-,3,3,5,3,2,1,5,1,2,3,1,1,1,2,1,-,-,46.0
"Rockliff, Tom",,,,,,,,,,,,,,,,,,2,,,,,,,2.0
"Roe, Jason",,,1,4,6,,,,,,,1,-,,,,,1,,,,-,5,,18.0
"Selwood, Troy",3,2,2,-,1,1,1,,,,,1,,,,,,1,-,,,,,,12.0
"Sheldon, Sam",,,,,,2,1,1,3,-,2,1,2,1,3,1,1,1,1,-,5,4,2,2,33.0
"Sherman, Justin",1,1,-,4,3,-,2,2,2,-,1,4,1,3,2,2,1,2,3,2,2,1,1,3,43.0
"Stiller, Cheynee",-,4,3,-,,-,1,1,-,1,2,2,3,-,-,3,-,2,1,-,1,1,-,,25.0
Totals,40,53,51,42,59,37,35,36,44,43,36,49,38,42,34,49,32,47,34,49,42,33,32,50,1007.0
Opponent,WC,CA,SY,CW,GE,ES,RI,AD,SK,NM,CA,HW,ME,PA,GE,FR,NM,CW,ES,WB,PA,SY,CA,WB,
