Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,SF,Tot
"Bateman, Chance",1,,,-,-,,1,-,1,-,1,2,2,-,2,-,-,1,1,-,-,-,-,-,12.0
"Birchall, Grant",-,1,-,-,-,1,-,-,2,-,-,1,-,-,-,1,-,-,1,-,1,-,1,-,9.0
"Boyle, Tim",-,-,-,-,-,2,1,-,2,1,-,2,-,,,,,2,-,-,1,-,-,-,11.0
"Brown, Campbell",,-,2,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,6.0
"Campbell, Robert",-,1,-,-,-,-,1,-,1,-,-,2,-,-,1,-,-,1,1,-,1,-,1,-,10.0
"Clarke, Tim",-,-,,,,,,,,,,,,,,,,,,,,,,,
"Crawford, Shane",,-,1,-,-,1,-,3,-,3,-,1,-,1,1,-,-,-,1,1,-,1,1,-,15.0
"Croad, Trent",-,-,,,,-,-,-,-,,-,1,-,-,1,-,2,1,-,-,-,-,-,1,6.0
"Dixon, Ben",,-,-,-,-,2,-,-,,-,,,,,1,-,-,-,1,-,-,1,-,-,5.0
"Dowler, Beau",,,,,,,,,,,,,,,,,-,,,,,,,,
"Ellis, Xavier",-,-,-,-,-,,,,,-,,-,1,-,-,-,,,,-,-,,,,1.0
"Franklin, Lance",-,1,-,1,1,1,-,-,-,1,-,,-,-,1,1,,1,1,-,2,-,-,1,12.0
"Gilham, Stephen",1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,3.0
"Guerra, Brent",-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,2,-,1,-,-,-,4.0
"Hodge, Luke",-,1,-,1,-,-,-,-,-,2,-,3,-,1,-,-,-,-,3,-,4,-,3,-,18.0
"Jacobs, Danny",-,-,-,-,,,,,-,-,-,-,,-,,,,,,,,,,,
"Ladson, Rick",-,2,1,,1,2,-,1,-,,-,-,-,-,-,-,-,-,1,2,1,-,2,-,13.0
"Lewis, Jordan",-,1,2,-,1,1,1,-,2,1,-,1,-,-,-,-,1,1,1,1,1,-,2,1,18.0
"Little, Matthew",,,,,,,,,,,,,,,,1,,,,,,,,,1.0
"McGlynn, Ben",-,1,1,2,2,-,1,-,1,-,1,-,2,-,1,-,-,2,1,-,,1,,,16.0
"Mitchell, Sam",-,1,-,1,1,1,1,1,-,1,1,4,-,-,2,1,,1,1,-,2,1,-,-,20.0
"Moss, Garry",,,,,,,-,,,,,,,,,,,,,,,,,,
"Murphy, Tom",,,,,-,-,-,,,,,,,,,,-,,,,,,,,
"Osborne, Michael",1,,1,-,-,-,-,-,-,1,1,-,1,,,,,,,,,,-,-,5.0
"Roughead, Jarryd",1,,-,-,-,-,,-,-,-,-,-,1,-,-,1,2,-,1,1,-,-,-,1,8.0
"Sewell, Brad",1,2,-,1,-,-,-,-,1,-,1,-,1,-,1,1,1,-,-,-,-,-,-,2,12.0
"Smith, Joel",,,,,,,,-,1,1,-,2,-,-,1,-,-,-,-,-,-,-,-,-,5.0
"Taylor, Simon",-,-,-,-,1,1,1,1,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,6.0
"Thorp, Mitch",,,,,,,,,,,,,,,1,,,,,,,,,,1.0
"Thurgood, Josh",,,,,-,,,,,,,,,-,,,,,,,,,,,
"Tuck, Travis",,,,,,,,,,,,,,,,,-,,,,,,,,
"Vandenberg, Richard",,,,,,-,,,,,,,,,,,-,1,-,,1,-,-,-,2.0
"Williams, Mark",-,1,1,-,,,,,,,,,,,,,,,,,,,,,2.0
"Young, Clinton",-,1,-,-,,2,1,-,1,1,1,2,1,-,-,2,-,2,-,2,2,-,-,-,18.0
Totals,5,13,9,6,7,14,9,6,14,13,6,22,10,2,13,8,6,14,16,8,18,4,10,6,239.0
Opponent,BL,ME,KA,GE,WB,ES,FR,SK,WC,PA,SY,CA,CW,AD,RI,SK,KA,ES,BL,PA,WB,SY,AD,KA,
