Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,SF,Tot
"Bateman, Chance",4,,,1,-,,4,2,-,-,1,1,1,2,-,1,-,-,-,1,1,-,-,2,21.0
"Birchall, Grant",1,1,1,-,-,-,-,-,-,1,1,-,1,2,-,-,-,-,1,-,1,1,1,-,12.0
"Boyle, Tim",-,-,-,1,1,-,-,-,-,1,-,-,1,,,,,1,-,-,-,-,1,-,6.0
"Brown, Campbell",,-,1,1,2,-,1,-,-,2,-,-,-,-,1,1,-,2,-,-,1,1,3,-,16.0
"Campbell, Robert",-,-,1,1,3,-,1,1,-,-,-,2,-,1,1,-,1,2,-,2,-,1,1,1,19.0
"Clarke, Tim",1,1,,,,,,,,,,,,,,,,,,,,,,,2.0
"Crawford, Shane",,2,-,1,2,2,1,-,-,-,1,2,1,-,1,1,1,1,1,2,-,3,-,-,22.0
"Croad, Trent",2,-,,,,2,1,2,-,,3,-,-,1,3,-,2,2,3,-,1,-,1,2,25.0
"Dixon, Ben",,1,-,2,1,1,-,-,,-,,,,,-,2,-,1,-,-,-,2,-,-,10.0
"Dowler, Beau",,,,,,,,,,,,,,,,,-,,,,,,,,
"Ellis, Xavier",-,-,-,-,-,,,,,-,,-,-,-,-,-,,,,1,-,,,,1.0
"Franklin, Lance",1,-,-,-,2,1,-,2,-,1,-,,-,-,3,1,,1,-,1,1,1,2,-,17.0
"Gilham, Stephen",1,-,1,-,2,-,-,-,1,-,-,-,-,-,2,1,1,1,1,1,-,-,1,1,14.0
"Guerra, Brent",1,-,1,1,1,1,1,1,-,-,3,1,-,-,-,1,-,1,2,-,2,2,-,-,19.0
"Hodge, Luke",1,-,-,1,1,-,1,-,-,2,1,3,2,1,-,2,1,1,1,1,5,3,2,-,29.0
"Jacobs, Danny",2,1,-,2,,,,,-,1,-,-,,-,,,,,,,,,,,6.0
"Ladson, Rick",1,1,-,,1,1,-,-,-,,2,-,-,1,1,2,1,-,-,1,-,1,1,2,16.0
"Lewis, Jordan",3,2,2,-,4,1,-,-,1,-,4,-,-,3,1,1,2,2,-,2,-,2,2,2,34.0
"Little, Matthew",,,,,,,,,,,,,,,,-,,,,,,,,,
"McGlynn, Ben",1,2,-,-,3,2,-,1,4,3,-,1,2,2,2,4,-,2,-,1,,1,,,31.0
"Mitchell, Sam",3,2,1,1,-,-,2,2,1,3,4,1,-,2,-,1,,1,4,2,-,-,2,-,32.0
"Moss, Garry",,,,,,,1,,,,,,,,,,,,,,,,,,1.0
"Murphy, Tom",,,,,1,-,1,,,,,,,,,,1,,,,,,,,3.0
"Osborne, Michael",-,,-,1,-,1,2,-,-,-,1,-,-,,,,,,,,,,1,-,6.0
"Roughead, Jarryd",-,,-,-,1,-,,1,-,1,-,3,-,-,-,1,1,1,1,1,1,-,-,2,14.0
"Sewell, Brad",3,1,-,1,1,1,-,-,1,1,1,2,1,1,-,1,-,-,1,-,-,-,1,3,20.0
"Smith, Joel",,,,,,,,-,-,-,-,-,-,-,1,1,-,1,2,-,-,-,-,-,5.0
"Taylor, Simon",-,-,2,1,-,1,3,-,1,2,1,-,-,-,-,-,-,-,1,2,2,3,-,-,19.0
"Thorp, Mitch",,,,,,,,,,,,,,,1,,,,,,,,,,1.0
"Thurgood, Josh",,,,,-,,,,,,,,,-,,,,,,,,,,,
"Tuck, Travis",,,,,,,,,,,,,,,,,-,,,,,,,,
"Vandenberg, Richard",,,,,,1,,,,,,,,,,,-,-,-,,1,1,1,-,4.0
"Williams, Mark",-,4,3,-,,,,,,,,,,,,,,,,,,,,,7.0
"Young, Clinton",2,3,2,1,,1,2,-,1,2,2,-,1,-,-,1,1,-,1,2,1,1,-,-,24.0
Totals,27,21,15,16,26,16,21,12,10,20,25,16,10,16,17,22,12,20,19,20,17,23,20,15,436.0
Opponent,BL,ME,KA,GE,WB,ES,FR,SK,WC,PA,SY,CA,CW,AD,RI,SK,KA,ES,BL,PA,WB,SY,AD,KA,
