Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Ah Chee, Brendon",,,,,,,,-,1,-,1,,,1,-,,,,,-,-,,,,,3.0
"Ainsworth, Brayden",,,,,,,,-,,,,,,1,1,,,,,,,,,,,2.0
"Allen, Oscar",,,,,,,,,,,,,,,-,,,,,,,1,,,,1.0
"Barrass, Tom",2,-,-,1,-,1,-,-,1,-,-,,,,,,,-,-,1,-,-,-,-,-,6.0
"Brander, Jarrod",,,,,,,,,,,,-,,,,,,,,,,,,,,
"Cole, Tom",,,,,-,-,-,2,-,1,2,1,2,-,3,1,-,-,-,1,2,-,1,-,-,16.0
"Cripps, Jamie",-,-,-,1,-,-,-,1,-,1,2,1,-,-,-,2,-,1,-,-,-,1,1,-,-,11.0
"Darling, Jack",-,1,-,-,1,1,1,4,1,1,-,,,,,2,1,1,1,1,-,-,-,1,2,19.0
"Duggan, Liam",-,-,,-,1,-,-,1,-,2,-,1,-,1,1,-,1,-,1,-,-,2,1,1,-,13.0
"Gaff, Andrew",-,1,-,-,-,-,-,1,-,1,1,-,1,1,-,2,-,-,2,,,,,,,10.0
"Hurn, Shannon",2,-,-,3,1,-,-,-,1,-,-,4,1,-,-,-,2,-,1,-,-,1,-,-,1,17.0
"Hutchings, Mark",,,1,,-,,-,1,-,1,-,,1,1,1,-,3,-,2,-,-,1,4,2,-,18.0
"Jetta, Lewis",1,-,1,-,,1,,,-,-,1,3,-,-,-,-,2,,1,-,-,,-,1,-,11.0
"Kennedy, Josh",,,,-,-,3,1,1,1,2,-,1,,,,-,-,,,,,,1,1,-,11.0
"LeCras, Mark",1,1,2,2,2,-,-,1,1,3,-,4,1,,,-,-,1,1,2,-,-,-,-,-,22.0
"Lycett, Scott",5,2,-,1,1,1,3,1,1,2,-,-,1,2,-,3,2,-,2,2,1,2,2,2,-,36.0
"Masten, Chris",3,-,-,-,-,1,2,-,-,2,,1,-,-,-,-,-,1,-,-,-,1,-,1,-,12.0
"McGovern, Jeremy",-,-,-,1,1,2,1,,-,-,1,-,-,1,1,1,1,2,-,2,-,-,1,-,3,18.0
"McInnes, Fraser",,,,,,,,-,,,,,-,-,,,,,,,,,,,,
"Naitanui, Nic",1,-,4,1,-,3,3,,-,-,2,-,1,1,2,1,,,,,,,,,,19.0
"Nelson, Jackson",3,-,-,1,2,,-,1,,,-,1,-,,,,,,,,,,,,,8.0
"Petruccelle, Jack",,,,,,1,1,,,,,,,,,,,1,,,,,,,,3.0
"Redden, Jack",2,2,3,1,4,1,-,1,-,-,-,1,2,4,-,1,1,-,3,-,1,1,-,-,1,29.0
"Rioli, Junior",,4,1,-,2,1,-,-,-,-,-,1,1,1,1,-,-,3,2,5,3,-,-,4,2,31.0
"Ryan, Liam",1,-,-,,,,,,,,,-,-,1,,,,,2,-,-,-,1,1,-,6.0
"Schofield, Will",1,,,,,,,-,,,,,1,-,-,2,1,1,-,,,-,,1,-,7.0
"Sheed, Dom",2,1,-,3,1,2,,,1,3,1,3,,,,,-,1,,1,1,1,-,-,-,21.0
"Sheppard, Brad",-,-,1,1,2,-,-,1,-,-,-,1,-,1,-,2,-,-,-,-,-,1,1,,,11.0
"Shuey, Luke",1,1,2,-,3,-,-,,,,,2,3,-,3,-,4,,2,1,2,2,4,-,2,32.0
"Vardy, Nathan",,,,,,,,,,,,,,,2,,-,2,2,1,1,2,-,1,-,11.0
"Venables, Daniel",2,2,-,-,,,,,,,,,,,1,3,1,-,-,-,-,1,3,1,1,15.0
"Waterman, Jake",-,1,-,-,-,1,-,-,-,1,-,-,-,-,,2,,1,,,,,,,,6.0
"Yeo, Elliot",1,3,4,3,4,1,1,-,2,3,1,2,2,2,1,2,1,1,3,-,3,1,3,4,5,53.0
Totals,28,19,19,19,25,20,13,16,10,23,12,27,17,18,17,24,20,16,25,17,14,18,23,21,17,478.0
Opponent,SY,WB,GE,GC,CA,FR,PA,GW,RI,HW,SK,SY,ES,AD,GW,CW,WB,NM,FR,PA,ME,BL,CW,ME,CW,
