Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,SF,Tot
"Allan, Matthew",33,10,,,,,,,,,,,,,,,15,12,18,2,,,19,17,126.0
"Backwell, Brett",-,,-,-,,,,,,,,,,,,,,,,,,,,,
"Beaumont, Simon",-,-,2,-,-,-,-,-,1,-,-,-,-,-,-,-,2,-,2,-,-,-,-,-,7.0
"Bradley, Craig",-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Camporeale, Scott",-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,1,-,1.0
"Christou, Ang",,,,,,,-,-,-,-,-,-,-,-,-,-,-,,,,,,-,-,
"Culpitt, Heath",-,-,-,-,-,,,,,,,,,,,,,,,,,,,,
"Doering, Jordan",,,,,-,,,-,-,-,-,,,-,,,-,,,,,,,,
"Fevola, Brendan",-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,-,-,-,-,-,
"Fletcher, Simon",-,-,-,-,-,-,-,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Franchina, Anthony",,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
"Freeborn, Scott",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,
"Hickmott, Adrian",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,1,-,-,-,-,-,4.0
"Hotton, Trent",3,2,1,14,6,-,-,5,1,1,1,6,6,4,5,11,7,1,,,17,13,3,1,108.0
"Houlihan, Ryan",-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,
"Hulme, Darren",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,
"Koutoufides, Anthony",-,-,,-,-,-,3,-,2,2,3,1,1,-,-,2,,1,1,2,5,-,1,-,24.0
"Lappin, Matthew",-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1.0
"Mansfield, Michael",,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,
"Manton, Glenn",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Massie, Kris",-,-,-,-,-,-,1,-,-,-,-,,,,,,,,,,,,,,1.0
"McKay, Andrew",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Merrington, Andrew",,,,,,,,,,,,,,,-,5,,,,,,,,,5.0
"Nelson, Ben",,,-,,,,,,,,,-,,,,,-,,-,,,,,,
"Pickering, Adam",,,,,,,,,,,,,,,,,,,-,,-,,,,
"Plunkett, Jim",,,,,-,-,,,,,,-,-,-,-,-,-,-,-,-,1,-,1,-,2.0
"Porter, Mark",10,7,29,27,28,26,27,16,18,21,17,13,12,24,12,,,12,14,20,19,16,6,7,381.0
"Prendergast, Ian",,,,,,,,,,,,,,,,,-,-,-,-,1,2,-,-,3.0
"Ratten, Brett",-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,,,2.0
"Rice, Dean",-,-,-,-,-,-,,,,,,,,,,-,-,-,-,-,,,,,
"Silvagni, Stephen",-,-,,-,,,-,-,-,-,1,-,-,,1,2,-,-,-,-,1,1,1,-,7.0
"Vance, Murray",,,-,,,,,,,,,,,,,,,,,,,,,,
"Whitnall, Lance",-,1,8,2,1,-,1,1,6,4,1,4,2,-,,,,1,-,1,6,1,-,1,41.0
"Wiggins, Simon",,,,,-,,,,,,,-,-,-,-,-,,,,,,,,,
Totals,46,20,41,43,35,26,32,22,28,28,23,24,21,28,19,21,27,27,36,25,50,33,32,26,713.0
Opponent,FR,HW,ES,AD,SK,CW,GE,BL,KA,WC,RI,PA,WB,SY,ME,FR,HW,ES,AD,SK,CW,GE,AD,RI,
