Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,R19,R20,R21,R22,R23,Tot
"Atkins, Rory",1,-,-,1,1,-,2,-,2,1,-,4,-,-,-,3,-,-,-,-,,,15.0
"Betts, Eddie",-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,1.0
"Brown, Luke",,,,,,,,-,-,-,1,1,-,3,1,1,-,-,-,1,-,-,8.0
"Crouch, Brad",-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,1,-,1,-,-,-,-,4.0
"Crouch, Matt",-,-,-,-,-,-,-,1,,,,1,-,-,-,-,-,2,-,-,-,-,4.0
"Davis, Ben",,,,,,,,,,,,,,-,,,,,,,,,
"Doedee, Tom",-,,,,,,,,,,,,,,,,,,,,,,
"Douglas, Richard",-,,,,,,,,,,,-,-,-,-,,,,-,-,-,-,
"Ellis-Yolmen, Cam",,,,-,-,-,1,-,-,-,-,-,-,,,,,,,,,,1.0
"Fogarty, Darcy",,,,,,,,,,,,,,,,,,,-,-,1,-,1.0
"Gallucci, Jordan",,,,,,-,-,-,-,-,-,-,-,2,-,,,,,,,,2.0
"Gibbs, Bryce",-,-,-,,-,,-,,-,,-,,,-,,,,,-,-,-,-,
"Greenwood, Hugh",,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,
"Hartigan, Kyle",,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,,
"Himmelberg, Elliott",,,,,-,-,-,-,-,-,,,,-,,,,,,,,,
"Jacobs, Sam",-,-,,,,,,,,,,,,,,,,,,-,-,-,
"Jenkins, Josh",-,-,2,-,,,,,,,-,-,-,,-,-,-,-,,,,,2.0
"Jones, Chayce",-,1,-,-,,,,,-,-,,,,,,,,,,,-,-,1.0
"Keath, Alex",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,
"Kelly, Jake",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Knight, Riley",-,-,-,-,-,-,-,-,,-,,,,,,-,-,1,-,-,,-,1.0
"Laird, Rory",-,-,1,1,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,5.0
"Lynch, Tom",-,-,-,-,-,-,-,-,-,,-,,,,,,-,-,1,-,-,-,1.0
"Mackay, David",-,-,2,-,-,-,-,-,-,,1,,,,1,1,1,-,-,-,1,-,7.0
"Milera, Wayne",1,-,-,1,-,,,,,-,-,1,-,,-,-,1,-,-,1,-,1,6.0
"Murphy, Lachlan",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,,3.0
"OBrien, Reilly",,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,,
"Otten, Andy",,,,,,,,,,,,,,,,,,-,-,-,,,
"Poholke, Myles",,,,-,,-,,,,,,,,,,,,,,,,,
"Seedsman, Paul",,3,1,,,,,,,-,-,1,-,7,5,2,3,1,,,-,3,26.0
"Sloane, Rory",-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,2.0
"Smith, Brodie",1,-,-,-,5,-,4,-,1,-,2,1,-,-,-,1,-,2,-,-,-,-,17.0
"Stengle, Tyson",,,,,,,,,,,,,,,,1,,-,,,,,1.0
"Talia, Daniel",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Walker, Taylor",-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1.0
"Wilson, Patrick",,,,,,,,,,,,,,,,,,-,,,,,
Totals,3,4,7,3,6,0,7,1,3,1,5,11,1,14,8,14,5,7,1,2,2,4,109.0
Opponent,HW,SY,GE,NM,GC,SK,FR,PA,BL,WC,ME,GW,RI,GE,PA,GC,ES,CA,SK,WC,CW,WB,
