Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,SF,Tot
"Ah Chee, Brendon",,,,,,,,,,,,,,,11,,,,,,,,,,11.0
"Allen, Oscar",4,7,5,6,7,4,6,9,6,8,10,,6,6,6,8,5,7,6,5,5,8,,,134.0
"Barrass, Tom",8,14,9,16,,,,,,,,,,,6,11,8,7,11,12,8,7,11,3,131.0
"Brander, Jarrod",8,,,,,6,,,,,,,,,,,,,,,,,,,14.0
"Cameron, Jarrod",,,,,,,,,,,,,6,6,4,10,2,2,5,,,,,,35.0
"Cole, Tom",4,14,7,6,11,3,9,5,12,4,7,6,,,,12,7,,,,,,,,107.0
"Cripps, Jamie",,,10,14,1,3,6,8,9,7,13,10,12,9,5,1,,,,7,9,3,13,5,145.0
"Darling, Jack",8,10,5,9,3,3,9,9,6,14,11,10,6,11,8,8,12,12,10,11,7,5,7,9,203.0
"Duggan, Liam",12,13,,14,7,11,16,15,13,9,15,9,9,7,9,,,,,,,15,,,174.0
"Gaff, Andrew",,,19,23,17,18,23,19,18,20,19,19,18,28,19,16,18,19,18,17,20,25,22,22,437.0
"Hickey, Tom",2,11,5,7,6,16,,,2,,,4,7,3,5,4,6,5,7,8,7,5,4,6,120.0
"Hurn, Shannon",17,16,20,26,24,23,17,23,26,22,14,,11,16,19,14,,,18,17,20,10,15,18,386.0
"Hutchings, Mark",8,9,5,6,9,7,7,14,6,10,11,7,8,1,,,,,,12,2,,4,4,130.0
"Jetta, Lewis",9,13,15,,16,13,11,7,11,,16,16,12,10,11,11,12,17,10,8,16,17,14,18,283.0
"Kennedy, Josh",,8,6,10,4,5,7,4,9,5,7,6,9,4,,3,5,10,4,5,5,4,7,5,132.0
"Masten, Chris",4,16,8,11,8,8,8,,,,,,10,7,12,9,15,12,10,,,11,12,7,168.0
"McGovern, Jeremy",8,15,8,13,12,9,12,8,14,7,11,11,11,,14,9,10,6,14,8,14,6,9,13,242.0
"Naitanui, Nic",,,,,,,,,,,,,,5,8,8,,,,,,,7,9,37.0
"Nelson, Jackson",,,,,,,,,,4,,,9,10,5,11,7,10,8,4,9,10,9,7,103.0
"Petruccelle, Jack",7,9,13,6,14,2,8,8,6,3,8,5,9,,,,6,7,11,8,2,3,,8,143.0
"Redden, Jack",10,13,9,20,12,,10,7,10,14,9,13,12,10,10,14,7,11,9,11,9,9,15,7,251.0
"Rioli, Junior",,,,,,,,,8,7,9,10,,3,6,8,10,14,4,14,8,10,10,,121.0
"Rotham, Josh",,,7,13,,,,,,,,7,,,,,,,,,7,,,,34.0
"Ryan, Liam",4,6,8,5,12,5,10,14,9,8,8,11,9,11,8,7,7,8,15,10,9,10,9,8,211.0
"Schofield, Will",,,,,10,1,6,4,,4,8,9,5,6,,,,5,5,6,,,7,4,80.0
"Sheed, Dom",20,19,14,7,15,9,13,15,22,16,11,16,13,16,15,13,18,15,11,15,10,15,16,10,344.0
"Sheppard, Brad",14,14,16,17,20,6,16,12,9,15,14,12,14,14,19,15,14,9,16,10,15,11,15,7,324.0
"Shuey, Luke",23,16,20,15,12,11,21,15,13,22,18,15,12,27,18,16,13,12,16,14,19,19,23,19,409.0
"Smith, Josh",,7,,,,,,,,,,6,,,,,,,,,,,,,13.0
"Vardy, Nathan",1,5,2,7,1,,1,3,2,2,3,3,,,,,,,,,,,,,30.0
"Venables, Daniel",3,7,,,,4,5,8,-,,,,,,,,,,,,,,,,27.0
"Waterman, Jake",4,,,,,,,11,,7,12,8,,,,,6,6,8,10,6,16,10,8,112.0
"Watson, Francis",,,,,,,,,,,,,,,,,11,8,,,,,,,19.0
"Yeo, Elliot",20,12,9,17,10,14,17,14,16,14,14,,17,8,13,14,10,14,15,13,17,15,18,12,323.0
Totals,198,254,220,268,231,181,238,232,227,222,248,213,225,218,231,222,209,216,231,225,224,234,257,209,5433.0
Opponent,BL,GW,CW,FR,PA,GE,GC,SK,ME,AD,WB,SY,ES,HW,FR,CW,ME,NM,CA,AD,RI,HW,ES,GE,
