Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,Tot
"Ballantyne, Hayden",2,-,,,-,1,-,2,-,3,-,1,3,1,2,,,,,,,,1,2,18.0
"Ballard, Jacob",,,,,,,,,,,,,,,,,,,,,,-,,,
"Barlow, Michael",-,-,-,1,-,-,4,-,1,-,1,-,-,-,2,1,-,1,-,1,1,-,-,-,13.0
"Blakely, Connor",,,,,,,,,,,,,,,,,,,,,,1,,,1.0
"Clarke, Zac",2,-,3,-,3,1,2,1,1,-,,,2,-,,,,,,,,3,3,,21.0
"Crozier, Hayden",,,1,,,,,,,2,1,-,,,-,-,1,2,1,1,,-,,,9.0
"Dawson, Zac",,,,,,,,,,,,,,,,,2,,,-,1,,2,2,7.0
"Duffield, Paul",1,1,1,1,-,-,-,-,-,-,,,-,1,,,,,,,-,1,,,6.0
"Duffy, Max",,,,,,,,,,,,,,,,,,,,,,1,,,1.0
"Fyfe, Nat",4,4,1,2,1,-,5,3,1,3,2,-,-,6,-,2,,,1,2,,,4,2,43.0
"Grey, Brady",,,,,,,,,,,,,,,,,,,,,,3,,,3.0
"Griffin, Jonathon",,,,,,,,,,,,,,,2,-,-,-,-,2,1,,,-,5.0
"Hannath, Jack",,,,,,,,,,,1,-,,,,,,,,,,1,,,2.0
"Hill, Stephen",1,-,1,-,-,1,-,-,-,-,-,1,2,-,-,-,-,1,1,3,-,,1,2,14.0
"Hughes, Ethan",,,,,,,,,,,,,,,,,,,,,,-,,,
"Ibbotson, Garrick",-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,3,-,1,-,1,1,1,1,1,12.0
"Johnson, Michael",-,1,1,-,1,-,-,-,-,-,,,,,,,,,1,-,1,,1,-,6.0
"Langdon, Ed",,,,,,,,,,,,,,,,,,,,,1,1,,,2.0
"Mayne, Chris",1,-,-,2,-,-,-,-,-,-,,1,1,1,-,2,-,1,-,-,1,,1,-,11.0
"McPharlin, Luke",-,-,1,4,1,,,-,2,1,-,2,-,-,-,1,-,-,,-,-,,,,12.0
"Mundy, David",-,1,-,-,1,-,1,-,1,2,1,2,-,-,1,2,2,-,2,1,3,,-,1,21.0
"Mzungu, Tendai",,,,-,,,,,,,2,,,-,,,2,1,1,2,-,-,1,1,10.0
"Neale, Lachie",1,-,1,-,-,-,3,1,2,1,1,-,-,3,1,1,-,-,3,1,-,1,1,-,21.0
"Pavlich, Matthew",-,1,2,-,1,1,1,1,1,-,1,2,-,2,1,4,1,2,2,,-,,1,-,24.0
"Pearce, Alex",,,,,,-,-,,,,-,2,-,1,2,-,-,-,2,-,,4,,,11.0
"Pearce, Clancee",1,-,2,1,-,1,-,3,-,-,-,-,-,-,,1,,,,,1,-,-,,10.0
"Pearce, Danyle",-,1,1,1,-,1,1,2,2,-,1,2,2,-,-,-,-,-,-,1,1,,-,-,16.0
"Sandilands, Aaron",1,1,-,-,1,1,1,-,2,3,1,1,3,-,1,1,1,1,2,-,1,,1,2,25.0
"Sheridan, Tom",1,,,,,,-,-,1,-,-,-,-,1,-,-,2,-,-,-,-,-,1,2,8.0
"Silvagni, Alex",,,,,,,,,,,,,,,,,,1,6,,,,,,7.0
"Smith, Tanner",,,,,,,,,,,,,,,,,,,,,,1,,,1.0
"Spurr, Lee",2,1,-,-,-,1,1,1,1,,-,1,-,-,-,2,-,2,1,-,3,,-,-,16.0
"Suban, Nick",3,1,1,-,3,-,1,3,3,4,1,-,-,1,2,-,3,2,3,-,-,2,-,-,33.0
"Sutcliffe, Cam",-,-,1,1,1,-,1,1,1,1,1,2,,,2,-,-,-,-,-,-,,-,-,12.0
"Taberner, Matthew",,2,1,2,1,-,2,1,1,2,-,,-,,1,2,,,,,,1,,1,17.0
"Walters, Michael",-,-,-,3,-,-,1,3,-,-,2,-,1,-,2,-,-,-,5,-,,,-,-,17.0
"Weller, Lachie",,,,,,,,,,,,,,,,,-,1,,,,1,,,2.0
"de Boer, Matt",-,-,1,2,5,-,,,,,,-,4,4,-,2,2,1,1,-,1,-,2,3,28.0
Totals,20,15,20,20,19,8,25,22,20,22,16,17,18,21,19,24,16,17,32,15,17,22,21,19,465.0
Opponent,PA,GE,WC,SY,ME,ES,WB,NM,AD,RI,GC,CW,BL,HW,CA,RI,GW,SK,WC,NM,ME,PA,SY,HW,
