Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,Tot
"Abraham, Winston",-,-,,-,1,1,-,-,-,-,-,5,,-,2,1,-,-,3,1,-,-,2,1,-,17.0
"Anderson, Brady",,,,,,-,-,-,,,,,,,,,,,,,,,,,,
"Archer, Glenn",3,-,-,-,-,-,,,-,-,1,-,-,,,,,,,1,-,4,1,-,-,10.0
"Bell, Peter",-,-,1,-,-,-,1,3,1,-,-,1,-,-,-,1,1,-,-,3,1,5,1,3,3,25.0
"Blakey, John",1,-,1,-,-,-,4,-,-,-,-,2,-,-,1,-,-,2,3,-,-,-,-,-,3,17.0
"Burton, Matthew",-,-,,,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1.0
"Calthorpe, David",-,-,-,-,-,1,,,-,-,-,-,-,-,,,,-,,,,,,,,1.0
"Capuano, Mathew",-,-,-,-,,,,,,,-,-,-,,,-,1,,,,3,-,-,-,-,4.0
"Carey, Wayne",2,,-,4,3,3,7,,-,2,3,-,2,1,2,-,2,-,-,-,1,-,3,-,-,35.0
"Chandler, Brett",,,,,,,,,,,,,,-,-,,,,,,,-,-,,,
"Clayton, Shane",-,-,-,2,-,-,-,3,1,2,-,-,1,2,1,-,-,1,1,-,-,-,-,,-,14.0
"Cochrane, Stuart",,,,,,,,,,,,,,,,,,,-,-,-,1,-,-,-,1.0
"Colbert, Leigh",,,,-,,,,,,,-,-,,,,-,-,1,-,-,-,-,-,-,-,1.0
"Dhurrkay, Gary",,,,,1,-,-,-,-,-,-,,,,,,,,,,,,,,,1.0
"Grant, Shannon",-,1,2,-,-,-,-,6,1,-,2,-,1,2,1,-,-,-,-,-,-,1,-,-,-,17.0
"Harvey, Brent",2,1,2,-,1,1,2,1,1,6,3,-,-,4,1,-,-,3,8,1,3,2,2,18,1,63.0
"Hewitt, Evan",-,-,-,,,-,-,-,,,,,,,,,,-,-,1,,,,,,1.0
"King, David",3,3,1,2,1,8,-,3,4,4,2,4,1,1,5,4,1,2,1,3,3,2,2,-,-,60.0
"Kingsley, Kent",,,,-,-,,,,,,,,,,,,,-,-,,,,,,,
"Lange, Adam",-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,,-,,
"Makepeace, Troy",,,,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,2,-,1,-,5.0
"Martyn, Mick",,-,1,,,1,-,-,-,-,-,1,-,-,-,,,,,,,1,2,,-,6.0
"McCartney, Jason",-,-,-,-,-,-,-,1,-,-,,-,-,2,-,-,-,-,-,-,-,-,1,-,1,5.0
"McKernan, Corey",2,-,1,4,-,,-,-,-,-,-,1,-,-,2,-,-,-,-,,2,1,1,2,-,16.0
"Motlop, Shannon",2,-,-,-,,,-,-,2,-,-,1,-,-,-,-,2,1,,,1,,-,-,,9.0
"Pagan, Ryan",-,-,-,,,,,,,,,,,,,,,,,,,,,,,
"Pickett, Byron",3,4,2,1,3,5,5,1,-,2,5,2,10,1,6,5,4,7,4,6,4,9,3,5,4,101.0
"Pike, Martin",,-,-,-,-,2,1,-,-,-,-,9,-,1,3,-,-,,-,-,,,,1,1,18.0
"Rawlings, Brady",,,-,-,-,,,,,,,-,-,,,-,-,,,,,,,,,
"Scott, Robert",-,,,,,,,,,,,,,,,,,,,,,,,,,
"Sholl, Craig",,-,-,,,,,-,-,-,-,,,-,-,,,-,-,-,,,,1,-,1.0
"Simpson, Adam",-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Spaull, John",,,,,,,,,,,,,-,-,-,-,-,,,,,,,,,
"Stephens, Brad",,,,,,,,,,,,,,,,,,,,-,-,,,,,
"Stevens, Anthony",-,,,,,,,,,,,,,,-,1,-,2,1,-,-,2,1,2,1,10.0
"Watt, Shannon",,,,,-,-,-,-,,,,,,,,,,,,,,,,,,
Totals,18,9,11,13,11,22,20,18,10,16,16,26,15,15,26,12,11,19,21,16,18,30,19,34,14,440.0
Opponent,WC,ME,RI,GE,SY,CW,SK,HW,AD,FR,CA,PA,ES,BL,WB,WC,ME,RI,GE,SY,CW,SK,ES,HW,ME,
