Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,SF,Tot
"Ahern, John",-,-,,,,,,,,,,,,,,,,,,,,,,,
"Bailey, Bret",-,,-,-,-,-,,,-,-,-,,,,,,,,,-,,,,,
"Bennett, Darren",,,-,-,-,,-,-,,,,,,,-,-,-,-,-,,-,,-,-,
"Beveridge, Luke",,,,,,,-,-,-,-,-,-,-,,,,,-,-,,,-,-,-,
"Campbell, Tony",-,-,-,-,-,-,,,,,,-,,,,,,-,-,1,-,-,-,-,1.0
"Chiron, Dean",,-,-,,,,,,,,,,,,,,,,,,,,,,
"Connolly, Chris",-,-,-,-,-,-,,,,,,,,,,,,,-,-,-,-,,,
"Dean, Warren",,,,,,,,,,,,,-,-,-,-,-,-,,,,,,,
"Duursma, Jamie",,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,,-,-,-,
"Eishold, Simon",-,-,-,-,-,,-,-,-,-,2,-,-,-,-,-,-,,,,,,,,2.0
"Febey, Steven",,,,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,1,-,-,,-,-,4.0
"Flintoff, David",,,-,-,1,-,,,,,,,,,-,-,-,-,-,-,-,-,,,1.0
"Grinter, Rod",-,-,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Healy, Greg",-,-,-,-,-,-,-,,-,1,-,-,-,-,,-,-,,-,-,-,-,-,-,1.0
"Howat, John",,,,,,,,,-,-,-,-,,-,,,,,,,,,,,
"Hughes, Danny",,,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,,,2.0
"Jackson, Ricky",-,-,,,,-,-,-,-,-,-,-,-,-,-,1,-,-,,,,-,-,-,1.0
"Johnson, Alan",1,2,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,,,,,-,-,-,6.0
"Kavanagh, Tom",,,,,,,-,-,,,,,,,,,,,,,,,,,
"Lovell, Andy",,,,,,,,,,,,,,,,,,,,,-,,,,
"Lovett, Brett",-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.0
"Lovett, Glenn",,,,,,,-,-,,,,,,,,,,,-,-,-,,,,
"Lyon, Garry",-,,-,-,-,-,2,-,1,-,-,-,-,-,-,-,,,,,,,,,3.0
"Newport, Stephen",3,-,-,-,3,-,-,-,-,-,3,-,-,-,1,-,-,-,,,,,-,-,10.0
"ODwyer, Steven",-,-,-,,,-,,,,,-,-,3,-,-,2,-,-,-,-,,-,-,-,5.0
"Rohde, Peter",-,-,-,-,-,-,,,,,,,,,,,-,-,-,-,-,-,-,-,
"Seow, Dannie",-,-,-,-,,,,,,,,,,,,,,,,-,,,,,
"Spalding, Earl",-,-,3,2,-,-,3,-,-,-,-,-,-,,-,,,,,-,-,-,-,-,8.0
"Stretch, Steven",-,-,2,-,-,-,-,-,-,-,-,-,-,3,-,,,-,-,-,-,-,-,-,5.0
"Stynes, Jim",-,-,-,3,-,-,-,1,3,-,-,-,-,-,-,-,-,1,-,2,-,-,-,-,10.0
"Tingay, Stephen",-,-,,,,,-,-,-,-,-,-,,-,,,,,-,-,-,,,,
"Viney, Todd",,,,,-,,,,,,,,,,,-,-,-,,-,-,-,-,-,
"Wight, Sean",,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Wilson, Brian",-,-,,-,-,-,,,,,,-,-,1,-,-,-,-,-,-,-,-,-,-,1.0
"Yeats, Graeme",,,,,,,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,
Totals,4,2,5,5,6,0,5,1,6,4,5,0,3,4,4,3,0,1,1,3,0,0,0,0,62.0
Opponent,FI,ES,RI,BB,FO,CW,CA,WC,SY,NM,HW,GE,SK,BB,NM,GE,CA,FI,HW,SY,SK,ES,CW,GE,
