Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,SF,PF,Tot
"Adams, Marcus",-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,,
"Ah Chee, Callum",-,-,-,-,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,,,-,-,-,
"Andrews, Harris",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,
"Answerth, Noah",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,-,-,
"Bailey, Zac",-,-,-,-,-,-,-,-,1,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,1.0
"Berry, Jarrod",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,
"Berry, Tom",,,,,,,,-,-,,,,,-,,,,,,,,,,,,
"Cameron, Charlie",-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Cockatoo, Nakia",-,-,-,-,-,,,,,,,,,,,-,-,,-,,,,,,,
"Coleman, Keidean",,,,,,-,-,-,-,-,3,-,-,-,-,,-,,-,-,-,-,-,-,-,3.0
"Daniher, Joe",2,1,2,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,3,-,-,,-,8.0
"Fort, Darcy",-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,,,,,-,,
"Fullarton, Tom",,,,-,,,,,,-,,,,,,-,-,,,,,,,-,,
"Gardiner, Darcy",-,1,-,-,-,-,-,,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,1.0
"Hipwood, Eric",,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2.0
"Lester, Ryan",,,,,,,,-,,,,,,,,-,,,,,-,,,,,
"Lohmann, Kai",,,,,-,1,,,,,,,,,,,,,,,,,,,,1.0
"Lyons, Jarryd",-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,,,,3.0
"Madden, James",,,,,,,-,,,,,,,,,1,,,,,,,,,,1.0
"Mathieson, Rhys",,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,
"McCarthy, Lincoln",2,-,-,-,-,2,-,-,-,-,-,-,1,-,-,-,-,-,-,1,1,-,-,-,-,7.0
"McCluggage, Hugh",2,1,1,-,-,-,-,-,-,-,,-,-,1,-,-,-,-,1,2,2,-,-,1,-,11.0
"McInerney, Oscar",-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,-,
"McStay, Daniel",-,-,-,-,-,-,-,-,,,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,
"Michael, Carter",,,,,,,,,,,,,,,,-,,,,,,,,,,
"Neale, Lachie",2,-,-,-,-,-,1,-,-,-,1,1,-,-,-,-,-,3,-,3,-,1,-,1,-,13.0
"Payne, Jack",,,,,,,,-,-,-,,,,-,-,-,-,,,,-,1,-,-,-,1.0
"Prior, Jaxon",,-,,,,-,-,-,-,-,-,-,,,-,,,,,,-,-,-,,,
"Rayner, Cam",-,-,-,-,-,1,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,,-,-,4.0
"Rich, Daniel",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,,-,-,-,-,-,-,
"Robertson, Deven",,,,-,,,,,,,-,-,-,-,,,,,,,,,-,-,-,
"Robinson, Mitch",-,,-,-,-,,,,,-,-,,-,-,,-,-,-,-,1,,-,-,,,1.0
"Sharp, Harry",-,-,-,,,,,,,,,,,,,1,-,,,,,,,,,1.0
"Starcevich, Brandon",-,-,-,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,4.0
"Tunstill, James",,,,,,,,,,,,,,-,-,-,,,,,,,,,,
"Wilmot, Darcy",,,,,,,,,,,,,,,,,,,,,,,-,-,1,1.0
"Zorko, Dayne",-,-,-,-,-,-,-,-,1,-,-,-,-,,-,,,-,-,-,-,2,-,-,-,3.0
Totals,8,3,4,2,1,5,2,0,2,0,5,2,1,1,1,3,0,3,2,7,6,4,0,4,1,67.0
Opponent,PA,ES,NM,GE,CW,GC,SY,WC,AD,HW,GW,FR,SK,ME,WB,ES,GW,GC,RI,CA,SK,ME,RI,ME,GE,
