Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,GF,Tot
"Ablett, Gary",1,1,1,3,2,1,,,-,2,2,-,2,2,,2,1,2,-,1,-,1,-,2,1,27.0
"Bartel, Jimmy",-,-,-,-,1,-,1,3,1,-,-,-,2,-,-,,-,1,-,-,-,-,3,-,-,12.0
"Blake, Mark",1,-,-,1,-,-,-,-,-,-,-,-,-,-,1,,,,,-,-,-,-,-,-,3.0
"Byrnes, Shannon",,,1,1,2,-,1,3,,2,2,5,4,-,1,1,-,-,-,3,2,1,-,2,1,32.0
"Chapman, Paul",1,2,4,1,-,1,-,,3,,3,1,2,1,-,1,1,6,,,-,,2,5,3,37.0
"Corey, Joel",-,1,-,-,-,-,-,-,-,,,-,1,1,-,-,1,-,-,1,-,1,-,1,-,7.0
"Djerrkura, Nathan",,,,,,,,,,-,-,,,,-,,,,,,,,,,,
"Enright, Corey",1,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,4.0
"Gamble, Ryan",2,1,,,,,,,1,,1,1,,,1,,,,,,1,2,,,,10.0
"Gillies, Tom",,,,,,,,,,,,,,,-,-,,-,-,-,-,,,,,
"Harley, Tom",,,,,,,-,-,-,-,,,-,-,-,,,-,1,-,,-,-,-,-,1.0
"Hawkins, Tom",,2,2,-,3,1,3,1,-,-,3,2,1,-,1,1,2,-,-,2,3,3,-,2,2,34.0
"Hogan, Simon",,-,,,,,,,,,,,,-,1,2,1,-,1,-,,2,-,,,7.0
"Johnson, David",,,,,-,-,,,-,-,,-,-,,,,,,,-,-,,,,,
"Johnson, Steve",2,4,3,3,1,4,4,-,5,6,1,3,1,,,,,1,-,1,,,,1,-,40.0
"Kelly, James",-,-,-,-,-,-,1,-,-,-,-,-,1,-,,,,,,,,-,-,-,-,2.0
"Laidler, Jeremy",,,,,,,,,,,,,,,-,,,,,,,,,,,
"Ling, Cameron",-,-,-,-,,,-,1,-,2,-,-,1,-,,-,1,-,1,-,-,-,1,-,-,7.0
"Lonergan, Tom",1,,,-,,,,-,,,-,,,,-,-,-,,-,1,,,,,,2.0
"Mackie, Andrew",1,-,-,1,-,-,-,2,-,-,-,-,-,1,,2,-,-,-,-,-,-,1,-,-,8.0
"Milburn, Darren",-,-,-,,-,-,-,-,,-,-,-,1,2,,-,-,-,-,,-,-,-,-,-,3.0
"Mooney, Cameron",2,1,1,2,3,3,3,2,,4,1,-,1,2,1,-,2,2,2,3,4,2,2,1,2,46.0
"Mumford, Shane",,,,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,,,,,3.0
"Ottens, Brad",-,-,,,,,,,,,,,,,,,,,,,,-,1,1,-,2.0
"Rooke, Max",2,1,1,2,2,2,1,1,1,1,,-,-,1,2,-,3,-,1,,-,1,,-,2,24.0
"Scarlett, Matthew",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,,,-,-,-,-,-,-,
"Selwood, Joel",-,-,-,1,-,-,-,-,1,2,-,-,-,1,-,1,1,1,-,1,1,-,-,-,1,11.0
"Stokes, Mathew",-,,2,2,3,1,3,2,4,,1,,,1,-,3,1,1,2,-,1,-,2,,,29.0
"Taylor, Harry",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,1,-,,,-,1,-,1,-,-,3.0
"Tenace, Kane",,,,,,,,,,,,,,,-,1,-,-,-,,,,,,,1.0
"Varcoe, Travis",1,1,2,3,1,2,-,2,1,1,1,-,1,1,,2,1,-,-,-,,,-,2,-,22.0
"West, Trent",,,-,,,,,,,,,,,,,,,,,,,,,,,
"Wojcinski, David",-,-,1,-,-,-,-,1,-,-,-,,,,-,-,-,-,-,,-,1,-,-,-,3.0
Totals,15,15,18,21,18,15,17,18,17,20,15,13,18,13,9,17,15,14,8,13,14,14,14,17,12,380.0
Opponent,HW,RI,CW,AD,BL,ME,SY,NM,WB,ES,WC,FR,PA,SK,BL,ME,HW,AD,CA,SY,WB,FR,WB,CW,SK,
