Player,R1,R2,R3,R4,R5,R6,R7,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,SF,Tot
"Bartel, Jimmy",3,1,4,4,6,3,3,5,1,2,2,2,1,3,6,3,1,-,3,,4,1,2,5,65.0
"Bews, Jed",,,,,,,,2,-,2,-,,,1,-,,,,,1,,,,,6.0
"Blicavs, Mark",1,-,1,-,-,5,-,-,1,2,2,2,-,1,6,3,,-,-,1,4,-,-,3,32.0
"Brown, Mitch",2,1,1,,,,,,,,,,,,,,,,,,,-,,-,4.0
"Burbury, George",,,2,8,3,3,1,,,,,,,,,,,,,,,,,,17.0
"Caddy, Josh",5,1,6,1,,,,,,,,,2,1,2,5,3,2,1,3,1,1,2,4,40.0
"Christensen, Allen",,,,,,,,,,,,,1,4,3,3,,6,3,2,3,,,,25.0
"Duncan, Mitch",1,1,2,5,2,5,4,1,2,1,2,3,2,4,4,3,4,3,1,5,4,2,1,1,63.0
"Enright, Corey",3,4,,3,1,3,-,4,2,,4,2,2,1,4,-,1,2,2,2,4,5,4,3,56.0
"Guthrie, Cameron",-,2,3,-,1,2,2,-,2,1,1,1,5,2,2,1,3,-,3,4,5,1,3,6,50.0
"Hartman, Brad",,,,,,,,,,,,1,,,-,-,-,,,,2,,,,3.0
"Hawkins, Tom",3,1,2,3,1,1,3,2,5,2,-,2,2,1,1,1,1,2,1,1,1,2,1,1,40.0
"Horlin-Smith, George",,2,5,3,2,1,3,1,2,1,2,-,,-,2,2,-,-,-,3,,5,5,2,41.0
"Hunt, Taylor",-,-,,1,3,-,1,2,,,,,,,,,,,,,,,,,7.0
"Johnson, Steve",-,7,6,6,5,3,1,6,,1,5,,2,4,6,2,3,3,4,,,,3,,67.0
"Kelly, James",1,6,3,1,2,3,3,6,4,5,6,6,5,2,,2,4,5,3,6,1,3,2,2,81.0
"Kersten, Shane",,,,,,,,,,,,,2,1,2,1,1,1,-,2,-,,,,10.0
"Lang, Darcy",,,,,,,,,,,,1,,,,,,,,,,,,,1.0
"Lonergan, Tom",1,3,2,-,1,3,1,4,1,,2,1,2,1,1,2,1,1,1,1,1,1,1,1,33.0
"Mackie, Andrew",2,2,3,1,-,,,1,5,2,2,-,3,-,-,1,3,2,1,3,2,-,1,1,35.0
"McCarthy, Lincoln",2,5,,,,,,,,,,,,,,,,,,,,2,,-,9.0
"McIntosh, Hamish",2,2,3,4,4,1,2,2,-,2,2,,1,,3,3,1,,2,2,1,,-,,37.0
"Motlop, Steven",,,,,,,3,-,2,4,3,2,2,3,2,-,4,5,5,6,4,,2,3,50.0
"Murdoch, Jordan",6,3,1,-,4,-,3,1,-,2,1,3,4,2,1,-,-,2,1,,2,1,-,1,38.0
"Rivers, Jared",-,,1,1,1,1,2,-,1,1,-,,1,-,1,1,1,2,1,2,2,-,1,2,22.0
"Selwood, Joel",5,3,3,2,6,2,3,3,3,1,-,-,2,4,2,3,-,1,4,3,2,2,4,2,60.0
"Sheringham, Jackson",,,1,,-,1,3,1,2,1,,,,,,,,,,,,,,,9.0
"Simpson, Dawson",-,2,1,-,2,,2,1,2,1,,1,,1,,,1,3,,,,,,,17.0
"Smedts, Billie",,,,,,,,,,1,2,2,-,,,,,,,1,,-,,,6.0
"Stokes, Mathew",4,2,1,4,1,1,3,,1,1,-,2,2,,,,1,-,1,3,4,2,2,1,36.0
"Stringer, Jesse",,,,,,,,,-,2,-,2,,,,,,,,,,,,,4.0
"Taylor, Harry",1,-,-,-,3,3,2,2,3,1,-,2,,-,1,-,1,1,1,4,-,-,1,1,27.0
"Thurlow, Jackson",,,,,,-,,,,,,,,,,,,,,-,-,2,1,1,4.0
"Varcoe, Travis",2,-,2,1,-,4,2,-,2,-,,2,1,-,3,-,-,1,1,1,1,3,3,2,31.0
"Walker, Josh",,,,,,1,,,,,1,-,3,,,,,,,,,2,2,4,13.0
Totals,44,48,53,48,48,46,47,44,41,36,37,37,45,36,52,36,34,42,39,56,48,35,41,46,1039.0
Opponent,AD,BL,CW,WC,HW,PA,RI,FR,NM,SY,CA,SK,GC,ES,WB,ME,GW,NM,FR,CA,HW,BL,HW,NM,
