Player,R1,R2,R3,R4,R5,R6,R7,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,SF,Tot
"Bartel, Jimmy",2,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,,-,-,-,1,5.0
"Bews, Jed",,,,,,,,-,-,-,-,,,-,-,,,,,1,,,,,1.0
"Blicavs, Mark",-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,1.0
"Brown, Mitch",1,-,-,,,,,,,,,,,,,,,,,,,-,,-,1.0
"Burbury, George",,,-,-,-,-,-,,,,,,,,,,,,,,,,,,
"Caddy, Josh",1,-,-,-,,,,,,,,,-,1,-,1,-,-,-,3,1,-,-,1,8.0
"Christensen, Allen",,,,,,,,,,,,,-,-,-,-,,-,-,-,1,,,,1.0
"Duncan, Mitch",-,-,-,1,1,-,-,2,-,-,-,-,2,-,2,-,-,-,-,-,-,-,-,2,10.0
"Enright, Corey",-,-,,-,-,-,2,-,-,,-,-,-,-,1,1,-,-,1,1,-,-,1,-,7.0
"Guthrie, Cameron",-,-,-,2,5,-,-,4,2,1,1,1,-,-,-,-,2,1,-,-,2,-,3,-,24.0
"Hartman, Brad",,,,,,,,,,,,-,,,-,1,-,,,,-,,,,1.0
"Hawkins, Tom",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Horlin-Smith, George",,-,-,-,-,-,-,-,-,2,1,-,,-,-,-,-,-,-,-,,-,-,-,3.0
"Hunt, Taylor",1,-,,-,-,1,-,-,,,,,,,,,,,,,,,,,2.0
"Johnson, Steve",-,-,-,-,1,-,-,-,,-,1,,1,-,-,-,2,-,-,,,,-,,5.0
"Kelly, James",-,-,-,-,-,-,-,-,-,-,-,1,-,-,,-,-,-,-,-,-,-,-,-,1.0
"Kersten, Shane",,,,,,,,,,,,,-,-,1,-,-,-,-,-,-,,,,1.0
"Lang, Darcy",,,,,,,,,,,,-,,,,,,,,,,,,,
"Lonergan, Tom",-,-,-,-,-,-,-,-,-,,-,-,2,-,-,1,-,-,-,-,-,-,-,-,3.0
"Mackie, Andrew",-,-,-,3,-,,,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,5.0
"McCarthy, Lincoln",-,-,,,,,,,,,,,,,,,,,,,,-,,-,
"McIntosh, Hamish",-,-,-,-,-,-,-,-,-,-,-,,-,,-,-,-,,-,-,-,,-,,
"Motlop, Steven",,,,,,,-,-,2,2,3,2,-,1,-,4,1,6,5,1,2,,3,1,33.0
"Murdoch, Jordan",-,-,-,-,-,-,-,-,2,-,-,1,-,-,-,-,-,2,1,,-,-,-,-,6.0
"Rivers, Jared",-,,-,1,-,-,-,-,-,-,-,,-,-,-,-,-,-,1,-,-,-,-,-,2.0
"Selwood, Joel",3,-,-,-,-,-,-,-,1,2,-,2,-,-,-,-,-,-,1,2,-,-,1,-,12.0
"Sheringham, Jackson",,,-,,-,-,-,-,-,1,,,,,,,,,,,,,,,1.0
"Simpson, Dawson",-,-,-,-,-,,-,-,-,-,,-,,-,,,-,-,,,,,,,
"Smedts, Billie",,,,,,,,,,1,-,-,-,,,,,,,-,,-,,,1.0
"Stokes, Mathew",-,-,-,1,1,-,-,,-,-,-,-,-,,,,-,1,-,-,-,1,-,-,4.0
"Stringer, Jesse",,,,,,,,,-,-,-,-,,,,,,,,,,,,,
"Taylor, Harry",-,-,-,-,-,-,-,1,2,-,-,-,,-,-,-,-,-,-,3,-,-,-,1,7.0
"Thurlow, Jackson",,,,,,-,,,,,,,,,,,,,,1,-,-,-,-,1.0
"Varcoe, Travis",-,-,-,1,1,-,-,-,-,-,,-,-,-,-,1,-,1,-,-,-,-,1,-,5.0
"Walker, Josh",,,,,,-,,,,,-,-,-,,,,,,,,,-,-,-,
Totals,8,0,0,10,10,1,2,7,9,9,6,7,5,2,4,9,7,11,10,12,6,1,9,6,151.0
Opponent,AD,BL,CW,WC,HW,PA,RI,FR,NM,SY,CA,SK,GC,ES,WB,ME,GW,NM,FR,CA,HW,BL,HW,NM,
