Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,Tot
"Balme, Neil",-,-,,1,-,-,1,2,-,1,1,-,-,1,1,-,1,-,-,1,2,1,13.0
"Bartlett, Kevin",1,2,3,1,3,3,-,-,-,2,-,4,1,-,1,1,2,2,2,1,2,-,31.0
"Bond, Graeme",,,,-,,-,,,,,,,-,,,,-,-,,,,,
"Borchard, Ian",,,,,,,,,,,,,,,,,,,,-,1,1,2.0
"Bourke, Francis",-,-,-,,-,-,-,-,-,-,-,1,-,-,-,-,-,2,-,-,-,-,3.0
"Boyanich, Ray",,,,,,,,,,,,,,,,-,3,3,2,-,,,8.0
"Carter, Noel",2,1,1,,1,,1,2,-,-,,1,1,2,2,,1,-,,,,,15.0
"Clay, Dick",-,1,,-,2,-,-,,,,,,,,,,,,,,,,3.0
"Clayton, Cameron",,1,2,1,1,-,1,1,,-,-,-,,,,4,1,1,1,1,,,15.0
"Cloke, David",2,-,3,-,-,-,-,-,,,-,-,-,-,-,,,,,1,-,1,7.0
"Cumming, Daryl",1,1,-,,1,-,-,-,-,,1,,,,,,,,,,,,4.0
"Dunne, Emmett",,1,-,,,,,-,-,1,,,,,,-,,,,,,,2.0
"Edwards, Allan",3,3,2,,-,3,-,,2,-,,-,1,1,-,1,-,-,-,,1,1,18.0
"Gaunt, Graham",,,,,,,,,,,,,1,2,-,2,2,1,-,-,-,1,9.0
"Hart, Royce",-,1,,1,1,3,1,,,1,1,,,,,,,,3,2,1,4,19.0
"Heard, Bob",2,-,-,-,1,-,-,-,1,2,-,1,1,-,1,-,-,1,-,-,-,-,10.0
"Henry, David",,,,,,,,,,,,,,,,,,,,,,-,
"Jenkinson, Noel",,,,,,,,-,-,-,-,-,-,,,-,-,-,-,-,-,,
"Jess, Jim",,,,,,,,,,,,,,-,-,1,-,,,,-,1,2.0
"Keane, Merv",,,,,,-,,-,-,-,-,-,-,-,-,-,-,,,-,-,-,
"Lamb, Robert",,,,-,,,,-,-,-,-,1,2,1,3,2,-,-,-,1,3,4,17.0
"Leech, Eric",-,-,-,,,,,,,,,,,,,,,,-,-,-,-,
"Lynch, Alan",,,,,,,,,,,,,1,-,,,,,,,,,1.0
"Malthouse, Mick",,,,,,,,,,,,,,1,-,-,-,-,-,-,-,-,1.0
"Mattson, Don",,,,1,,-,,1,-,,,,-,-,-,,,,,,,,2.0
"McGhie, Robert",-,-,-,-,-,-,-,-,-,,,-,,,,-,-,-,-,,,,
"McLean, Ricky",,,,,,,,,,,,,,1,1,,,-,,,,,2.0
"Monteath, Bruce",1,-,1,,,,2,2,2,1,2,1,-,-,,,,,,,,,12.0
"Morris, Kevin",-,-,-,-,-,,1,2,1,,-,,,,,,,,-,1,,-,5.0
"Pitura, John",-,-,-,-,-,,1,,,1,-,-,1,,-,,,,,,,,3.0
"Raines, Geoff",,,,-,-,2,,,,,,,,,,1,,,,,,,3.0
"Roberts, Neville",-,-,-,,1,-,2,,1,-,-,-,,,,,,2,-,1,,,7.0
"Robertson, Graeme",,,,,,,,,-,-,-,-,1,-,-,-,-,-,-,-,-,,1.0
"Scrimshaw, Ian",,,,,,,,,,,,,,,-,5,5,2,-,,-,-,12.0
"Sheedy, Kevin",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Stonehouse, Ken",-,,-,1,-,1,,,,-,-,1,,,,,,,,,,-,3.0
"Taubert, Steven",,,1,1,4,,,,,,-,1,1,1,1,,,,,,,,10.0
"Thompson, Murray",,,-,-,,,-,-,-,-,,,-,1,-,-,,,,,-,,1.0
"Thorpe, David",,,-,-,,-,-,-,1,-,,-,,,,,,,,,,,1.0
"Tschirpig, Bruce",-,,,,,,,,,,1,,,,,,,,,,,,1.0
"Wood, Bryan",1,-,,-,-,1,-,-,,,,,,,,,-,-,1,1,-,-,4.0
Totals,13,11,13,7,15,13,10,10,8,9,6,11,11,11,10,17,15,14,9,10,10,14,247.0
Opponent,FI,GE,NM,CW,FO,ES,CA,ME,SM,HW,SK,FI,GE,CW,NM,FO,ES,CA,ME,SM,HW,SK,
