Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,GF,Tot
"Allan, Matthew",-,2,-,-,-,-,3,-,3,3,-,-,-,-,-,-,-,3,3,3,-,-,-,-,-,-,20.0
"Backwell, Brett",-,1,-,-,-,-,,-,,,,-,-,,,,,,,,,-,-,,,,1.0
"Beaumont, Simon",-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,5.0
"Bourke, Tony",,,-,-,-,,,,,,,,,,,,,,,,,,,,,,
"Bradley, Craig",3,3,-,-,-,-,-,-,1,-,-,-,-,1,3,-,-,-,1,-,3,3,-,-,-,-,18.0
"Brown, Fraser",-,,-,,,-,-,,-,-,,-,-,-,,-,-,1,-,-,2,,-,-,-,-,3.0
"Camporeale, Scott",-,-,-,3,,,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,4.0
"Christou, Ang",-,-,-,-,-,-,-,,,,,,,,,,,,,,,-,-,,-,-,
"Culpitt, Heath",,,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,
"De Iulio, Ron",-,-,-,-,-,,,,-,-,-,,,,,,-,-,-,-,-,,,,,,
"Fevola, Brendan",,,,,,,,,,,,,,,,,-,-,,,,,,,,,
"Fletcher, Simon",,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,,
"Franchina, Anthony",-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,-,-,,,-,
"Hamill, Aaron",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Hickmott, Adrian",,,,-,,,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,-,
"Hogg, Matthew",,,,,,,,,,,,,,-,-,-,,,,,,-,,-,-,-,
"Hulme, Darren",,-,-,-,-,-,-,-,-,-,-,-,-,,-,,,,,,,,,,,,
"Koutoufides, Anthony",-,-,-,-,-,-,-,,2,-,2,-,-,2,-,-,-,,,,,,-,-,-,-,6.0
"Lappin, Matthew",-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Lock, Damien",,,,,,,,,,,-,-,,-,-,,,,,,,,,,,,
"Manton, Glenn",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Massie, Kris",,-,,,,,,,,,,,,-,-,-,-,-,-,-,1,-,,-,-,-,1.0
"McKay, Andrew",-,-,1,-,-,-,2,-,-,-,-,-,-,3,-,-,3,-,-,-,-,-,-,-,-,-,9.0
"Murphy, Justin",-,-,-,,-,,,-,-,-,-,-,-,-,1,-,-,-,2,-,-,-,-,-,-,-,3.0
"Nelson, Ben",,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Pearce, Brad",,,,,,-,,-,-,-,-,-,-,-,-,-,,,,-,-,,,,,,
"Ratten, Brett",-,-,-,1,1,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.0
"Rice, Dean",-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,
"Sexton, Michael",-,-,-,2,-,-,-,-,-,,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,2.0
"Silvagni, Stephen",-,-,,,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,2.0
"Thompson, Ben",-,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vance, Murray",,,,,,,,,,,,,,,,,,-,-,-,-,,,,,,
"White, Adam",-,-,-,-,-,-,-,-,-,-,-,-,,,,,,-,-,-,,-,,-,-,,
"Whitehead, Adrian",,,,,,,,,,,,,-,,,,,,,,,,,,,,
"Whitnall, Lance",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Totals,3,6,4,6,1,0,5,1,6,5,2,0,0,6,6,0,5,4,6,3,6,3,0,0,0,0,78.0
Opponent,ES,CW,WB,FR,GE,SK,RI,PA,ME,WC,BL,SY,KA,HW,AD,ES,CW,WB,FR,GE,SK,RI,BL,WC,ES,KA,
