Player,R1,R2,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R19,R20,R21,R22,R23,R24,QF,SF,PF,GF,Tot
"Barich, Adrian",,,-,-,-,,,,,,,,,,,-,-,-,,,,,,,-,,
"Brennan, Michael",-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Dargie, Ian",,,,,,,,,,,-,,,,,,,,,,,,,,,,
"Evans, Tony",-,-,,,,,,,,,,,,,,,,,,,,,,,,,
"Hart, David",-,-,-,-,-,-,-,2,-,-,1,-,-,-,-,-,,,,-,,-,,-,-,-,3.0
"Heady, Brett",-,1,-,3,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,6.0
"Hepburn, Mark",-,-,,,,,,,,,,,,,,,-,,-,-,,,,,,,
"Hynes, David",-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,
"Irving, Dean",-,-,-,-,-,1,-,-,3,1,3,-,-,1,-,-,,-,-,-,1,-,-,-,-,-,10.0
"Jackson, Stevan",,,,,,,,-,,2,-,-,-,,,,,,,,-,-,,,,,2.0
"Jakovich, Glen",,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Kemp, Dean",,,,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.0
"Kickett, Dale",,,,,,,,,,,,,-,,,,-,,,,,,,,,,
"Lamb, Dwayne",-,-,-,-,-,-,2,,-,-,,2,-,-,-,-,-,-,-,,-,-,-,-,-,-,4.0
"Langdon, Karl",,-,-,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,,-,,-,-,,,
"Lewis, Chris",-,-,-,-,-,-,-,-,-,-,-,-,,-,-,,,,-,3,-,,-,-,-,-,3.0
"Lockyer, Andrew",-,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,,,,-,-,-,-,-,
"Mainwaring, Chris",1,-,-,-,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,-,6.0
"Matera, Peter",3,-,2,-,-,-,-,-,2,-,2,-,-,-,3,3,-,-,-,-,3,-,-,-,-,-,18.0
"McGrath, Craig",-,,-,-,-,,,,,,,,,,,,,,,,,,,,,,
"McIntosh, Ashley",,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,2.0
"McKenna, Guy",-,-,-,-,-,-,-,3,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.0
"Peos, Paul",,,,,,,,-,-,-,,,,,,,,,,-,-,-,-,,,,
"Pyke, Don",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,
"Sumich, Peter",2,-,1,1,1,-,-,-,-,-,,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.0
"Turley, Craig",-,3,3,2,3,2,-,-,-,-,-,-,1,3,-,1,-,2,-,-,-,-,-,-,-,-,20.0
"Turnbull, Ryan",,,,,,-,-,-,,-,-,,,,,,,,,,,,,,,,
"Ugle, Troy",,,,,,,,-,,,,,,,,,,,,,,,,,,,
"Waterman, Chris",-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.0
"Watters, Scott",-,,,,,,,,,,-,,,-,2,2,1,-,3,-,-,-,-,-,-,-,8.0
"West, Robert",,,,,,,,,,,,,,,,,,,,,,-,,,,,
"White, Mitchell",,,,,,,-,-,,,,,,,,,,,,,,,,,,,
"Wilson, Peter",-,-,-,,,-,-,-,-,-,-,-,-,-,-,,,-,-,1,-,-,-,-,-,-,1.0
"Worsfold, John",-,-,-,-,-,-,,,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,
"Young, Cory",,,,,,,-,,,,,,,,,,,,,,,,,,,,
Totals,6,6,6,6,6,6,2,5,5,6,6,6,1,6,5,6,1,2,3,4,6,0,0,0,0,0,100.0
Opponent,ME,CW,NM,AD,GE,HW,ES,FI,SY,RI,BB,FO,CA,SK,ME,CW,NM,AD,GE,HW,ES,FI,HW,ME,GE,HW,
