Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,SF,Tot
"Ballantyne, Hayden",2,3,1,-,1,1,1,-,1,4,-,3,1,2,-,2,-,3,,,,1,,,26.0
"Barlow, Michael",1,1,-,-,1,-,1,1,-,,1,2,1,-,,,,,,,,,,,9.0
"Bollenhagen, Justin",,,,,,,,,,,,,,,,,,-,-,,1,,,,1.0
"Bradley, Kepler",,,,,,,-,,1,2,1,1,1,1,1,3,,,-,-,-,,,,11.0
"Broughton, Greg",-,-,-,-,-,-,-,-,,,,,,,,-,-,-,-,-,-,-,1,-,1.0
"Clarke, Zac",,,,,,,,,,,,1,,,,,,,,-,-,,,,1.0
"Crichton, Jesse",,,,,,,,,,,,,,,,,1,-,-,-,-,,-,,1.0
"Crowley, Ryan",-,2,-,-,1,-,2,1,-,-,-,-,1,3,1,-,,,,,,,-,-,11.0
"Dodd, Steven",,,-,,,,,,,,-,,,,,,,,,,-,,,,
"Duffield, Paul",-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,1,4.0
"Fyfe, Nat",,,,,3,1,-,1,2,2,-,-,1,-,,-,2,-,1,1,,-,-,-,14.0
"Grover, Antoni",,,,,,,,,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,
"Hasleby, Paul",-,1,3,-,-,-,4,2,2,3,,1,3,2,1,2,2,2,-,2,,1,,,31.0
"Hayden, Roger",-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,,-,-,-,2.0
"Headland, Des",1,1,1,-,,,,,,,,,,,,,,,,,,,,-,3.0
"Hill, Stephen",1,-,-,1,1,-,-,1,-,-,-,-,-,1,1,-,-,1,-,-,,1,1,1,10.0
"Hinkley, Clayton",,,,,,,,,,,,,,,,,,,,,-,,,,
"Ibbotson, Garrick",1,-,,,,,,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,3.0
"Johnson, Michael",-,1,1,-,-,1,1,-,,,,,,1,1,-,-,1,-,1,2,1,-,1,12.0
"Mayne, Chris",4,1,1,-,4,2,2,1,-,1,1,,,,,,,,,,,3,3,1,24.0
"McPharlin, Luke",-,-,-,-,-,-,-,-,,,,,,,,1,-,-,2,-,-,-,-,-,3.0
"McPhee, Adam",1,1,2,-,-,-,-,-,1,-,1,-,-,2,1,-,1,-,-,1,,1,-,-,12.0
"Morabito, Anthony",-,-,-,-,-,1,1,-,-,-,1,1,-,1,-,-,1,-,-,-,,-,1,-,7.0
"Mundy, David",-,-,1,-,-,-,-,-,-,-,-,1,1,1,-,-,,-,1,-,,-,1,-,6.0
"Murphy, Ryan",,,,,,,,,,,,,,,,,,,,,1,,,,1.0
"Palmer, Rhys",,,,,,1,-,-,1,-,-,,-,-,-,-,-,,-,,-,,,,2.0
"Pavlich, Matthew",-,4,2,3,3,6,8,-,1,3,4,1,-,-,1,1,3,3,1,1,,1,1,2,49.0
"Pearce, Clancee",,,,-,-,,,,,-,,,,,-,,-,,,,-,,,,
"Roberton, Dylan",,,,,,-,1,,,,,,-,-,-,-,-,,-,-,-,1,-,-,2.0
"Ruffles, Tim",,,,,,,,,,,,,,,1,,,,,,-,,,,1.0
"Sandilands, Aaron",1,3,-,1,2,1,1,1,-,1,-,-,1,-,1,1,-,-,,,,-,1,1,16.0
"Schammer, Byron",,,,,,,,,,,,1,,,,,,,,-,-,,,,1.0
"Silvagni, Alex",-,-,-,-,1,-,,-,-,,,-,-,-,-,-,,,,,,,1,1,3.0
"Suban, Nick",2,-,-,,,,,,-,-,-,-,,,-,,-,-,-,1,-,-,-,-,3.0
"Tarrant, Chris",-,-,,-,1,-,-,-,-,-,-,-,-,,,,,-,,,,,,,1.0
"Walters, Michael",,,,,,,,,,,,,,,,,,,,2,-,-,1,1,4.0
"de Boer, Matt",,,-,1,3,-,-,-,,3,-,,-,-,-,-,1,1,2,2,-,1,1,-,15.0
"van Berlo, Jay",-,-,-,-,1,,,,-,-,1,-,-,1,-,-,-,-,-,,-,-,,,3.0
Totals,14,19,13,6,22,14,22,9,9,19,10,13,10,15,9,10,11,12,8,12,4,11,12,9,293.0
Opponent,AD,ES,GE,SK,RI,WC,BL,CW,SY,NM,AD,SK,CA,PA,RI,ME,WB,WC,NM,SY,HW,CA,HW,GE,
