Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,Tot
"Bishop, Matthew",-,-,1,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Brogan, Dean",,1,-,-,-,-,3,-,1,-,-,1,-,-,-,2,-,-,-,1,,-,-,-,1,10.0
"Burgoyne, Peter",-,,,-,1,2,-,1,-,-,1,-,-,1,3,1,,,,-,1,-,-,-,-,11.0
"Burgoyne, Shaun",1,1,-,2,1,-,1,-,2,1,1,-,1,-,-,-,-,-,1,-,1,1,2,-,1,17.0
"Carr, Josh",,,-,-,2,1,-,-,-,-,-,-,-,-,-,-,1,-,1,1,1,1,-,-,-,8.0
"Cassisi, Domenic",-,-,-,,,,,,,,-,-,1,-,1,1,-,-,2,,,,,,,5.0
"Cochrane, Stuart",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,,-,-,-,-,-,-,-,
"Cockatoo-Collins, Che",,-,,,,1,-,1,1,1,,-,,,,1,-,1,1,1,1,1,,-,-,10.0
"Cornes, Chad",-,-,-,-,1,-,-,-,,,2,1,1,1,-,-,1,-,1,1,-,,-,-,-,9.0
"Cornes, Kane",-,2,-,-,-,1,1,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,4.0
"Dew, Stuart",1,-,,,,,,,,,,,-,1,2,1,-,-,2,1,1,1,1,-,1,12.0
"Francou, Josh",-,-,,,,,,,,,,,,,,,,,,,,,,,,
"Guerra, Brent",1,-,-,-,-,,,-,1,-,,,,,,-,-,-,-,,1,,-,,,3.0
"Hall, Christopher",,,-,,,,,,,,,,,,,,,-,,,,,,,,
"Hardwick, Damien",-,,-,-,-,1,-,-,1,,,-,-,-,-,,,-,-,1,-,-,-,-,-,3.0
"James, Roger",,-,1,1,-,-,-,-,-,-,-,,,-,1,-,-,-,-,1,,,,,,4.0
"Kingsley, Adam",,,,,,-,-,-,-,-,-,-,-,,,,,,,,,-,-,-,-,
"Lade, Brendon",-,,,-,-,1,,1,-,-,-,2,1,,-,,,1,2,1,-,-,-,-,1,10.0
"Montgomery, Brett",-,-,-,-,,,,,-,-,1,1,-,-,-,1,2,,,-,-,1,-,-,-,6.0
"Morgan, Adam",,,,,,,,,,,,,,,,,,,-,,,,,,,
"Paxman, Stephen",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1.0
"Pickett, Byron",-,-,-,1,-,-,-,-,2,-,2,-,-,-,-,-,-,-,2,1,1,2,-,-,1,12.0
"Poulton, Jared",,-,-,-,-,,,,,-,-,-,-,-,-,1,1,-,-,,-,,,,,2.0
"Primus, Matthew",-,-,-,,,,-,,,,,,,-,-,-,2,1,,,,,,,,3.0
"Salopek, Steven",-,-,-,-,,,,,,,2,-,,,-,-,,-,,,,,,,,2.0
"Schofield, Jarrad",,,3,1,-,1,-,-,3,1,1,-,-,-,-,-,-,-,-,-,1,1,1,1,1,15.0
"Stevens, Nick",-,3,1,4,1,-,1,-,-,1,-,-,-,-,2,-,-,,,2,1,1,1,-,-,18.0
"Thurstans, Toby",-,-,-,-,-,1,-,,,-,,,,,,,,,,,-,-,,,,1.0
"Tredrea, Warren",5,1,,,2,1,-,3,1,1,-,4,1,3,-,-,5,2,-,-,1,-,2,1,-,33.0
"Wakelin, Darryl",-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,,-,-,-,-,
"Wanganeen, Gavin",-,-,-,1,-,-,-,1,-,-,-,-,-,1,-,-,-,-,1,-,2,-,-,-,-,6.0
"Wilson, Michael",,,,,-,-,-,-,-,-,-,,,2,,,,,-,-,-,-,-,-,-,2.0
Totals,8,8,6,10,8,10,6,7,12,5,10,9,5,9,9,8,12,5,13,12,12,9,7,2,6,208.0
Opponent,WC,BL,HW,CA,AD,RI,ME,KA,ES,CW,FR,SK,SY,GE,WB,WC,BL,HW,CA,ME,RI,AD,SY,ES,CW,
