Player,R1,R2,R3,R4,R5,R6,R7,R8,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Birchall, Grant",2,1,3,2,-,2,-,3,1,-,5,6,2,1,1,-,-,-,1,6,1,2,2,2,-,43.0
"Breust, Luke",2,3,1,-,1,1,-,1,1,1,1,2,2,1,-,2,1,-,-,1,1,2,1,-,-,25.0
"Burgoyne, Shaun",2,3,1,3,4,1,3,2,2,-,2,1,3,2,2,-,4,-,2,-,2,1,3,3,3,49.0
"Ceglar, Jonathon",,,3,4,,,,,1,2,3,2,3,2,2,5,4,,,,3,3,5,1,,43.0
"Cheney, Kyle",6,8,10,13,7,,,3,,11,6,3,,,,,,,,,,,,,,67.0
"Dewar, Angus",,4,1,,,,2,,,9,4,5,3,3,4,1,3,5,,,,3,,,,47.0
"Duryea, Taylor",3,5,2,3,1,3,2,2,4,1,4,3,1,-,2,3,,4,5,2,,-,5,5,-,60.0
"Gibson, Josh",6,11,8,11,10,14,10,9,,,,,,,,,12,9,8,6,11,6,8,8,6,153.0
"Gunston, Jack",4,-,3,2,3,4,3,1,3,1,1,,5,1,1,1,3,-,,-,2,4,5,1,2,50.0
"Hale, David",1,1,3,1,2,2,4,-,2,2,,3,-,1,2,,,2,2,1,2,2,3,2,1,39.0
"Hallahan, Mitch",,,,,1,1,5,-,-,2,,,,,,,,,,,,,,,,9.0
"Hartung, Billy",,,,,,,-,-,1,-,1,,,,,,,,-,,,-,,,,2.0
"Hill, Bradley",1,2,3,2,2,2,-,-,-,1,3,2,2,-,,,-,2,1,1,1,,2,-,2,29.0
"Hodge, Luke",4,3,,5,6,6,4,,4,3,4,5,3,-,2,4,4,1,3,2,2,,2,4,5,76.0
"Lake, Brian",,,,,,1,1,,,,,,6,5,6,,,,,7,2,1,6,2,7,44.0
"Langford, Will",2,2,1,1,4,3,,2,-,-,,,,,,2,1,-,-,1,3,1,5,1,1,30.0
"Lewis, Jordan",1,1,2,1,4,-,3,1,3,,-,-,2,1,2,3,1,4,4,-,-,-,3,1,1,38.0
"Lowden, Luke",,,,,,,,,,,-,,,,,,,,,,,,,,,
"McEvoy, Ben",7,4,,,4,2,6,5,1,,,,,,,5,4,1,2,5,,,,,4,50.0
"Mitchell, Sam",3,,6,6,1,1,-,,,,,,,,3,3,3,,1,1,1,2,2,2,5,40.0
"OBrien, Tim",-,1,,,,,,,,,,-,,,,,,,,3,,,,,,4.0
"Puopolo, Paul",-,1,1,2,1,1,1,1,1,2,-,1,1,2,-,1,1,2,1,1,-,-,1,-,2,24.0
"Rioli, Cyril",,4,3,3,4,3,3,-,,,1,-,2,2,,,,,,,,,,,3,28.0
"Ross, Ben",,,,,,,,,,,,1,-,,3,1,,,,,,,,,,5.0
"Roughead, Jarryd",2,-,2,1,2,3,5,3,,2,1,3,3,3,1,-,1,2,3,,2,2,1,1,1,44.0
"Schoenmakers, Ryan",,,,,,,6,3,5,8,7,5,1,3,2,9,5,-,3,2,,6,,,,65.0
"Sewell, Brad",,,,,,,,,2,-,2,-,-,-,-,,,,,,-,1,2,,,7.0
"Shiels, Liam",2,-,2,5,,,,,3,2,1,2,-,2,1,2,2,-,2,1,2,-,-,2,2,33.0
"Simpkin, Jonathan",-,2,3,-,2,1,,1,-,1,,,,,,-,2,-,-,-,-,-,1,-,,13.0
"Smith, Isaac",2,1,1,1,2,1,2,1,3,-,3,1,1,3,3,1,2,,1,3,-,1,2,3,-,38.0
"Spangher, Matthew",,,11,5,,,,,,,6,8,7,7,4,4,,4,10,,2,3,9,5,6,91.0
"Stratton, Ben",,,,,4,4,,2,5,,,,,9,5,9,7,6,4,5,5,,6,1,9,81.0
"Suckling, Matt",1,3,1,1,1,-,2,-,2,2,2,1,1,6,1,-,1,2,-,-,3,,,-,-,30.0
"Wanganeen, Derick",-,,,,,,,,,,,,,,,,,,,,,,,,,
"Woodward, Alex",,,,,,,,,,,,,,,,,1,2,,,,,,,,3.0
Totals,51,60,71,72,66,56,62,40,44,50,57,54,48,54,47,56,62,46,53,48,45,40,74,44,60,1360.0
Opponent,BL,ES,FR,GC,GE,RI,SK,SY,PA,GW,WC,CA,CW,GC,NM,AD,SY,WB,ME,FR,GE,CW,GE,PA,SY,
