Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,SF,Tot
"Alessio, Steven",1,4,3,2,1,4,3,-,1,1,,3,,4,,,1,4,10,1,,,,,43.0
"Bannister, Jordan",4,3,,4,3,,3,,,,,,,,,,,,,,,,,,17.0
"Barnard, Paul",,1,6,,4,,4,5,,,-,8,2,,4,,2,,,,,,,1,37.0
"Bolton, Mark",,,,2,4,4,9,4,6,5,1,6,6,-,1,9,3,3,5,4,4,1,6,5,88.0
"Bullen, Marcus",,,,,,,,,3,3,3,2,-,4,-,1,3,4,7,4,2,-,1,1,38.0
"Cupido, Damian",5,5,1,5,8,2,,1,-,3,-,4,6,6,-,3,2,1,4,4,4,-,2,3,69.0
"Davies, James",,,,,,,,-,,-,,,,,,,,,,,,,,,
"Fletcher, Dustin",,2,2,,,-,,,,,,5,2,4,4,2,3,4,1,7,,2,6,,44.0
"Forster-Knight, Robert",5,,,,,,,,,4,2,,,,1,,,,,,,,,,12.0
"Harvey, Shane",,,,9,-,,2,,,,,,,,,,,,,,1,,,,12.0
"Haynes, Ben",,,,,,,,,,,,,,,,,,3,4,3,4,1,-,3,18.0
"Henneman, Aaron",,,,,,,,,,,,,,,,1,,,,3,2,-,-,-,6.0
"Hille, David",2,4,1,8,4,2,-,8,4,1,-,2,4,2,1,4,1,4,4,3,5,4,6,4,78.0
"Hird, James",4,1,4,4,5,4,-,,,,,,4,4,2,6,,9,6,5,6,4,7,2,77.0
"Jacobs, Danny",4,5,5,8,7,5,6,5,8,6,1,6,10,3,-,2,9,3,2,9,3,3,7,2,119.0
"Johnson, Jason",12,3,1,7,5,3,6,5,4,8,-,6,4,3,,5,6,4,7,,4,5,4,3,105.0
"Johnson, Mark",3,5,6,3,3,4,6,5,5,6,4,7,5,3,-,3,4,7,8,4,4,4,4,4,107.0
"Lloyd, Matthew",3,8,5,8,9,9,6,,,11,9,5,8,9,4,6,2,5,10,8,9,2,3,1,140.0
"Lucas, Scott",7,4,2,9,4,4,5,7,3,5,5,6,8,6,6,10,1,6,3,8,5,1,6,9,130.0
"McGrath, Cory",,,,,,3,,4,3,4,,,,,2,,,,8,2,,,1,3,30.0
"McPhee, Adam",7,6,4,3,7,-,5,3,4,3,3,4,3,3,1,2,2,4,7,5,6,4,8,4,98.0
"McVeigh, Mark",5,2,3,3,4,2,3,2,1,1,-,2,2,6,2,1,4,4,3,2,4,1,7,3,67.0
"Mercuri, Mark",5,6,4,3,,,4,6,4,8,3,2,,,,,7,3,5,8,2,4,,,74.0
"Misiti, Joe",6,2,-,,5,5,-,5,2,,1,3,1,-,,4,4,2,1,4,5,2,1,3,56.0
"Peverill, Damien",6,3,3,6,3,-,3,2,3,,3,1,11,3,1,4,5,6,7,4,5,1,7,3,90.0
"Ramanauskas, Adam",6,5,3,,,,,,,,,3,4,4,2,4,3,-,,,,,,,34.0
"Reynolds, Joel",4,6,1,2,6,1,4,1,-,4,2,,4,3,1,,,,,,,,,,39.0
"Richards, Ted",,,,2,-,,,5,3,-,1,,,1,4,-,,,,,-,,,,16.0
"Rioli, Dean",3,8,6,3,6,-,,,5,5,1,6,,,,2,9,4,,4,5,5,1,6,79.0
"Solomon, Dean",7,9,5,5,5,4,4,1,4,4,-,2,7,5,2,9,3,5,6,5,5,4,1,1,103.0
"Walsh, Darren",,,,1,,3,,,,,,,,,,,,,,,,,,,4.0
"Watson, Jobe",,,,,,,,,,,,,-,,,,,,,,,,,,
"Wellman, Sean",7,4,9,,,3,3,5,3,5,2,5,4,6,1,2,8,7,4,,,2,5,4,89.0
"Welsh, Andrew",3,,5,3,7,4,5,3,3,6,3,4,3,6,3,3,1,,4,4,4,3,9,7,93.0
"Winderlich, Jason",,,,,,,3,3,1,,,,,,,,,,,,,,,,7.0
Totals,109,96,79,100,100,66,84,80,70,93,44,92,98,85,42,83,83,92,116,101,89,53,92,72,2019.0
Opponent,BL,ME,CA,WB,CW,FR,RI,HW,PA,WC,SY,KA,GE,SK,AD,BL,ME,CA,WB,RI,FR,CW,FR,PA,
