Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Ballantyne, Hayden",-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,1,1,,-,1,-,3.0
"Barlow, Michael",1,-,3,2,2,1,3,3,1,1,1,-,,2,2,4,2,2,1,1,1,-,-,1,4,38.0
"Bradley, Kepler",-,-,1,-,-,,,,,,,,,,,,,,,,,,,,,1.0
"Clarke, Zac",,,,,,,,-,-,2,-,1,-,-,-,1,-,1,-,1,1,,-,-,-,7.0
"Crichton, Jesse",,,,,,,,,,,,,,,,,,,,,,3,,,,3.0
"Crowley, Ryan",-,1,-,2,-,-,-,2,1,1,-,-,2,1,2,1,1,-,1,-,-,5,3,2,1,26.0
"Crozier, Hayden",,-,,,,1,3,,-,-,-,1,2,,,,,,,,,-,,,,7.0
"Dawson, Zac",1,1,2,-,2,-,-,-,-,-,1,-,-,1,-,-,2,-,1,1,1,,2,2,1,18.0
"Duffield, Paul",3,6,5,6,,3,4,5,-,6,2,1,2,,,1,2,3,1,4,3,4,6,3,4,74.0
"Faulks, Peter",,,,,,,,,,,,,,,,,,,,,,4,,,,4.0
"Forster, Alex",,,,,,,,,,,,,,,,,,,,,,-,,,,
"Fyfe, Nat",1,1,-,2,2,,,-,-,2,2,1,1,-,1,-,2,2,2,2,2,,1,2,1,27.0
"Griffin, Jonathon",2,-,1,-,1,-,-,,,,,,,,,,,,,,,,,,,4.0
"Hannath, Jack",,,,,-,-,1,-,1,1,1,-,-,,,1,,,,,-,2,,,,7.0
"Hill, Stephen",2,2,1,-,-,,,,,1,1,2,2,-,1,-,4,1,,3,4,,3,1,1,29.0
"Ibbotson, Garrick",,,,,1,4,3,3,2,3,3,6,7,1,4,1,3,,,,,,,,,41.0
"Johnson, Michael",1,6,5,2,4,2,3,6,-,4,5,4,5,3,3,2,5,6,3,1,2,,,3,1,76.0
"Mayne, Chris",-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,1,-,-,-,-,-,,-,-,-,4.0
"McPharlin, Luke",2,3,-,,5,9,10,4,3,6,6,6,7,3,,,,,,,,,3,2,5,74.0
"Mellington, Josh",,,,,,,,,,,,,,,,,,,,,,3,,,,3.0
"Michie, Viv",,,,,,,,,,,,,-,,,,,,,,,,,,,
"Moller, Craig",,,,,,,,,,,,,,,,,,,,,,-,,,,
"Mundy, David",-,1,2,3,-,3,-,4,-,2,3,,,2,1,1,2,2,1,4,5,,3,1,3,43.0
"Mzungu, Tendai",1,6,3,2,3,1,1,-,4,1,2,1,3,2,4,3,2,-,2,2,4,5,1,-,4,57.0
"Neale, Lachie",,,,-,-,,,,,,,,,,,1,-,2,2,5,1,2,-,-,1,14.0
"Pavlich, Matthew",-,-,-,,,,,,,,,,,-,-,,,,-,-,-,-,-,-,-,
"Pearce, Clancee",2,-,2,1,1,3,-,1,2,3,1,2,-,7,1,4,3,2,,,,-,,,,35.0
"Pearce, Danyle",3,2,2,1,2,1,1,3,-,-,5,-,3,2,-,1,1,1,2,4,2,1,-,2,2,41.0
"Sandilands, Aaron",,,,,,,,,,,,,,1,-,,-,-,-,-,,-,1,-,1,3.0
"Sheridan, Tom",,,,,,,,,,,,,2,1,3,-,,-,-,1,1,3,1,,,12.0
"Silvagni, Alex",,,,,,-,-,-,-,,-,,,,3,-,,,3,-,,2,,,,8.0
"Simpson, Josh",,,,,,,,,,,,,,,,,,,,,,1,,,,1.0
"Smith, Tanner",,,,-,,,,,,,,,,,,,,,,,,,,,,
"Spurr, Lee",3,1,5,2,3,4,2,-,2,2,3,3,,1,4,6,1,2,2,2,1,,8,2,-,59.0
"Suban, Nick",1,2,1,1,-,1,3,1,-,3,-,1,-,2,,,4,-,2,1,-,,3,1,1,28.0
"Sutcliffe, Cam",-,1,1,-,,-,-,2,1,-,,,,,-,1,-,2,-,,3,5,6,2,2,26.0
"Taberner, Matthew",,,,,,,,,,,,-,-,,,,-,,,,,-,,,,
"Walters, Michael",-,1,-,1,2,-,-,-,,,,-,1,-,2,1,1,2,-,-,-,,2,-,-,13.0
"de Boer, Matt",-,-,-,-,-,2,-,-,-,2,-,-,3,-,-,-,-,-,-,-,1,-,-,-,-,8.0
Totals,23,34,34,25,28,35,34,34,17,41,36,30,41,29,31,30,35,28,23,33,33,40,43,25,32,794.0
Opponent,WC,WB,ES,HW,RI,GC,CW,SY,ME,AD,BL,NM,GE,SK,WC,RI,AD,CA,GW,ME,PA,SK,GE,SY,HW,
