Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Baker, Oskar",,-,,,,,-,,,,,-,,,,,,,,,,,,,,
"Bowey, Jake",,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,
"Brayshaw, Angus",-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,3.0
"Brown, Ben",,,,,,,2,3,-,,,,,,,-,1,2,4,3,2,2,1,2,3,25.0
"Brown, Mitch",,,,,2,,,,,,,,,,,,,,,,,,,,,2.0
"Chandler, Kade",-,,,,,-,,-,-,,,,-,,,,,,,,,,,,,
"Fritsch, Bayley",2,1,3,4,,2,6,-,3,1,3,2,1,-,3,1,3,2,2,-,7,1,4,2,6,59.0
"Gawn, Max",-,-,2,1,1,-,-,-,-,1,1,1,1,-,-,-,-,-,2,-,-,1,-,5,-,16.0
"Harmes, James",1,,,,,,,-,-,1,1,-,1,1,-,-,,-,-,1,-,-,-,1,-,7.0
"Hibberd, Michael",,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,,,-,-,
"Hunt, Jayden",-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,,,,,,2.0
"Jackson, Luke",-,-,1,-,-,2,1,-,,-,-,1,2,1,-,1,-,-,4,-,2,-,-,-,1,16.0
"Jetta, Neville",-,-,-,-,,,,,,-,,,,,,,,,,,,,,,,
"Jones, Nathan",-,1,-,1,-,-,-,,,,,,,-,,,,,,,,,,,,2.0
"Jordon, James",1,-,1,-,-,-,1,-,-,-,1,-,-,2,-,-,-,-,-,-,-,-,-,-,-,6.0
"Langdon, Ed",1,1,-,1,3,-,1,-,1,2,-,,1,-,-,-,-,-,-,-,-,-,1,-,1,13.0
"Lever, Jake",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"May, Steven",-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,
"McDonald, Tom",2,2,-,-,2,3,-,4,3,1,3,3,-,1,-,3,1,1,1,,,-,-,1,2,33.0
"Melksham, Jake",,,-,1,3,-,-,1,-,-,-,-,,,,,,,,2,1,,,,,8.0
"Neal-Bullen, Alex",-,1,1,1,-,2,-,-,2,-,-,1,1,-,1,-,1,-,-,2,-,-,-,1,1,15.0
"Oliver, Clayton",-,-,-,-,-,-,1,-,1,3,-,-,1,-,-,-,-,-,1,-,-,2,1,-,1,11.0
"Petracca, Christian",2,-,1,2,2,1,-,1,-,1,1,2,1,2,-,3,-,1,1,1,2,-,2,1,2,29.0
"Petty, Harry",,,,,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Pickett, Kysaiah",1,2,4,1,2,1,3,-,1,1,1,3,-,-,1,3,2,2,2,1,1,3,2,3,-,40.0
"Rivers, Trent",-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Salem, Christian",-,-,-,-,-,1,-,-,-,,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,3.0
"Smith, Joel",,,,,,,,,,,,,,,,,,,,,-,-,-,,,
"Spargo, Charlie",1,1,1,-,-,-,1,1,1,1,-,-,-,1,-,1,1,-,1,-,1,2,1,2,1,18.0
"Sparrow, Tom",-,1,-,-,-,,,,,-,-,1,-,1,1,-,-,-,-,-,-,-,1,1,1,7.0
"Tomlinson, Adam",-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,
"Vandenberg, Aaron",,,,,,,,,,,,,,,-,,-,,,-,-,,,,,
"Viney, Jack",,2,-,-,-,-,,,,,,,,-,-,-,-,1,-,,,1,-,-,-,4.0
"Weideman, Sam",,,,,,,,,-,1,2,-,-,,,,,,,,,,,,,3.0
Totals,11,12,15,12,15,12,16,10,13,14,13,14,9,9,7,12,11,9,18,10,16,12,13,19,21,323.0
Opponent,FR,SK,GW,GE,HW,RI,NM,SY,CA,AD,WB,BL,CW,ES,GW,PA,HW,WB,GC,WC,AD,GE,BL,GE,WB,
