Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Baker, Oskar",,-,,,,,2,,,,,-,,,,,,,,,,,,,,2.0
"Bowey, Jake",,,,,,,,,,,,,,,,,,,-,3,1,3,2,2,-,11.0
"Brayshaw, Angus",-,-,1,-,1,2,3,2,1,6,-,1,1,-,-,3,1,1,3,-,1,1,3,2,3,36.0
"Brown, Ben",,,,,,,-,-,-,,,,,,,-,-,-,-,-,-,1,-,-,-,1.0
"Brown, Mitch",,,,,-,,,,,,,,,,,,,,,,,,,,,
"Chandler, Kade",-,,,,,-,,-,-,,,,-,,,,,,,,,,,,,
"Fritsch, Bayley",-,-,-,-,,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,2.0
"Gawn, Max",3,3,7,6,5,2,1,3,4,4,5,4,-,3,5,4,4,9,4,5,10,7,5,5,6,114.0
"Harmes, James",1,,,,,,,5,3,2,5,7,2,2,2,2,,5,3,3,2,5,3,3,1,56.0
"Hibberd, Michael",,,,,1,1,-,-,1,-,-,2,-,1,-,-,1,-,,,-,,,-,-,7.0
"Hunt, Jayden",2,-,1,1,1,-,-,1,1,1,-,1,-,-,-,1,1,1,-,-,,,,,,12.0
"Jackson, Luke",2,1,2,4,2,2,2,1,,-,1,1,2,1,1,-,-,-,3,2,3,-,2,2,1,35.0
"Jetta, Neville",-,-,1,1,,,,,,-,,,,,,,,,,,,,,,,2.0
"Jones, Nathan",-,-,2,1,-,2,2,,,,,,,-,,,,,,,,,,,,7.0
"Jordon, James",1,-,2,-,4,1,4,2,2,-,2,2,3,1,-,2,3,-,-,-,1,-,-,-,-,30.0
"Langdon, Ed",1,-,-,1,1,1,2,-,1,1,-,,-,3,1,1,3,-,2,1,2,1,1,-,2,25.0
"Lever, Jake",-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1.0
"May, Steven",1,-,-,1,,-,-,3,-,-,-,-,-,-,-,-,-,1,-,-,,-,-,-,-,6.0
"McDonald, Tom",-,1,1,-,-,1,-,-,-,-,-,-,-,-,1,1,-,1,-,,,1,-,-,-,7.0
"Melksham, Jake",,,-,1,1,-,-,-,-,2,1,-,,,,,,,,1,-,,,,,6.0
"Neal-Bullen, Alex",5,4,1,-,3,1,-,2,2,3,-,1,2,1,1,1,1,7,1,4,-,3,1,1,1,46.0
"Oliver, Clayton",7,11,6,6,4,4,7,10,7,14,5,7,6,7,5,12,9,8,10,9,5,9,7,7,5,187.0
"Petracca, Christian",1,6,6,9,2,10,8,5,8,11,6,9,3,2,5,7,9,6,6,6,6,6,4,8,9,158.0
"Petty, Harry",,,,,1,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2.0
"Pickett, Kysaiah",-,3,2,2,2,1,2,1,-,-,1,-,2,3,-,1,1,-,-,-,-,3,2,-,-,26.0
"Rivers, Trent",-,-,-,1,2,1,1,1,1,-,1,-,-,-,-,-,1,1,-,-,-,-,-,-,2,12.0
"Salem, Christian",1,-,1,-,1,2,1,1,1,,-,1,2,1,1,1,-,1,-,1,-,4,2,1,1,24.0
"Smith, Joel",,,,,,,,,,,,,,,,,,,,,-,-,1,,,1.0
"Spargo, Charlie",-,-,3,-,1,-,-,-,1,-,-,1,-,-,-,-,-,1,-,1,1,-,-,-,1,10.0
"Sparrow, Tom",2,-,-,3,-,,,,,-,-,-,1,2,1,-,-,-,2,3,2,-,3,1,1,21.0
"Tomlinson, Adam",-,1,-,-,-,1,-,,,,,,,,,,,,,,,,,,,2.0
"Vandenberg, Aaron",,,,,,,,,,,,,,,-,,1,,,2,-,,,,,3.0
"Viney, Jack",,4,8,8,2,5,,,,,,,,4,2,1,6,1,7,,,4,7,9,12,80.0
"Weideman, Sam",,,,,,,,,-,-,-,-,-,,,,,,,,,,,,,
Totals,27,34,44,45,34,37,35,37,33,45,27,37,24,32,25,37,41,44,41,41,34,48,44,41,45,932.0
Opponent,FR,SK,GW,GE,HW,RI,NM,SY,CA,AD,WB,BL,CW,ES,GW,PA,HW,WB,GC,WC,AD,GE,BL,GE,WB,
