Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,Tot
"Allan, Matthew",4,,,,,,,,,,,,,,,,,,,,,,4.0
"Alvey, Mark",,2,,,,,,7,4,2,8,1,,,,,,,,,,,24.0
"Bolton, Mark",6,8,4,5,4,2,3,,,,,5,8,4,1,,8,,2,2,-,1,63.0
"Bradley, Kepler",10,11,9,6,,,2,4,5,5,4,2,4,,4,2,9,3,6,5,6,2,99.0
"Bullen, Marcus",2,,-,,2,5,2,,,,,,,,-,,,,,2,,,13.0
"Cartledge, Tristan",,1,,,,,,1,,,,,,,,2,,,,1,,,5.0
"Cupido, Damian",6,3,,,,,,6,2,2,4,,1,4,,4,1,3,,,,,36.0
"Dyson, Ricky",,,,6,2,,,,,,,,,,3,7,4,-,2,4,3,1,32.0
"Fletcher, Dustin",1,8,8,3,9,3,6,1,3,7,2,,,2,5,3,3,1,5,,,,70.0
"Haynes, Ben",4,,,6,2,2,,,,,,,,,,,,,,,,,14.0
"Henneman, Aaron",3,3,2,-,6,4,1,,,,,,,,,,,2,-,,,1,22.0
"Hille, David",,,,,,,,6,2,4,11,1,9,2,,,4,-,2,7,4,4,56.0
"Hird, James",6,5,6,6,6,5,,,,5,4,1,8,-,1,,,7,3,6,7,2,78.0
"Hunt, Sam",,,,,,,,,,,,-,,,,,-,,,,4,2,6.0
"Johns, Courtney",,,,,,,,,,,,,,,3,3,1,,,,,,7.0
"Johnson, Jason",8,9,6,8,3,11,2,8,4,4,7,1,4,4,5,2,4,6,4,4,11,5,120.0
"Johnson, Mark",6,2,7,7,5,4,5,6,5,7,5,4,3,6,5,5,4,2,2,3,6,7,106.0
"Laycock, Jason",,,2,3,7,3,3,4,2,3,3,1,2,2,2,,,,,,,,37.0
"Lloyd, Matthew",,,5,4,3,2,7,5,4,7,3,3,8,12,4,6,4,7,8,3,8,1,104.0
"Lovett-Murray, Nathan",,-,,-,,,1,3,3,5,6,-,3,1,3,,5,4,2,4,4,2,46.0
"Lovett, Andrew",,,4,5,7,1,3,10,4,2,5,-,5,5,2,3,2,6,2,9,2,1,78.0
"Lucas, Scott",4,11,7,6,7,7,4,10,6,3,7,3,1,7,7,7,9,9,3,4,6,6,134.0
"McPhee, Adam",11,6,7,8,9,7,9,15,4,6,10,9,3,9,,,,,,,,,113.0
"McVeigh, Mark",2,2,1,6,8,3,7,7,4,4,3,3,4,5,3,4,1,4,,1,7,5,84.0
"Monfries, Angus",4,1,3,2,,,,,,,,2,5,3,,1,5,,1,,1,3,31.0
"Murphy, Justin",9,5,6,,4,12,2,4,4,11,,4,6,7,4,-,,6,2,1,,,87.0
"Nash, Jay",,,,,,,,,,,,,,,,4,,,,,1,,5.0
"Peverill, Damien",8,9,3,1,9,4,4,3,5,2,1,1,3,4,4,8,3,7,2,2,,6,89.0
"Ramanauskas, Adam",1,6,2,,,,,,,,,,,,,,,,,,,,9.0
"Reynolds, Joel",,,,,,1,,,,,,,,,,,,,,,,,1.0
"Richards, Ted",,,2,,2,2,,,,,,,,,,3,2,2,6,8,3,3,33.0
"Rioli, Dean",,,,,6,5,3,3,5,,,,4,4,4,4,,2,-,,,,40.0
"Slattery, Henry",,,,,,,,,,,,,1,,,,,,1,4,1,,7.0
"Solomon, Dean",1,9,4,2,4,3,,,1,5,3,1,8,8,4,5,2,5,,,,,65.0
"Stanton, Brent",6,,8,2,,,7,5,8,10,5,4,9,5,10,10,4,8,4,5,6,7,123.0
"Thomas, Paul",,,,2,,,1,,,,-,,,,5,2,7,,,,1,-,18.0
"Watson, Jobe",,,,,,,,,,2,,,,2,,,,,,5,3,2,14.0
"Welsh, Andrew",11,11,11,2,6,2,7,8,4,6,4,6,3,9,5,,2,2,9,2,4,7,121.0
"Winderlich, Jason",6,-,,,,,1,5,3,,4,,,,,4,,3,1,2,4,2,35.0
"Zantuck, Ty",,3,,,10,5,6,7,10,2,7,3,,,,,,,,,,,53.0
Totals,119,115,107,90,121,93,86,128,92,104,106,55,102,105,84,89,84,89,67,84,92,70,2082.0
Opponent,ME,CA,HW,GE,CW,BL,SY,FR,PA,WB,AD,WC,SK,KA,RI,CW,BL,GE,SY,HW,CA,ME,
