Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,SF,Tot
"Barker, John",-,-,3,-,2,-,-,2,1,-,,2,1,5,3,2,4,2,1,2,1,2,3,2,38.0
"Barlow, Kris",-,1,1,-,-,-,-,-,1,1,-,1,-,1,-,-,,,-,-,1,-,-,,7.0
"Bateman, Chance",,,-,-,,,,,,,,,,,,,,,,1,,,,,1.0
"Bowyer, Glen",,,,,,-,-,-,2,1,-,1,2,1,1,1,1,-,-,1,-,-,-,2,13.0
"Chapman, Nathan",,,,,,,,,,,,-,-,-,,,,,,,,,,,
"Chick, Daniel",-,1,-,-,1,-,-,2,-,-,1,1,-,-,2,1,-,-,-,-,1,-,-,2,12.0
"Collica, Michael",1,-,1,-,-,-,,,,,-,-,,,,,,,,,,,,,2.0
"Crawford, Shane",-,-,-,-,-,-,-,-,,,-,1,-,-,-,-,-,-,-,-,,-,2,-,3.0
"Croad, Trent",-,3,-,2,2,2,2,1,-,1,1,1,1,2,1,3,,3,2,1,,1,-,1,30.0
"Dixon, Ben",,-,-,-,1,-,2,-,2,-,-,1,1,-,1,-,1,1,1,1,-,-,2,2,16.0
"Graham, Mark",-,1,-,-,1,-,-,-,1,-,1,2,-,2,2,-,-,1,-,-,-,2,-,2,15.0
"Harford, Daniel",-,-,-,-,1,-,-,1,1,-,-,-,-,-,-,1,-,,,1,1,1,-,-,7.0
"Hay, Jonathan",2,-,,-,-,,3,2,4,2,,,,3,2,-,1,1,,3,-,1,1,1,26.0
"Holland, Nick",5,3,5,1,,,3,2,6,1,4,3,3,3,2,3,-,4,2,2,2,2,2,5,63.0
"Johnson, Brett",,,,,,,,,,,,,,,,-,-,-,,,-,-,,-,
"Krummel, Brendan",,,-,-,,,,,,,,,,,,,,,,,,,,,
"Lekkas, Angelo",-,-,-,,,,,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,-,
"Lord, Aaron",-,,,,-,-,,,,,,,,,,,-,-,-,-,,,,,
"McCabe, Luke",1,-,,-,1,-,1,-,-,-,-,-,-,-,1,-,1,-,-,-,1,,-,-,6.0
"McPharlin, Luke",,,,,1,-,,,,,,,,,,-,1,,,,,,,,2.0
"Obst, Chris",-,-,,,,,,,,,,,,,,,,,,,,,,,
"Picioane, Lance",,,,,,,,,,,,,-,-,-,-,-,1,2,-,1,-,-,1,5.0
"Rawlings, Jade",-,-,-,2,2,2,4,1,2,-,3,,,,-,1,-,-,-,1,2,2,-,1,23.0
"Rock, Anthony",-,-,-,-,-,-,-,1,-,-,-,-,1,-,1,2,-,-,-,2,-,-,-,-,7.0
"Rode, Steven",,,,,-,,,,,,,,,,,,,,,,,,,,
"Salmon, Paul",-,-,-,1,-,1,2,2,1,-,1,1,-,-,1,-,3,3,-,-,3,2,-,-,21.0
"Smith, Joel",-,-,-,1,-,-,,,,,-,-,-,-,-,,,,-,-,-,-,-,-,1.0
"Tallis, Rayden",,-,1,-,-,-,1,-,1,-,2,-,1,1,-,-,-,-,-,-,-,1,-,1,9.0
"Taylor, Richard",-,,-,-,-,-,1,-,-,-,-,-,-,-,-,,,-,-,,,,,,1.0
"Thompson, Nathan",1,-,-,,,1,4,4,2,-,2,1,1,4,1,1,3,2,-,-,-,1,2,3,33.0
"Treleven, Craig",,,,,,,-,,-,-,,,,,,,,,,,-,,,,
"Vandenberg, Richard",,,-,-,1,-,-,-,-,-,-,-,-,,,-,-,1,-,,,,,,2.0
"Woods, Tony",-,-,-,-,,,-,-,-,-,2,-,-,-,-,-,-,1,-,-,-,-,-,1,4.0
"Young, Barry",-,-,,,-,-,-,-,-,1,1,,,,,,,,,,-,-,-,-,2.0
Totals,10,9,11,7,13,6,23,18,24,7,18,15,11,22,18,15,15,20,8,15,13,15,12,24,349.0
Opponent,CW,CA,BL,ES,PA,AD,WB,KA,GE,WC,RI,FR,SY,SK,ME,CW,CA,BL,ES,PA,AD,WB,GE,KA,
