Player,R1,R2,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Begley, Josh",,,,,,,,,,,-,,,,,,,
"Bellchambers, Tom",-,-,-,,,,-,-,,-,,-,,,,,,
"Cahill, Ned",,,,,,-,1,1,,,,,,,,,,2.0
"Clarke, Dylan",,,,,,,,,,-,-,-,-,-,-,-,-,
"Cutler, Tom",-,-,,,,,,2,-,1,1,,,,,-,1,5.0
"Daniher, Joe",,,,,,,,,,,,,3,3,,-,-,6.0
"Draper, Sam",,,,,,,,1,1,,-,-,,-,1,-,-,3.0
"Fantasia, Orazio",-,,-,-,-,-,,,,,,,,,,,,
"Francis, Aaron",-,-,-,,,,-,-,-,-,,-,,,,,,
"Gleeson, Martin",,,-,-,-,,-,-,,-,-,-,-,-,-,-,-,
"Guelfi, Matt",-,-,,,,,,,-,-,-,-,-,-,-,-,-,
"Ham, Brayden",,,-,-,1,-,-,-,,,,-,-,,,-,-,1.0
"Heppell, Dyson",,-,,,,,,,,,,,,-,1,,,1.0
"Hibberd, Mitchell",,,,-,1,1,-,,,,,,,,,-,,2.0
"Hooker, Cale",,-,-,-,-,-,,,,,,,-,2,1,,,3.0
"Hurley, Michael",-,-,-,-,-,-,-,-,-,,-,-,,-,-,,-,
"Langford, Kyle",1,1,-,-,1,1,-,,1,-,-,-,1,1,2,-,-,9.0
"Laverde, Jayden",-,,,-,2,1,-,,,,,,,,,,-,3.0
"McDonald-Tipungwuti, Anthony",-,-,-,1,1,1,-,-,1,-,-,-,-,-,2,1,-,7.0
"McGrath, Andrew",-,-,-,-,-,-,1,-,-,-,-,-,-,-,,,,1.0
"McKenna, Conor",,,,,-,-,-,,-,-,-,,,,,,,
"McKernan, Shaun",,-,-,-,1,3,-,,1,1,-,,,,,,,6.0
"Merrett, Zach",-,1,-,,-,-,-,-,-,-,-,-,1,-,-,-,-,2.0
"Mosquito, Irving",,,,,,,,,,,,1,1,1,1,,,4.0
"Mutch, Kobe",,,,,,,,,,,-,,,,,,,
"Parish, Darcy",-,1,-,-,-,-,-,-,1,1,-,-,1,-,-,-,-,4.0
"Phillips, Andrew",,,,-,-,1,,,,,,,-,,,-,,1.0
"Redman, Mason",-,-,-,-,,-,-,1,-,-,,-,-,,-,,-,1.0
"Ridley, Jordan",-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,2.0
"Saad, Adam",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Shiel, Dylan",1,1,-,-,-,,,1,-,1,-,-,-,-,1,1,-,6.0
"Smith, Devon",1,2,-,-,1,-,1,1,-,-,,-,-,-,-,-,1,7.0
"Snelling, Will",-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,2.0
"Stewart, James",,,,,,,,1,-,1,1,-,-,-,-,-,1,4.0
"Stringer, Jake",3,-,-,-,,,,,,,,-,-,-,1,2,1,7.0
"Townsend, Jacob",-,-,-,1,2,-,1,1,-,,-,,,,-,-,,5.0
"Zaharakis, David",-,-,-,-,2,-,2,-,-,-,,,,,,,,4.0
"Zerk-Thatcher, Brandon",-,,,,,,,-,-,-,-,,-,-,1,-,1,2.0
Totals,7,6,0,2,12,8,6,9,5,5,3,1,7,9,11,4,6,101.0
Opponent,FR,SY,CA,CW,NM,WB,AD,BL,GW,GC,SK,RI,HW,WC,GE,PA,ME,
