Player,R1,R2,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Begley, Josh",,,,,,,,,,,1,,,,,,,1.0
"Bellchambers, Tom",1,1,2,,,,1,1,,-,,1,,,,,,7.0
"Cahill, Ned",,,,,,1,1,-,,,,,,,,,,2.0
"Clarke, Dylan",,,,,,,,,,1,-,1,-,-,1,1,1,5.0
"Cutler, Tom",-,1,,,,,,1,1,1,-,,,,,2,-,6.0
"Daniher, Joe",,,,,,,,,,,,,3,1,,4,-,8.0
"Draper, Sam",,,,,,,,2,4,,1,2,,2,2,1,1,15.0
"Fantasia, Orazio",1,,-,1,-,-,,,,,,,,,,,,2.0
"Francis, Aaron",-,2,-,,,,-,1,1,-,,-,,,,,,4.0
"Gleeson, Martin",,,-,1,2,,-,-,,1,-,1,-,1,-,1,1,8.0
"Guelfi, Matt",1,1,,,,,,,1,1,1,-,1,-,-,-,2,8.0
"Ham, Brayden",,,-,-,-,-,-,1,,,,-,-,,,1,-,2.0
"Heppell, Dyson",,1,,,,,,,,,,,,-,1,,,2.0
"Hibberd, Mitchell",,,,1,2,1,-,,,,,,,,,2,,6.0
"Hooker, Cale",,1,-,-,-,1,,,,,,,2,1,-,,,5.0
"Hurley, Michael",-,-,1,-,-,2,1,2,2,,1,1,,-,1,,1,12.0
"Langford, Kyle",-,-,2,1,-,-,1,,-,1,1,-,2,-,-,-,-,8.0
"Laverde, Jayden",2,,,1,1,1,-,,,,,,,,,,1,6.0
"McDonald-Tipungwuti, Anthony",-,3,-,3,-,-,1,2,2,-,-,1,-,2,1,-,1,16.0
"McGrath, Andrew",1,1,-,1,1,-,-,3,3,-,-,-,1,1,,,,12.0
"McKenna, Conor",,,,,1,-,1,,-,-,-,,,,,,,2.0
"McKernan, Shaun",,3,1,2,3,1,2,,3,2,1,,,,,,,18.0
"Merrett, Zach",1,-,-,,1,1,-,-,2,-,-,2,-,2,1,-,2,12.0
"Mosquito, Irving",,,,,,,,,,,,-,1,-,1,,,2.0
"Mutch, Kobe",,,,,,,,,,,1,,,,,,,1.0
"Parish, Darcy",-,2,1,-,1,-,-,2,1,-,-,-,-,-,-,1,1,9.0
"Phillips, Andrew",,,,3,3,1,,,,,,,1,,,2,,10.0
"Redman, Mason",1,-,-,-,,2,2,1,1,-,,1,1,,2,,-,11.0
"Ridley, Jordan",-,-,-,1,-,-,1,-,-,1,-,-,1,-,2,2,-,8.0
"Saad, Adam",1,1,-,-,-,1,1,1,-,1,-,-,-,1,-,1,-,8.0
"Shiel, Dylan",-,2,-,1,-,,,2,2,-,-,-,1,-,1,-,-,9.0
"Smith, Devon",1,2,2,-,1,2,1,1,-,-,,-,-,1,-,-,1,12.0
"Snelling, Will",-,1,1,2,-,1,1,1,1,2,1,-,1,-,-,-,-,12.0
"Stewart, James",,,,,,,,2,-,-,-,2,1,1,1,-,1,8.0
"Stringer, Jake",-,2,1,1,,,,,,,,1,-,1,-,1,1,8.0
"Townsend, Jacob",1,1,1,2,4,1,2,1,-,,2,,,,1,2,,18.0
"Zaharakis, David",-,-,1,-,-,1,-,-,1,-,,,,,,,,3.0
"Zerk-Thatcher, Brandon",-,,,,,,,-,1,1,1,,-,1,-,-,1,5.0
Totals,11,25,13,21,20,17,16,24,26,12,11,13,16,15,15,21,15,291.0
Opponent,FR,SY,CA,CW,NM,WB,AD,BL,GW,GC,SK,RI,HW,WC,GE,PA,ME,
