Player,R1,R2,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Begley, Josh",,,,,,,,,,,2,,,,,,,2.0
"Bellchambers, Tom",1,1,-,,,,2,2,,3,,1,,,,,,10.0
"Cahill, Ned",,,,,,3,1,-,,,,,,,,,,4.0
"Clarke, Dylan",,,,,,,,,,2,3,3,1,3,-,2,3,17.0
"Cutler, Tom",3,6,,,,,,3,1,2,6,,,,,1,3,25.0
"Daniher, Joe",,,,,,,,,,,,,10,6,,3,6,25.0
"Draper, Sam",,,,,,,,2,1,,1,6,,-,3,2,-,15.0
"Fantasia, Orazio",5,,1,4,4,1,,,,,,,,,,,,15.0
"Francis, Aaron",4,3,7,,,,3,2,3,4,,1,,,,,,27.0
"Gleeson, Martin",,,3,4,3,,1,2,,6,6,3,3,1,1,3,4,40.0
"Guelfi, Matt",4,1,,,,,,,3,4,2,9,2,5,2,2,3,37.0
"Ham, Brayden",,,2,2,4,3,2,2,,,,4,1,,,2,6,28.0
"Heppell, Dyson",,-,,,,,,,,,,,,2,2,,,4.0
"Hibberd, Mitchell",,,,2,1,1,2,,,,,,,,,1,,7.0
"Hooker, Cale",,7,5,6,1,6,,,,,,,3,2,7,,,37.0
"Hurley, Michael",11,4,4,7,4,8,7,5,8,,8,4,,7,2,,7,86.0
"Langford, Kyle",8,6,3,6,1,3,4,,2,4,4,4,2,8,5,1,4,65.0
"Laverde, Jayden",4,,,2,3,4,3,,,,,,,,,,4,20.0
"McDonald-Tipungwuti, Anthony",1,1,1,3,2,2,1,-,3,1,3,3,2,5,3,2,2,35.0
"McGrath, Andrew",1,2,-,1,2,2,3,3,1,1,3,1,2,-,,,,22.0
"McKenna, Conor",,,,,2,5,3,,-,2,6,,,,,,,18.0
"McKernan, Shaun",,2,7,2,3,4,3,,4,5,1,,,,,,,31.0
"Merrett, Zach",4,4,1,,3,4,9,1,5,5,5,8,3,5,1,4,7,69.0
"Mosquito, Irving",,,,,,,,,,,,2,3,3,1,,,9.0
"Mutch, Kobe",,,,,,,,,,,4,,,,,,,4.0
"Parish, Darcy",1,3,-,3,-,2,1,1,2,2,2,1,1,4,1,-,3,27.0
"Phillips, Andrew",,,,2,1,5,,,,,,,-,,,-,,8.0
"Redman, Mason",9,1,2,1,,4,2,1,6,3,,5,-,,6,,1,41.0
"Ridley, Jordan",9,4,6,7,7,8,6,4,8,10,7,8,3,13,2,4,4,110.0
"Saad, Adam",6,1,3,4,2,2,5,1,2,2,3,2,3,3,2,3,5,49.0
"Shiel, Dylan",5,-,1,4,1,,,1,1,4,4,4,2,4,2,4,1,38.0
"Smith, Devon",2,1,5,1,2,3,2,3,3,2,,2,4,3,4,2,1,40.0
"Snelling, Will",4,-,-,-,1,1,3,-,3,3,1,4,1,3,2,1,2,29.0
"Stewart, James",,,,,,,,2,1,5,2,4,4,2,3,5,5,33.0
"Stringer, Jake",5,2,1,3,,,,,,,,-,1,-,2,1,3,18.0
"Townsend, Jacob",3,-,3,2,3,2,2,3,-,,3,,,,-,1,,22.0
"Zaharakis, David",5,1,2,1,3,3,1,1,4,3,,,,,,,,24.0
"Zerk-Thatcher, Brandon",3,,,,,,,2,8,1,4,,3,1,3,-,5,30.0
Totals,98,50,57,67,53,76,66,41,69,74,80,79,54,80,54,44,79,1121.0
Opponent,FR,SY,CA,CW,NM,WB,AD,BL,GW,GC,SK,RI,HW,WC,GE,PA,ME,
