Player,R1,R2,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Begley, Josh",,,,,,,,,,,1,,,,,,,1.0
"Bellchambers, Tom",3,-,1,,,,3,-,,2,,-,,,,,,9.0
"Cahill, Ned",,,,,,1,-,-,,,,,,,,,,1.0
"Clarke, Dylan",,,,,,,,,,1,-,1,-,1,2,2,-,7.0
"Cutler, Tom",1,-,,,,,,1,1,1,1,,,,,-,-,5.0
"Daniher, Joe",,,,,,,,,,,,,2,-,,2,-,4.0
"Draper, Sam",,,,,,,,1,3,,1,2,,1,1,1,-,10.0
"Fantasia, Orazio",-,,1,-,1,-,,,,,,,,,,,,2.0
"Francis, Aaron",-,-,1,,,,2,1,1,-,,-,,,,,,5.0
"Gleeson, Martin",,,-,-,-,,-,-,,1,-,-,-,-,-,-,1,2.0
"Guelfi, Matt",1,-,,,,,,,-,-,1,-,-,-,1,1,1,5.0
"Ham, Brayden",,,-,-,-,-,1,-,,,,-,-,,,-,-,1.0
"Heppell, Dyson",,4,,,,,,,,,,,,-,-,,,4.0
"Hibberd, Mitchell",,,,-,1,1,1,,,,,,,,,-,,3.0
"Hooker, Cale",,-,-,1,-,-,,,,,,,3,-,-,,,4.0
"Hurley, Michael",-,1,1,1,-,1,-,3,1,,-,1,,-,-,,-,9.0
"Langford, Kyle",-,-,-,-,2,1,2,,1,-,-,-,1,-,2,-,-,9.0
"Laverde, Jayden",1,,,-,1,-,1,,,,,,,,,,-,3.0
"McDonald-Tipungwuti, Anthony",-,1,-,1,-,-,-,1,1,1,-,1,-,-,-,-,2,8.0
"McGrath, Andrew",2,2,1,-,-,-,2,-,1,3,1,1,1,-,,,,14.0
"McKenna, Conor",,,,,-,-,1,,1,-,-,,,,,,,2.0
"McKernan, Shaun",,-,1,1,-,-,1,,-,-,1,,,,,,,4.0
"Merrett, Zach",1,1,-,,1,1,1,-,2,1,1,2,1,-,1,1,1,15.0
"Mosquito, Irving",,,,,,,,,,,,1,-,-,-,,,1.0
"Mutch, Kobe",,,,,,,,,,,-,,,,,,,
"Parish, Darcy",-,-,-,-,1,-,-,1,-,1,1,-,-,-,-,1,-,5.0
"Phillips, Andrew",,,,2,1,1,,,,,,,1,,,-,,5.0
"Redman, Mason",-,-,1,-,,1,-,1,-,-,,1,1,,1,,-,6.0
"Ridley, Jordan",1,1,1,1,-,-,1,1,-,2,-,-,-,1,-,-,1,10.0
"Saad, Adam",1,-,1,-,2,-,-,1,1,-,-,-,1,1,-,1,1,10.0
"Shiel, Dylan",3,2,2,-,3,,,1,1,1,1,-,-,3,-,-,1,18.0
"Smith, Devon",1,-,-,1,1,3,-,1,2,1,,1,1,1,-,1,1,15.0
"Snelling, Will",-,1,-,1,3,1,2,1,-,-,-,-,1,2,1,-,1,14.0
"Stewart, James",,,,,,,,1,1,-,1,1,1,-,1,-,-,6.0
"Stringer, Jake",-,-,1,2,,,,,,,,-,-,-,-,2,2,7.0
"Townsend, Jacob",2,-,1,1,1,1,2,-,-,,-,,,,1,3,,12.0
"Zaharakis, David",-,-,-,-,-,-,-,-,-,1,,,,,,,,1.0
"Zerk-Thatcher, Brandon",-,,,,,,,1,2,-,1,,-,1,-,-,-,5.0
Totals,17,13,13,12,18,12,20,16,19,16,11,12,14,11,11,15,12,242.0
Opponent,FR,SY,CA,CW,NM,WB,AD,BL,GW,GC,SK,RI,HW,WC,GE,PA,ME,
