Player,R1,R2,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Begley, Josh",,,,,,,,,,,-,,,,,,,
"Bellchambers, Tom",-,-,-,,,,-,-,,-,,1,,,,,,1.0
"Cahill, Ned",,,,,,-,1,-,,,,,,,,,,1.0
"Clarke, Dylan",,,,,,,,,,-,-,-,-,-,-,-,-,
"Cutler, Tom",1,-,,,,,,-,-,-,1,,,,,-,1,3.0
"Daniher, Joe",,,,,,,,,,,,,1,-,,1,-,2.0
"Draper, Sam",,,,,,,,-,-,,-,-,,-,-,1,-,1.0
"Fantasia, Orazio",-,,2,-,1,-,,,,,,,,,,,,3.0
"Francis, Aaron",-,-,-,,,,-,-,-,-,,-,,,,,,
"Gleeson, Martin",,,-,-,-,,-,-,,-,-,-,-,-,-,1,-,1.0
"Guelfi, Matt",-,-,,,,,,,1,-,-,-,-,1,-,-,-,2.0
"Ham, Brayden",,,-,1,-,-,-,-,,,,-,-,,,-,1,2.0
"Heppell, Dyson",,-,,,,,,,,,,,,-,-,,,
"Hibberd, Mitchell",,,,-,-,-,-,,,,,,,,,-,,
"Hooker, Cale",,-,-,-,-,-,,,,,,,-,-,-,,,
"Hurley, Michael",-,-,-,-,-,-,-,-,1,,-,-,,-,-,,-,1.0
"Langford, Kyle",-,1,-,-,-,1,-,,-,-,-,-,-,-,2,-,1,5.0
"Laverde, Jayden",1,,,2,1,-,1,,,,,,,,,,-,5.0
"McDonald-Tipungwuti, Anthony",1,-,-,-,1,-,-,-,-,1,-,1,-,-,-,-,1,5.0
"McGrath, Andrew",-,-,-,-,-,-,-,-,-,-,1,2,-,-,,,,3.0
"McKenna, Conor",,,,,-,-,1,,1,2,-,,,,,,,4.0
"McKernan, Shaun",,1,-,-,-,1,1,,-,2,1,,,,,,,6.0
"Merrett, Zach",-,-,1,,1,1,1,-,-,-,-,2,-,1,-,-,-,7.0
"Mosquito, Irving",,,,,,,,,,,,-,-,1,1,,,2.0
"Mutch, Kobe",,,,,,,,,,,-,,,,,,,
"Parish, Darcy",-,-,1,-,-,-,1,-,-,1,-,1,1,1,-,-,-,6.0
"Phillips, Andrew",,,,-,-,-,,,,,,,1,,,-,,1.0
"Redman, Mason",-,-,-,-,,-,-,-,-,-,,-,-,,-,,-,
"Ridley, Jordan",-,-,1,-,-,-,1,-,-,1,-,-,-,1,-,-,-,4.0
"Saad, Adam",-,1,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,3.0
"Shiel, Dylan",1,1,-,1,-,,,-,-,1,1,-,2,-,-,-,1,8.0
"Smith, Devon",1,1,-,-,-,-,-,-,-,1,,-,-,-,-,-,-,3.0
"Snelling, Will",-,1,-,1,-,-,-,-,2,-,-,-,1,-,1,-,-,6.0
"Stewart, James",,,,,,,,-,-,-,1,-,1,-,-,-,-,2.0
"Stringer, Jake",-,-,-,-,,,,,,,,-,1,-,-,-,-,1.0
"Townsend, Jacob",1,-,-,-,1,1,-,-,-,,-,,,,-,-,,3.0
"Zaharakis, David",-,-,1,-,1,-,-,-,-,-,,,,,,,,2.0
"Zerk-Thatcher, Brandon",-,,,,,,,-,-,-,-,,-,-,-,-,-,
Totals,6,6,6,5,6,4,8,0,5,9,5,7,9,5,4,3,5,93.0
Opponent,FR,SY,CA,CW,NM,WB,AD,BL,GW,GC,SK,RI,HW,WC,GE,PA,ME,
