Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,Tot
"Angus, Geoff",,,2,-,-,2,-,-,-,1,2,-,2,3,-,1,1,1,-,,15.0
"Arthur, Graham",-,1,-,-,,,1,,,-,1,1,-,-,-,-,1,,1,-,6.0
"Beck, Ken",-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,-,-,
"Blood, Michael",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Bremner, Ian",-,,,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Bussell, Norm",-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,,,,1.0
"Chilton, Peter",-,-,-,,,,,-,2,-,-,-,,,-,-,-,-,1,-,3.0
"Crimmins, Peter",1,1,1,-,3,1,1,2,-,2,4,1,1,2,1,3,-,-,1,2,27.0
"Crowe, Vin",-,-,,,,,,,,,,,,-,-,,,,,,
"Devenish-Meares, Rochford",,-,-,-,-,-,-,1,-,,,,,,,,,,,,1.0
"Ferguson, Neil",,,,,,2,1,-,3,-,1,-,-,3,1,-,-,3,2,3,19.0
"Fisher, John",1,2,-,-,-,-,,,,,,,-,1,-,-,-,-,,-,4.0
"Francis, Michael",,,,,,,,,,,,,,,,,,,,-,
"Gardner, John",-,-,-,2,-,-,-,-,,-,,-,,,,,,,,,2.0
"Gay, Terry",,1,2,1,-,,,2,2,1,-,2,1,1,-,-,-,-,-,-,13.0
"Growcott, Ross",,,,,,,,-,-,,-,,,,,,,-,-,-,
"Heath, Kevin",,,,,,,,,,,,,,,,,,,-,-,
"Horkings, Ray",,,,,,,-,,,,,,,,,,,,,,
"Hudson, Peter",10,8,8,5,5,4,3,5,10,8,6,,5,12,7,6,4,6,5,8,125.0
"Jenkins, Dennis",-,-,-,-,,,,,,,,,,,,,,,,,
"Johnson, Ted",,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,1.0
"Keddie, Bob",,1,1,-,2,1,1,1,1,3,-,4,2,-,1,1,1,3,1,2,26.0
"Law, Ian",,,,,,,,,,,,,,,,,,-,-,,
"Meagher, Des",1,-,-,-,-,-,1,-,1,-,-,1,2,-,1,1,-,-,-,1,9.0
"Morton, Lance",,,-,,-,-,1,,,,,,-,1,-,1,-,1,-,2,6.0
"Murphy, Glenn",,,,,,,1,-,1,-,-,,-,,,,,,,-,2.0
"Olsson, Rod",2,2,,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,7.0
"Parkin, David",-,-,2,-,-,-,-,-,-,-,-,,-,-,,1,-,-,-,-,3.0
"Pleitner, Bryan",,,,,,,,,,,,-,,,,,,,,,
"Poole, Reg",-,,-,-,,-,,,,,,-,,,,,,,,,
"Scott, Don",-,1,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,,3.0
"Smith, Jim",-,,,,-,-,,,-,,,,,,,,,,,,
"Tolson, Paul",-,-,,,,,,,,-,,-,,,,,,,,,
"Wilson, Ray",-,,,,-,-,1,-,-,-,-,2,-,1,-,1,-,-,-,-,5.0
Totals,15,17,16,11,11,10,11,11,21,15,15,11,15,24,11,15,7,14,11,18,279.0
Opponent,ES,SM,FO,CA,CW,GE,ME,RI,FI,NM,SK,ES,SM,FO,CA,CW,GE,ME,RI,FI,
