Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Amartey, Joel",,,-,,,,,,,,,-,,,,2,2,1,-,,,,,,,5.0
"Bell, James",,,,2,1,-,-,,1,-,,,,,,,,,,,,,,,,4.0
"Blakey, Nick",-,-,-,-,1,-,-,-,-,-,,-,-,-,-,-,-,-,1,-,-,-,-,-,-,2.0
"Campbell, Braeden",1,-,-,-,-,-,-,-,,-,1,,-,-,-,,,,,,-,,-,-,-,2.0
"Clarke, Ryan",,,,,,,,-,-,,,,,2,-,1,-,1,-,-,-,-,-,1,-,5.0
"Cunningham, Harry",-,-,-,-,-,-,-,,,,,,-,,,-,-,,,,,,,,,
"Florent, Oliver",3,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,5.0
"Fox, Robbie",,,,,,,,,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,
"Franklin, Lance",1,4,2,2,,3,6,1,2,2,5,,1,1,2,2,1,3,3,4,3,2,-,2,-,52.0
"Gulden, Errol",1,2,1,-,-,1,2,-,1,1,-,1,-,-,-,-,2,1,2,1,1,1,-,-,-,18.0
"Hayward, Will",1,3,2,1,2,1,1,-,2,2,2,-,1,1,1,1,1,3,1,1,1,3,2,-,1,34.0
"Heeney, Isaac",3,5,1,2,3,1,3,-,1,-,1,1,4,3,2,4,1,2,3,2,2,2,1,1,1,49.0
"Hickey, Tom",-,-,-,,,,,,1,-,,,,1,-,,-,-,-,-,-,-,1,-,-,3.0
"Kennedy, Josh",-,-,-,-,-,-,-,1,1,-,,,,,,,,,-,,,,,,,2.0
"Ladhams, Peter",,,,-,1,-,-,-,-,-,-,-,1,,,-,,,,,,,,,,2.0
"Lloyd, Jake",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,2.0
"McCartin, Paddy",-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1.0
"McCartin, Tom",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"McDonald, Logan",-,-,,,2,1,,1,-,3,-,3,-,-,-,,,,,2,-,2,-,1,,15.0
"McInerney, Justin",-,,,1,1,1,-,1,-,1,-,-,-,,-,-,-,-,-,-,-,-,-,1,-,6.0
"McLean, Hayden",2,1,1,2,2,1,-,1,,,,,,,,,,,,,,,,,1,11.0
"Mills, Callum",-,1,-,-,-,1,1,-,-,-,-,-,1,-,1,1,-,1,1,-,-,-,1,-,1,10.0
"ORiordan, Colin",-,,,,,,,,,-,-,-,-,,,,,,,,,,,,,
"Papley, Tom",,,,,,,-,1,2,3,1,2,-,2,1,2,2,2,2,3,2,1,2,3,1,32.0
"Parker, Luke",5,-,-,-,2,-,-,1,1,1,1,-,-,1,-,-,-,-,-,-,-,-,1,1,-,14.0
"Rampe, Dane",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1.0
"Reid, Sam",,,,1,-,,-,,,,3,3,-,-,2,-,-,1,3,2,-,-,2,1,-,18.0
"Roberts, Matt",,,,,,,,,,,-,,,,,,,,,,,,,,,
"Ronke, Ben",,,1,1,1,3,-,-,,,,-,,,,,,,,-,,,,,,6.0
"Rowbottom, James",-,1,-,-,-,-,-,-,-,,1,-,-,-,-,1,-,-,1,-,1,1,1,1,-,8.0
"Sheldrick, Angus",-,-,,,,,,,,,,,,,,,,,,,,,,,,
"Stephens, Dylan",-,-,-,,,,,,,,,,,-,-,1,1,1,-,-,-,-,1,1,-,5.0
"Taylor, Lewis",,,,,,,,,,,,,,-,,,,,,,,,,,,
"Warner, Chad",,-,-,1,2,2,-,1,-,-,-,-,-,-,3,2,1,1,-,3,-,1,-,1,2,20.0
"Wicks, Sam",-,-,1,,,,,,2,-,1,-,-,,,,,-,,,,-,,,,4.0
Totals,17,17,9,13,18,16,13,8,14,13,16,10,8,12,12,17,11,17,17,18,11,13,14,14,8,336.0
Opponent,GW,GE,WB,NM,WC,HW,BL,GC,ES,CA,RI,ME,PA,SK,ES,WB,FR,AD,GW,NM,CW,SK,ME,CW,GE,
