Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Amartey, Joel",,,8,,,,,,,,,-,,,,7,-,1,2,,,,,,,18.0
"Bell, James",,,,-,-,-,-,,-,-,,,,,,,,,,,,,,,,
"Blakey, Nick",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Campbell, Braeden",-,-,-,-,-,-,-,-,,-,-,,-,-,-,,,,,,-,,-,-,-,
"Clarke, Ryan",,,,,,,,-,-,,,,,-,-,-,-,-,-,-,-,-,-,-,-,
"Cunningham, Harry",-,-,-,-,-,-,-,,,,,,-,,,-,-,,,,,,,,,
"Florent, Oliver",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Fox, Robbie",,,,,,,,,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,
"Franklin, Lance",-,-,-,-,,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Gulden, Errol",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Hayward, Will",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Heeney, Isaac",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Hickey, Tom",33,19,21,,,,,,10,14,,,,17,18,,15,22,18,38,27,24,24,27,21,348.0
"Kennedy, Josh",-,-,-,-,-,-,-,-,-,-,,,,,,,,,-,,,,,,,
"Ladhams, Peter",,,,27,25,34,25,16,14,10,26,16,23,,,10,,,,,,,,,,226.0
"Lloyd, Jake",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"McCartin, Paddy",-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"McCartin, Tom",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"McDonald, Logan",-,-,,,-,-,,-,-,-,-,-,-,-,-,,,,,-,-,-,-,-,,
"McInerney, Justin",-,,,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,
"McLean, Hayden",7,7,6,-,2,6,-,7,,,,,,,,,,,,,,,,,3,38.0
"Mills, Callum",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"ORiordan, Colin",-,,,,,,,,,-,-,-,-,,,,,,,,,,,,,
"Papley, Tom",,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Parker, Luke",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Rampe, Dane",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Reid, Sam",,,,6,7,,6,,,,8,4,9,5,4,25,4,13,13,7,3,4,4,4,-,126.0
"Roberts, Matt",,,,,,,,,,,-,,,,,,,,,,,,,,,
"Ronke, Ben",,,-,-,-,-,-,-,,,,-,,,,,,,,-,,,,,,
"Rowbottom, James",-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Sheldrick, Angus",-,-,,,,,,,,,,,,,,,,,,,,,,,,
"Stephens, Dylan",-,-,-,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,
"Taylor, Lewis",,,,,,,,,,,,,,-,,,,,,,,,,,,
"Warner, Chad",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Wicks, Sam",-,-,-,,,,,,-,-,-,-,-,,,,,-,,,,-,,,,
Totals,40,26,35,33,34,40,31,23,24,24,34,20,32,22,22,42,19,36,33,45,30,28,28,31,24,756.0
Opponent,GW,GE,WB,NM,WC,HW,BL,GC,ES,CA,RI,ME,PA,SK,ES,WB,FR,AD,GW,NM,CW,SK,ME,CW,GE,
