Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Amartey, Joel",,,-,,,,,,,,,-,,,,2,1,-,2,,,,,,,5.0
"Bell, James",,,,-,-,-,-,,-,-,,,,,,,,,,,,,,,,
"Blakey, Nick",-,-,-,-,-,-,-,1,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Campbell, Braeden",-,-,-,-,-,-,-,-,,-,-,,-,-,-,,,,,,-,,-,-,-,
"Clarke, Ryan",,,,,,,,-,-,,,,,2,-,-,-,-,1,1,-,-,-,-,-,4.0
"Cunningham, Harry",-,-,-,-,-,-,-,,,,,,-,,,-,-,,,,,,,,,
"Florent, Oliver",-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,1,-,-,-,3.0
"Fox, Robbie",,,,,,,,,,,-,-,,-,-,-,-,-,-,-,-,-,-,1,-,1.0
"Franklin, Lance",1,3,2,4,,5,4,2,5,1,3,,3,1,4,7,1,3,1,3,1,1,-,3,-,58.0
"Gulden, Errol",-,2,-,-,1,-,-,1,-,-,1,-,-,-,-,-,1,-,1,-,-,1,-,1,-,9.0
"Hayward, Will",1,2,1,-,1,-,2,-,1,1,-,-,2,1,1,1,2,-,-,1,1,1,-,-,-,19.0
"Heeney, Isaac",-,-,3,1,4,1,1,2,2,-,1,2,2,3,2,1,2,1,3,2,2,1,2,3,1,42.0
"Hickey, Tom",-,-,-,,,,,,2,-,,,,1,-,,-,-,-,-,-,-,1,-,-,4.0
"Kennedy, Josh",-,2,-,-,-,-,-,1,-,-,,,,,,,,,-,,,,,,,3.0
"Ladhams, Peter",,,,-,-,-,1,-,2,-,1,-,-,,,-,,,,,,,,,,4.0
"Lloyd, Jake",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"McCartin, Paddy",-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"McCartin, Tom",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"McDonald, Logan",1,1,,,-,2,,1,2,5,-,2,-,1,2,,,,,1,1,1,-,1,,21.0
"McInerney, Justin",-,,,1,3,-,-,-,-,1,-,2,-,,-,-,-,-,-,-,-,-,-,-,-,7.0
"McLean, Hayden",1,-,-,-,2,1,1,1,,,,,,,,,,,,,,,,,1,7.0
"Mills, Callum",-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,1,2,-,-,-,1,-,-,-,1,7.0
"ORiordan, Colin",-,,,,,,,,,-,-,-,-,,,,,,,,,,,,,
"Papley, Tom",,,,,,,-,1,4,5,2,1,-,1,3,1,2,2,1,2,1,1,1,2,-,30.0
"Parker, Luke",3,-,1,-,1,1,-,1,-,1,2,-,-,1,1,-,-,-,1,1,-,1,1,-,-,16.0
"Rampe, Dane",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Reid, Sam",,,,2,1,,1,,,,1,2,-,1,3,-,1,4,2,2,2,-,2,2,-,26.0
"Roberts, Matt",,,,,,,,,,,-,,,,,,,,,,,,,,,
"Ronke, Ben",,,1,-,1,2,-,1,,,,-,,,,,,,,-,,,,,,5.0
"Rowbottom, James",-,-,-,-,-,1,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Sheldrick, Angus",1,-,,,,,,,,,,,,,,,,,,,,,,,,1.0
"Stephens, Dylan",-,1,-,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,1,2.0
"Taylor, Lewis",,,,,,,,,,,,,,-,,,,,,,,,,,,
"Warner, Chad",,1,-,1,1,-,-,1,-,-,-,1,-,1,-,-,-,-,-,1,-,-,-,1,-,8.0
"Wicks, Sam",1,1,-,,,,,,1,-,-,-,-,,,,,-,,,,1,,,,4.0
Totals,9,13,8,9,15,13,11,13,19,14,11,10,9,13,16,13,12,10,12,15,9,9,7,14,4,288.0
Opponent,GW,GE,WB,NM,WC,HW,BL,GC,ES,CA,RI,ME,PA,SK,ES,WB,FR,AD,GW,NM,CW,SK,ME,CW,GE,
