Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,Tot
"Addison, Dylan",1,,,3,2,-,-,3,1,-,2,,,,,,,,,,,1,-,-,1,14.0
"Akermanis, Jason",-,1,2,,1,-,-,-,-,1,,,,,,,,,,,,,,,,5.0
"Boyd, Matthew",2,3,4,7,,,1,4,2,-,3,1,-,1,2,2,2,1,1,1,1,4,3,3,3,51.0
"Callan, Tim",,,,,,,,,,,,,,,,,,,,,,,3,,,3.0
"Cooney, Adam",-,2,2,1,1,3,-,3,3,2,3,6,2,1,1,1,2,2,-,,-,,,,,35.0
"Cross, Daniel",3,1,-,1,2,2,1,1,1,3,1,1,1,2,2,3,1,-,1,-,-,3,1,2,1,34.0
"Eagleton, Nathan",,,,1,4,-,,1,-,,1,1,1,,,1,,,1,1,-,1,2,1,2,18.0
"Everitt, Andrejs",3,4,5,1,-,2,4,,,,,,,,,1,,1,1,2,,-,,,,24.0
"Giansiracusa, Daniel",2,-,2,-,3,1,4,-,1,-,-,-,-,-,2,1,-,-,2,3,-,1,-,-,-,22.0
"Gilbee, Lindsay",4,6,5,2,2,6,5,6,4,4,6,2,3,3,4,1,-,4,4,3,2,3,7,1,2,89.0
"Grant, Jarrad",,,,,-,1,-,-,1,1,-,-,-,-,-,-,-,1,1,,1,1,-,1,-,8.0
"Griffen, Ryan",1,2,2,4,4,3,-,,-,2,3,4,2,2,1,1,1,2,1,3,2,-,2,4,1,47.0
"Hahn, Mitch",-,-,-,-,-,1,1,-,1,1,2,-,3,-,,,,,,,1,1,2,-,2,15.0
"Hall, Barry",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,
"Harbrow, Jarrod",1,2,5,8,5,3,4,3,4,6,8,3,3,2,5,4,4,,,,3,1,1,5,5,85.0
"Hargrave, Ryan",4,3,-,3,,1,4,2,3,1,,,3,2,3,3,3,5,7,6,4,3,5,4,4,73.0
"Higgins, Shaun",4,1,-,-,1,-,5,-,,1,3,,,-,1,1,-,-,,2,,,-,,,19.0
"Hill, Josh",2,-,1,1,,,-,-,3,-,2,-,-,,,,,,-,,,,,,,9.0
"Hooper, Andrew",,,,,,,,,,,,,,,,,,,,,,,,-,,
"Hudson, Ben",1,1,1,2,-,1,1,1,1,1,1,2,-,3,1,2,2,-,-,,-,1,3,1,1,27.0
"Johnson, Brad",-,,,,1,1,,,,,,,-,2,1,-,-,-,1,-,1,,-,-,-,7.0
"Jones, Liam",,,,,,,,,,,,,,,,,,-,-,-,-,-,,,,
"Lake, Brian",2,2,7,4,1,3,3,6,11,4,2,3,2,7,9,2,2,4,8,4,3,4,6,4,5,108.0
"Minson, Will",1,-,1,1,,,,1,-,-,2,1,1,1,,,,,,-,,,-,3,2,14.0
"Moles, Brodie",,-,1,1,1,,,,,,1,-,,,,2,-,-,1,-,1,3,,,,11.0
"Morris, Dale",,-,2,1,1,2,4,-,3,1,1,1,4,3,1,3,1,5,3,2,1,,,,-,39.0
"Murphy, Robert",-,-,-,2,-,-,1,1,,,,5,2,2,3,3,3,3,,3,1,2,7,2,1,41.0
"Picken, Liam",-,1,-,,,,,,1,-,-,4,-,2,-,-,-,1,2,1,2,-,1,-,-,15.0
"Reid, Sam",,,,,,,,,,,,,,1,,,,,,,,,,,,1.0
"Roughead, Jordan",,,,,-,-,,,,,,,,,1,,2,-,-,1,,2,,,,6.0
"Stack, Brennan",,,,,,,-,2,-,-,-,-,-,,-,,,,,,,,,,,2.0
"Ward, Callan",,,,,,,,,,,,,,-,1,-,-,,,3,1,-,-,1,1,7.0
"Williams, Tom",2,-,2,3,4,1,-,1,1,-,4,-,,,2,-,1,1,2,-,1,2,3,-,-,30.0
"Wood, Easton",,,,,,,,,,,,-,2,1,2,1,4,-,2,1,,,,-,2,15.0
Totals,33,29,42,46,33,31,38,35,41,28,45,34,29,35,42,32,28,30,38,36,25,33,46,32,33,874.0
Opponent,CW,RI,HW,BL,AD,SK,ME,SY,NM,ES,CW,BL,WC,HW,CA,PA,FR,NM,AD,GE,SY,ES,CW,SY,SK,
