Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Baker, Norm",,,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,
"Begley, Les",1,1,-,-,-,-,1,-,2,1,,,1,-,2,2,1,-,12.0
"Bell, George",-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,
"Bryce, Ted",1,-,3,1,1,,,,,,1,-,-,1,-,-,-,-,8.0
"Bushby, Percy",,,,,,,,,,,,,,,-,-,-,,
"Buttsworth, Wally",-,,,,,,-,,-,-,-,-,-,-,-,-,-,-,
"Caesar, Jack",1,,-,,,-,-,-,-,,,-,-,-,-,-,1,1,3.0
"Cassin, Jack",-,2,1,1,-,-,-,-,-,-,1,-,-,1,-,-,-,-,6.0
"Coward, Ernie",,2,-,-,1,-,-,-,-,1,-,-,-,1,,,,-,5.0
"Doig, Norm",,,,,,,,,,,,,-,-,,,,,
"Eastmure, Bill",,,,,,,,,,,,,,,,,,-,
"Exelby, Murray",1,2,-,-,1,,,,,,-,-,,,-,,-,1,5.0
"Foley, Ashley",,,,,-,1,-,,,,-,-,,,,,-,-,1.0
"Goldin, Godfrey",,,,,,-,,,,1,,-,1,2,1,1,-,,6.0
"Green, Bill",,,,,,,,,-,-,-,,,,,,,,
"Green, Fred",-,-,1,-,,,-,,-,-,,,,,,,,,1.0
"Griggs, Les",,,,,,,,,,-,-,-,-,-,-,-,,,
"Hardiman, Kevin",,-,,,1,2,-,,5,3,1,4,1,1,2,-,3,3,26.0
"Kelly, Frank",,1,1,-,-,,,,,,,,,,,,,,2.0
"Lambert, Chris",,,,,,,,,-,1,-,,,,,,,,1.0
"Lippiatt, Harry",-,-,,-,-,-,,-,-,-,-,,,,,,,,
"Luff, William",-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,,,
"Maynes, Leo",-,-,-,,,,,,-,-,-,-,-,-,-,-,-,,
"McDermott, Norm",1,,,,,,2,2,-,,,,,,,,,,5.0
"Paterson, Peter",,,,-,,,,1,,,,,,,,,,,1.0
"Pattinson, George",,,,,-,-,-,-,-,-,-,-,1,1,-,-,-,-,2.0
"Plummer, Elton",,-,-,-,,,,-,,,,,,,,,-,-,
"Regan, Ted",,,,,,,,,,,,,,,-,-,,,
"Reynolds, Dick",2,3,4,4,5,2,3,3,,,,3,1,1,2,5,2,-,40.0
"Reynolds, Tom",6,6,2,5,5,5,2,1,4,10,3,4,4,-,5,3,5,1,71.0
"Rippon, Ted",,,-,,,-,,1,,,,,,,,,,,1.0
"Slater, Arthur",-,,,,,,,,,,,,,,,,,,
"Smith, Ron",,,,-,,,-,-,,,,,,,,,,,
"Standfield, Bob",-,-,-,-,-,-,,,,,-,-,,-,,,-,-,
"Torney, Hugh",-,1,-,-,-,-,-,-,-,,,-,-,-,-,-,,-,1.0
"Watts, Ray",2,1,4,,-,3,2,1,,1,1,6,1,2,3,7,2,2,38.0
"Wilson, Stan",-,-,-,-,-,-,-,-,2,1,,,,,-,-,-,-,3.0
Totals,15,19,16,11,14,13,10,9,13,19,7,17,10,10,15,18,14,8,238.0
Opponent,FO,ME,RI,GE,SK,NM,CA,SM,FI,HW,CW,FO,ME,RI,GE,SK,NM,CA,
