Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,GF,Tot
"Bentley, Greg",,,3,4,2,-,1,3,2,2,,,-,3,3,,,-,,,,,,,,23.0
"Boak, Travis",,,,,,,,,,,,2,1,3,4,2,4,6,1,3,-,5,4,1,2,38.0
"Brogan, Dean",1,1,2,,,,1,1,,,1,2,2,-,4,1,2,,,3,3,7,3,3,4,41.0
"Burgoyne, Peter",,1,2,11,11,4,1,8,1,2,6,-,1,1,1,1,-,3,3,1,1,2,1,2,6,70.0
"Burgoyne, Shaun",5,3,5,3,5,3,2,3,4,4,3,2,4,3,1,3,1,5,4,3,8,3,3,7,7,94.0
"Carlile, Alipate",,,,,,,,,,,,,,2,-,1,-,-,1,3,,1,-,,,8.0
"Cassisi, Domenic",5,10,3,2,8,1,5,6,4,4,2,4,5,8,7,2,4,6,3,3,5,9,1,4,1,112.0
"Chaplin, Troy",1,1,,,1,-,,,,,,,,,,2,4,2,2,1,1,3,1,1,2,22.0
"Cockshell, Adam",2,-,,,,,,,,,,,,,,,,,,,,,,,,2.0
"Cornes, Chad",3,-,1,2,2,1,3,1,1,2,2,1,2,2,2,1,3,4,2,2,4,3,4,3,5,56.0
"Cornes, Kane",6,7,3,3,5,2,-,7,6,6,5,4,2,-,7,5,1,2,1,3,6,6,1,4,2,94.0
"Deluca, Fabian",,,,,,,,,-,-,,,,,,,,,-,,,,,,,
"Ebert, Brett",4,1,3,3,2,2,1,2,3,2,2,-,1,-,-,2,2,1,-,1,-,1,3,2,2,40.0
"Gray, Robbie",,,,,,,,,,2,2,1,-,,,2,,,,,,,,,,7.0
"Krakouer, Nathan",1,-,-,3,1,1,3,,2,,1,,,,,,2,4,,,,,,,,18.0
"Lade, Brendon",1,1,1,3,1,2,-,1,1,-,2,2,1,1,1,1,2,2,1,-,4,3,2,3,1,37.0
"Logan, Tom",1,3,-,3,,,,,,,,,,,,,,,,,2,4,2,5,-,20.0
"Lonie, Nathan",3,2,1,2,7,-,-,1,1,1,,,2,1,-,-,4,7,-,,,,,,,32.0
"Mahoney, Josh",,1,2,2,5,2,-,1,,,,,,2,,,,,,,,,,,,15.0
"Motlop, Daniel",1,,,,,5,1,-,-,,,,3,2,4,3,1,4,2,5,1,1,3,4,-,40.0
"Pearce, Danyle",1,3,,,,2,1,2,3,1,1,-,3,,-,3,2,-,3,1,1,4,3,1,1,36.0
"Pettigrew, Michael",3,1,3,2,6,3,2,2,1,1,1,1,-,3,2,3,-,3,2,-,-,2,3,-,1,45.0
"Rodan, David",5,4,5,4,9,4,3,1,1,3,3,3,2,2,3,5,4,6,3,7,3,6,4,3,5,98.0
"Salopek, Steven",3,6,-,-,2,,,2,2,-,1,1,,,,,,,,1,-,1,1,6,2,28.0
"Surjan, Jacob",1,3,3,2,1,-,3,,1,1,2,2,3,1,1,-,-,2,3,2,5,-,-,-,1,37.0
"Symes, Brad",,,,3,6,,,1,,3,-,1,,,,,,,,,,,,,3,17.0
"Thomas, Matt",,,,,,2,1,2,1,,,,,,,,,,,,,,,,,6.0
"Thomson, Adam",,,,,,,,,,,,,,1,6,,1,8,1,2,,,,,,19.0
"Thurstans, Toby",1,-,1,4,4,3,2,3,5,-,3,1,2,-,1,2,6,6,1,4,2,1,3,-,1,56.0
"Tredrea, Warren",,,1,2,1,1,1,3,1,1,3,1,1,3,1,4,,,,1,1,1,3,3,1,34.0
"Wakelin, Darryl",1,,-,2,2,3,-,2,1,-,1,2,3,,,,,,,,1,,,1,2,21.0
"Westhoff, Justin",,,,,,,,,,-,2,6,-,-,3,4,6,2,3,4,1,4,1,2,1,39.0
"White, Damon",-,-,3,2,3,1,-,1,1,-,1,4,,,,,,,-,,,,,,,16.0
"Wilson, Michael",4,2,1,4,1,,,,,,2,1,1,3,1,2,2,4,2,1,5,6,-,-,,42.0
Totals,53,50,43,66,85,42,31,53,42,35,46,41,39,41,52,49,51,77,38,51,54,73,46,55,50,1263.0
Opponent,FR,KA,AD,CW,SK,ME,RI,SY,GE,HW,CA,ES,BL,WB,WC,RI,ME,AD,CA,HW,GE,FR,WC,KA,GE,
