Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,SF,Tot
"Bassett, Nathan",-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,,-,-,2,,,-,-,5.0
"Begley, James",,,,,,,,-,-,-,-,-,,,-,-,-,-,-,-,-,,,,
"Bickley, Mark",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Biglands, Rhett",8,7,16,25,17,15,16,14,7,15,26,32,35,17,21,10,28,25,14,20,12,10,18,37,445.0
"Bode, Matthew",-,,-,-,-,-,-,-,-,-,,,,-,-,-,,-,,-,-,-,-,-,
"Burns, Ronnie",,,,-,-,-,-,-,,-,,,-,-,-,-,-,-,-,-,-,-,-,-,
"Burton, Brett",-,1,,,,,,,,,2,-,3,-,-,-,-,1,-,-,1,1,1,1,11.0
"Carey, Wayne",-,-,,-,-,-,-,,,,,,-,-,-,,,-,-,-,-,-,-,-,
"Clarke, Matthew",19,26,33,14,14,29,40,32,38,33,,,18,16,20,23,34,31,34,14,24,16,19,10,537.0
"Crowell, Andrew",,,1,,,,-,-,-,,,,,,,,,,,,,,,,1.0
"Doughty, Michael",,,,,,,,-,-,-,-,-,,,,,,,,-,,,,,
"Edwards, Tyson",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,
"Gallagher, James",,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
"Goodwin, Simon",-,-,-,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,
"Hart, Ben",-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,,,,-,-,1.0
"Hentschel, Trent",,,-,,,,,,,,,-,,,,-,,,,,,,,,
"Johncock, Graham",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,
"Ladhams, Chris",-,-,-,-,-,-,-,-,-,,-,-,-,-,-,1,-,1,-,,-,-,,,2.0
"Marsh, Ben",,,,2,,,,,,,13,,,,,,,,,,,,,,15.0
"Massie, Kris",,,,,,-,-,,-,-,-,-,-,-,-,,,,,,-,1,1,-,2.0
"Mattner, Martin",-,-,,,-,-,-,-,-,-,-,,,,,,-,,,,,,,,
"McGregor, Ken",-,-,,-,-,-,1,-,-,-,-,1,2,-,-,-,-,1,-,1,1,-,,-,7.0
"McLeod, Andrew",-,-,1,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,3.0
"Perrie, Ian",-,-,-,,-,-,3,-,-,1,2,-,-,-,,1,-,-,-,-,-,-,-,-,7.0
"Reilly, Brent",-,-,-,-,,,,,,,,,,,,,,,,,,-,-,,
"Ricciuto, Mark",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Rutten, Ben",,,,,,,,,,,,,,,,-,-,,,,,,,,
"Schell, Daniel",,,-,,,,,,,,,,,,,,,,,,,,,,
"Schuback, Jacob",,,,,,,,,,,,,,,,,,,,-,,,,,
"Shirley, Robert",,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Skipworth, Hayden",,,,,,,,,,,,,,,,,,,-,-,,,,,
"Smart, Nigel",-,-,-,-,-,-,,,,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Stenglein, Tyson",-,1,-,-,1,-,-,1,4,,,-,2,-,1,-,-,-,-,,-,-,1,-,11.0
"Stevens, Mark",-,-,-,-,-,,,,,,,,,,,,,,,,-,,-,-,
"Torney, Jason",-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,3.0
"Welsh, Scott",,,,,,,,,,-,-,-,-,-,-,,-,,,,-,-,-,,
Totals,27,36,51,42,32,44,60,47,51,50,46,33,60,33,43,35,62,59,48,37,38,29,40,48,1051.0
Opponent,FR,SK,SY,WC,PA,KA,CW,BL,WB,GE,HW,ME,CA,RI,ES,FR,SK,SY,WC,CW,KA,PA,WC,BL,
