Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,SF,Tot
"Armstrong, Steven",2,-,-,-,-,,,,,,,-,,,,,-,-,-,1,,-,1,1,5.0
"Bizzell, Clint",-,4,-,1,2,2,-,,,1,-,-,1,-,3,3,1,-,1,-,3,2,2,-,26.0
"Broadbridge, Troy",-,-,-,,-,-,-,-,-,-,-,-,-,-,,,,-,,,,,,,
"Brown, Nathan",-,-,-,-,-,-,1,-,-,1,1,1,1,1,-,1,2,1,-,-,-,-,1,-,11.0
"Bruce, Cameron",-,-,-,1,-,-,-,2,1,-,-,1,-,-,-,-,1,-,1,1,-,1,1,1,11.0
"Clark, Michael",,,,,,,,,,,,,,,,,,,,,,-,,,
"Ellis, Craig",,,,-,2,1,1,3,-,1,-,4,1,3,-,2,-,,,-,,,,,18.0
"Funcke, Ross",,,,-,-,-,-,-,-,-,,,,,,,,,,,-,,,,
"Godfrey, Simon",,,,,,,1,,,,,,,,,-,-,-,-,-,-,1,-,-,2.0
"Green, Brad",2,-,-,-,-,-,,-,-,-,-,3,-,4,-,-,1,,,5,-,-,1,-,16.0
"Johnstone, Travis",-,1,-,,,2,5,4,1,4,4,7,4,5,-,1,3,1,14,3,3,3,4,11,80.0
"Jolly, Darren",,,,-,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Lamb, Chris",,,,,,,,,,,,-,-,-,-,-,-,-,-,1,-,-,-,-,1.0
"Leoncelli, Andrew",-,1,1,1,2,-,-,1,-,-,1,-,3,-,-,-,1,-,1,1,-,-,-,-,13.0
"McDonald, Anthony",1,3,-,,,,,,,,,,,,,,,1,-,,,,,,5.0
"McDonald, James",1,1,2,1,1,1,1,1,-,-,-,-,2,-,1,2,1,,,,,1,-,-,16.0
"Miller, Brad",,,,,,,,-,-,,,,,,,,,-,-,,,,,,
"Neitz, David",-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Nicholson, Alistair",-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
"Powell, Stephen",1,-,-,-,-,,,-,-,-,1,,-,-,-,-,,,2,-,2,-,-,-,6.0
"Robertson, Russell",-,1,-,,,,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,2.0
"Schwarz, David",1,-,3,-,-,-,-,-,-,-,1,-,-,,,,,,,,,,,,5.0
"Thompson, Scott",,,,,,-,-,-,-,-,,,,,,,,,,,,,,,
"Vardy, Peter",,2,-,-,-,-,1,-,-,,,1,-,3,2,-,-,-,-,-,-,-,2,-,11.0
"Walsh, Peter",-,-,-,,,,,,,,-,1,1,-,-,2,-,-,-,-,-,-,-,1,5.0
"Ward, Daniel",,,,-,,,,,-,-,-,-,1,1,-,-,-,-,1,4,1,,-,2,10.0
"Wheatley, Paul",2,-,-,1,-,-,-,,,,,,,-,1,-,-,-,-,1,-,-,-,-,5.0
"Whelan, Matthew",-,-,-,1,1,-,-,-,-,-,1,-,-,-,-,-,1,1,-,-,-,,,,5.0
"White, Jeff",-,3,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,7.0
"Williams, Luke",-,,,-,-,-,-,-,,,-,,,,-,,,,,,-,-,-,1,1.0
"Woewodin, Shane",-,1,-,-,3,1,3,-,-,1,1,-,1,2,-,1,-,1,2,-,-,-,-,1,18.0
"Yze, Adem",-,-,2,-,1,1,1,-,3,-,3,-,1,-,-,-,-,-,-,1,3,-,1,1,18.0
Totals,10,17,8,6,13,8,14,11,5,8,14,18,16,19,8,12,11,5,22,21,12,8,13,19,298.0
Opponent,HW,PA,RI,WC,WB,SY,SK,FR,KA,GE,CW,AD,ES,BL,CA,HW,PA,RI,WC,WB,SY,SK,KA,AD,
