Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,GF,Tot
"Bishop, Matthew",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,
"Brogan, Dean",1,-,2,1,-,1,1,-,2,1,-,-,1,1,-,-,1,-,,,1,-,-,1,-,14.0
"Burgoyne, Peter",2,1,2,2,-,-,-,-,1,,,1,1,-,2,-,-,-,-,-,-,-,-,-,-,12.0
"Burgoyne, Shaun",1,2,2,-,1,3,1,-,2,2,-,-,-,-,-,-,-,1,2,-,-,-,-,-,1,18.0
"Carr, Josh",1,-,1,-,-,-,,,,,,-,2,1,-,-,1,-,,2,1,-,-,1,1,11.0
"Cassisi, Domenic",1,1,-,-,-,-,1,-,-,-,-,-,-,4,3,1,1,-,-,1,-,1,-,1,-,15.0
"Chaplin, Troy",,,,-,,,,,,,,,,,,,,,,,,,,,,
"Cochrane, Stuart",-,-,-,-,-,-,-,-,1,-,-,,-,-,-,,,-,-,-,1,-,,,,2.0
"Cornes, Chad",1,-,-,,1,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,4.0
"Cornes, Kane",-,1,-,1,2,-,1,-,-,1,-,-,1,-,-,2,-,-,1,1,-,-,-,1,-,12.0
"Dew, Stuart",6,1,2,,1,2,-,-,1,1,1,2,1,,4,-,-,2,1,1,,-,3,1,1,31.0
"Ebert, Brett",,-,2,2,2,1,2,-,1,4,3,-,-,-,-,-,,-,,,,,,,,17.0
"Hardwick, Damien",,,,,,,,,-,-,-,,,-,-,-,-,,-,1,-,-,-,-,-,1.0
"James, Roger",,,,,,,-,1,-,1,-,-,3,1,-,-,-,-,-,1,-,1,-,1,-,9.0
"Kingsley, Adam",-,2,1,-,1,,-,,,,,-,1,-,-,-,-,-,-,1,-,,1,-,1,8.0
"Lade, Brendon",-,1,,1,2,1,-,1,-,1,-,3,-,1,1,2,1,3,1,2,2,1,4,2,1,31.0
"Mahoney, Josh",,,,-,,,,-,1,2,1,-,-,3,-,1,1,1,2,3,-,-,3,1,1,20.0
"Montgomery, Brett",-,-,2,-,-,-,,,,,,,,,,,,1,-,2,-,-,-,-,-,5.0
"Pettigrew, Michael",-,-,,,,,,,,,,,,,,,,,,,,,,,,
"Pickett, Byron",3,,,,,,,,,-,1,3,-,-,1,1,1,-,,,2,1,4,-,3,20.0
"Poulton, Jared",,,1,-,,1,-,-,-,-,-,-,,,,1,-,-,1,-,,,,,,4.0
"Primus, Matthew",,,4,,,,,,,,,,,,,,,,,,,,,,,4.0
"Salopek, Steven",-,-,1,-,1,-,-,1,3,-,-,,,,,,,,,,,,,,,6.0
"Schofield, Jarrad",-,1,-,-,-,-,-,2,-,1,-,1,2,-,-,-,1,-,1,2,1,-,1,-,-,13.0
"Surjan, Jacob",-,-,,,1,1,-,,,,,,,,,,,,,,,,,,,2.0
"Symes, Brad",,,,,,,,-,,,,,,,,,,,,,,,,,,
"Thurstans, Toby",-,3,-,1,2,-,-,-,-,1,-,1,3,-,-,2,1,-,1,2,2,2,-,-,3,24.0
"Tredrea, Warren",6,5,4,2,2,4,7,-,3,1,2,4,2,2,6,3,6,3,6,-,3,4,2,3,1,81.0
"Wakelin, Darryl",,,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Wanganeen, Gavin",1,-,1,-,1,-,-,,,1,2,3,-,1,,,,,-,4,2,2,-,2,4,24.0
"White, Damon",,,,,,,,1,3,,,,,,,1,2,,1,-,,,,,,8.0
"Wilson, Michael",-,-,1,-,-,-,-,1,1,1,1,-,-,-,1,1,-,,1,,1,-,-,-,-,9.0
Totals,23,18,26,10,17,14,13,7,19,18,12,20,17,14,18,15,16,11,18,23,16,12,18,14,17,406.0
Opponent,ES,WC,HW,ME,WB,CW,AD,KA,RI,GE,BL,SY,FR,SK,CA,HW,WC,ES,ME,WB,CW,AD,GE,SK,BL,
