Player,R1,R2,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Baker, Oskar",,,,,,,,,,,,,,,-,-,-,
"Bedford, Toby",-,,,,,,,,,,,,,,-,,,
"Bennell, Harley",,-,,,-,-,-,,-,,,,,,,,,
"Brayshaw, Angus",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
"Brown, Mitch",-,,,,,,,,,,,,-,-,,1,2,3.0
"Fritsch, Bayley",-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,
"Gawn, Max",18,34,33,33,30,27,41,40,29,,,,30,37,36,44,26,458.0
"Hannan, Mitch",,,-,-,-,-,-,-,,-,,-,-,,,,,
"Harmes, James",-,-,-,-,-,-,-,-,-,-,-,-,,-,,,,
"Hibberd, Michael",-,,-,-,-,-,-,-,-,-,-,-,-,,-,,-,
"Hunt, Jayden",,-,-,-,,,,,,,,,,,-,-,-,
"Jackson, Luke",,-,,,,3,3,4,14,5,,,,,,,,29.0
"Jetta, Neville",-,-,,,-,-,-,,,,,,,,,-,,
"Jones, Nathan",,-,,,,,-,-,-,-,-,,-,-,,,,
"Langdon, Ed",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Lever, Jake",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Lockhart, Jay",-,,-,-,-,-,-,-,-,,-,-,,,,,,
"May, Steven",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"McDonald, Oscar",-,,,,-,-,-,-,,,,,-,1,,,,1.0
"McDonald, Tom",1,-,-,-,-,,,-,,2,2,11,,,,,,16.0
"Melksham, Jake",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Neal-Bullen, Alex",-,-,,,,,,,-,,,,,-,-,-,-,
"Oliver, Clayton",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Petracca, Christian",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Pickett, Kysaiah",-,,-,-,-,-,-,-,,-,-,-,-,,-,-,-,
"Preuss, Braydon",,,,,,,,,,,24,31,,,9,,,64.0
"Rivers, Trent",,-,-,-,,,,,,-,,,-,-,-,-,-,
"Salem, Christian",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Smith, Joel",,-,-,-,,,,,,,,,,-,-,-,-,
"Spargo, Charlie",-,,,,,,,,,-,-,-,-,-,,-,-,
"Sparrow, Tom",,,,,,,,-,-,-,-,-,,,,,,
"Tomlinson, Adam",-,-,-,1,,,,,-,-,-,-,-,-,-,-,-,1.0
"Vandenberg, Aaron",,,-,-,-,-,,,-,-,-,-,-,,-,-,-,
"Viney, Jack",-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,
"Wagner, Josh",,,,,,,,,,,,,-,-,,,,
"Weideman, Sam",,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,
Totals,19,34,33,34,30,30,44,44,43,7,26,42,30,38,45,45,28,572.0
Opponent,WC,CA,GE,RI,GC,HW,BL,PA,AD,NM,CW,WB,SK,SY,FR,GW,ES,
