Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,SF,PF,GF,Tot
"Adams, Taylor",-,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,4.0
"Aish, James",-,-,1,1,1,-,,,,,,,,,,,,,,-,-,-,-,1,-,-,4.0
"Appleby, Flynn",,,,,,-,-,-,-,-,-,,-,-,-,,,,,,,,,,,,
"Blair, Jarryd",,,,,,-,1,,,,,,,,,,,,,,,,,,,,1.0
"Broomhead, Tim",,-,,,,,,,,,,,,,,,,,,,,,,,,,
"Brown, Callum",,-,1,-,-,1,,1,,,,,,,,,,-,-,,,,,,,,3.0
"Cox, Mason",-,,1,-,5,4,1,1,-,1,-,5,1,1,1,,1,3,2,1,3,2,-,1,4,3,41.0
"Crisp, Jack",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Crocker, Ben",2,2,-,-,1,,-,2,,,,,,1,-,1,,,,,,,,,,,9.0
"Daicos, Josh",,,,,,,,,,1,1,1,-,-,-,1,-,1,-,,,,,,,,5.0
"Dunn, Lynden",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
"Fasolo, Alex",,,,,,,,,-,,,,,,,,,,,,,,,,,,
"Goldsack, Tyson",,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,
"Greenwood, Levi",,,,,,,,,,-,-,-,1,,-,-,-,1,-,-,-,-,-,-,-,-,2.0
"Grundy, Brodie",-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,1,-,-,-,1,-,-,1,-,-,5.0
"Hoskin-Elliott, Will",-,1,3,1,3,3,3,-,4,3,6,4,3,1,2,1,3,3,-,-,-,-,1,1,-,2,48.0
"Howe, Jeremy",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,,,,-,-,-,-,
"Langdon, Tom",-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Madgen, Jack",,,,,,,,,,,,,,,,,,,-,-,-,-,,,,,
"Maynard, Brayden",-,-,-,-,-,-,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Mayne, Chris",,,,,,-,1,-,1,-,-,-,-,-,-,-,-,-,2,3,1,2,-,-,-,-,10.0
"Mihocek, Brody",,,,,,,,,,,2,1,1,2,1,2,4,1,-,-,-,2,3,-,1,-,20.0
"Moore, Darcy",1,-,,,,,1,-,,,,,,,,-,,-,-,,,,,,,,2.0
"Murphy, Nathan",,,,,,,,,,,,,,,,,,,,,-,-,,,,,
"Murray, Sam",-,-,-,-,-,-,-,-,-,,,,,,,,-,-,-,-,,,,,,,
"Oxley, Adam",,,,,,,,,,,,,,,,,,,,-,-,-,,,,,
"Pendlebury, Scott",-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1.0
"Phillips, Tom",-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,1,-,-,-,-,-,4.0
"Reid, Ben",1,,2,2,2,2,,,,-,,,,,,,,,,,,,,,,,9.0
"Scharenberg, Matt",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
"Sidebottom, Steele",-,-,2,-,-,1,-,-,-,-,-,2,1,-,-,-,-,-,-,-,2,-,-,-,-,-,8.0
"Sier, Brayden",,,,,,,,,,,,,,-,-,-,-,,-,-,-,-,-,-,-,-,
"Smith, Josh",-,,,,,,,,,,,,,,,,,,,,,,,,,,
"Stephenson, Jaidyn",-,-,-,2,1,1,1,-,1,2,-,4,3,2,3,1,1,-,-,1,-,3,1,-,1,-,28.0
"Thomas, Josh",2,1,2,-,-,-,1,-,-,-,2,1,1,2,-,1,-,2,-,1,2,-,-,2,1,-,21.0
"Treloar, Adam",-,-,2,-,-,-,-,1,-,1,1,1,-,,,,,,,,,,-,2,-,-,8.0
"Varcoe, Travis",-,1,-,-,-,,-,-,2,-,,,,,,1,-,-,1,-,-,-,1,-,2,-,8.0
"Wells, Daniel",,,,,,,,2,2,,1,-,,,,,,,,,,,,,,,5.0
"de Goey, Jordan",,,,-,-,-,5,1,4,1,1,-,2,2,4,1,5,,,4,3,-,2,5,4,1,45.0
Totals,6,5,15,6,13,12,14,8,15,9,14,19,14,11,12,9,16,11,6,11,14,10,8,13,13,7,291.0
Opponent,HW,GW,CA,AD,ES,RI,BL,GE,SK,WB,FR,ME,CA,GC,ES,WC,NM,RI,SY,BL,PA,FR,WC,GW,RI,WC,
