Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,Tot
"Berry, Sam",,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Brown, Luke",-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,
"Butts, Jordon",-,-,-,-,-,-,-,-,,,Off,,-,-,-,-,-,-,-,-,-,-,0/1
"Cook, Brayden",,-,-,On,-,-,-,-,,,,,,,,,,On,,,,,2/0
"Crouch, Matt",-,-,-,-,-,-,-,,,,-,-,-,,,-,,,,,,,
"Davis, Ben",,,,,,,,,,,,,,,,-,,,-,On,On,On,3/0
"Dawson, Jordan",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Doedee, Tom",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,
"Fogarty, Darcy",-,-,-,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Frampton, Billy",,,-,-,-,-,-,-,,,,,,,,,,,,,,,
"Gollant, Lachlan",,-,-,-,-,-,-,-,,,,,,,,,,,,,,,
"Hamill, Will",,,,,,-,,-,-,-,-,-,-,Off,,-,-,-,-,Off,,,0/2
"Hately, Jackson",,,,,,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
"Himmelberg, Elliott",-,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,,,
"Hinge, Mitch",-,-,-,Off,,,,-,-,-,-,-,,-,-,,-,-,-,-,-,Off,0/2
"Jones, Chayce",-,-,-,-,-,-,-,-,-,-,On,,,On,-,-,-,-,-,-,-,-,2/0
"Keays, Ben",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Laird, Rory",,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"McAdam, Shane",,,,,-,-,-,-,-,-,-,-,-,-,,,-,Off,-,-,Off,,0/2
"McHenry, Ned",-,-,-,-,-,-,-,,-,-,-,-,-,-,,-,-,-,-,-,-,-,
"McPherson, Andrew",Off,,,,,,,,,,,,,,,,,,,,,,0/1
"Milera, Wayne",-,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,,-,
"Murphy, Lachlan",,,-,-,-,-,-,Off,,-,-,-,On,,-,,-,-,-,-,-,-,1/1
"Murray, Nick",-,-,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"OBrien, Reilly",-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,
"Parnell, Patrick",,,,,,,,,,,,Off,-,-,-,-,-,-,-,-,-,-,0/1
"Pedlar, Luke",,-,-,,,,,,-,,,,,,,,,,,,,,
"Rachele, Josh",-,-,-,-,-,-,-,-,-,Off,,,-,-,-,,,,,,,,0/1
"Rowe, James",-,-,-,-,On,,,On,-,-,-,-,-,-,-,-,-,,,,-,-,2/0
"Schoenberg, Harry",-,-,-,-,,,On,-,,,,On,,-,-,-,-,-,-,-,-,-,2/0
"Sholl, Lachlan",On,-,-,-,-,-,-,-,-,On,,,,,-,,,,,,,,2/0
"Sloane, Rory",-,Off,,-,Off,,,,,,,,,,,,,,,,,,0/2
"Smith, Brodie",-,-,-,-,-,-,Off,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0/1
"Soligo, Jake",-,On,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1/0
"Strachan, Kieran",,,,,,,,,-,-,,,,,,,,,,,,,
"Thilthorpe, Riley",-,,,,,,,,,-,-,-,Off,,-,-,-,-,,,-,-,0/1
"Walker, Taylor",,,,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,
"Worrell, Josh",,,,,,,,,,,,,,,,,,,-,-,-,-,
Totals,,,,,,,,,,,,,,,,,,,,,,,
Opponent,FR,CW,PA,ES,RI,WB,GW,CA,BL,SK,GE,WC,GC,NM,ME,HW,CW,SY,CA,WC,NM,PA,
