Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Bennett, Peter",2,-,2,3,4,1,3,1,-,-,1,-,,,,,,,17.0
"Bland, Dave",,,3,,-,,1,2,-,,,-,1,,,-,-,,7.0
"Callow, Allan",,,,,,-,-,-,-,-,-,-,-,-,-,1,-,-,1.0
"Cole, Des",,,,-,-,,,-,-,-,-,,,-,,,,,
"Cooper, Peter",,,,,,,,,,,,,,,,,-,-,
"Cuffe, Jack",,-,1,,,,,,,,,,,,,,,,1.0
"Cummins, Bruce",,,,,,,,,,,,,,,,,,-,
"Davidson, Irving",,,,,,,,,,,,,,,-,,,,
"Davies, Harold",-,1,,2,3,3,-,-,-,,,-,-,-,,-,-,1,10.0
"Derrick, Ron",,,,,,,,,,,,-,,,,,,,
"Drinan, Keith",-,-,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,
"Foote, Les",-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,2.0
"Fountain, Ron",-,-,-,1,,,,2,-,2,-,,1,,,,,,6.0
"Giblett, Michael",,,,,,,,,,-,-,-,-,-,-,-,-,,
"Gleeson, Brian",1,1,-,1,-,2,-,,-,-,,,-,-,1,-,-,-,6.0
"Greenshields, Allan",,,,,-,-,,,,,,,,,,,,,
"Hellmrich, Max",,,,,1,,,,,,,,,,-,,,,1.0
"Hibbins, Geoff",,,,,,-,,,,,,,,,,,,,
"Houston, Ray",,,,,,,,-,,-,-,-,-,-,,-,-,-,
"Howell, Don",,,,-,-,-,,,-,,,,,-,-,-,,,
"Hurst, Arthur",1,-,-,,,,,,,,,,,,,,,,1.0
"Jones, Geoff",1,1,2,-,,,,,,-,1,1,-,-,,-,-,,6.0
"Linger, Bill",1,1,2,-,1,2,-,,,,,,1,1,1,-,-,-,10.0
"Linney, Neville",-,-,,,-,-,-,,,-,-,-,-,-,,-,-,-,
"McDonald, Jack",,,-,-,1,-,-,-,-,1,1,-,1,1,1,5,1,5,17.0
"McLennan, Bruce",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,
"Milnes, Brian",,,,,,,-,-,-,,,-,-,-,2,-,-,,2.0
"Minihan, Graham",,,,,,,,,,-,-,-,-,,,,-,-,
"Mollar, Max",,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Mulhall, Ken",-,1,-,-,1,-,-,-,-,-,-,,,,-,,,,2.0
"Myers, Bob",-,-,-,-,,,,,,,,,,,,-,-,,
"Pearson, Ian",-,,,,,,-,-,,,,,,,,,,,
"Phillips, Bruce",-,-,-,-,-,-,-,-,-,4,5,4,1,2,-,-,-,-,16.0
"Roberts, Neil",1,-,,,-,,,2,-,-,-,-,-,-,-,-,-,-,3.0
"Ross, Jim",1,-,-,1,,2,6,1,1,2,3,2,,3,-,6,4,2,34.0
"Sabbatucci, Vin",,,,,,3,-,,,,,,,,2,1,,3,9.0
"Shields, Ron",,,-,-,,,,,,,,,,,-,,,-,
"Smith, Ivor",,,,,,,,-,-,,,,,,,,,,
"Squire, Alan",-,-,-,,-,-,-,-,-,,-,,-,,,,,,
"Thornton, Col",1,-,-,-,,,,1,1,,,,,,,,,,3.0
"Watt, Bob",-,,-,-,-,-,-,,,-,1,2,-,-,-,,,1,4.0
Totals,9,5,10,8,11,14,10,10,2,9,12,9,5,7,7,13,5,12,158.0
Opponent,FO,HW,CW,GE,FI,ME,NM,RI,SM,ES,CA,FO,HW,CW,GE,FI,ME,NM,
