Player,R1,R2,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Begley, Josh",,,,,,,,,,,1,,,,,,,1.0
"Bellchambers, Tom",-,-,-,,,,-,-,,1,,-,,,,,,1.0
"Cahill, Ned",,,,,,-,2,-,,,,,,,,,,2.0
"Clarke, Dylan",,,,,,,,,,-,-,1,2,-,-,1,-,4.0
"Cutler, Tom",-,-,,,,,,-,-,1,-,,,,,1,-,2.0
"Daniher, Joe",,,,,,,,,,,,,3,-,,-,-,3.0
"Draper, Sam",,,,,,,,-,1,,-,-,,-,-,-,-,1.0
"Fantasia, Orazio",1,,-,-,-,-,,,,,,,,,,,,1.0
"Francis, Aaron",-,-,-,,,,-,-,-,-,,-,,,,,,
"Gleeson, Martin",,,-,-,-,,-,-,,-,-,-,-,-,-,-,-,
"Guelfi, Matt",-,-,,,,,,,-,-,-,-,-,-,-,-,-,
"Ham, Brayden",,,-,-,-,-,-,-,,,,-,-,,,1,-,1.0
"Heppell, Dyson",,-,,,,,,,,,,,,1,-,,,1.0
"Hibberd, Mitchell",,,,-,-,-,-,,,,,,,,,-,,
"Hooker, Cale",,-,-,-,-,1,,,,,,,2,-,-,,,3.0
"Hurley, Michael",-,-,-,-,-,-,-,-,-,,-,-,,-,-,,-,
"Langford, Kyle",-,1,-,-,2,-,2,,2,2,1,-,1,-,-,-,-,11.0
"Laverde, Jayden",1,,,-,1,2,1,,,,,,,,,,1,6.0
"McDonald-Tipungwuti, Anthony",-,2,1,2,1,1,2,-,1,-,1,2,2,4,-,-,-,19.0
"McGrath, Andrew",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
"McKenna, Conor",,,,,-,-,-,,1,-,-,,,,,,,1.0
"McKernan, Shaun",,3,1,1,-,-,-,,-,-,-,,,,,,,5.0
"Merrett, Zach",-,1,-,,-,-,-,-,-,-,-,1,-,-,-,-,-,2.0
"Mosquito, Irving",,,,,,,,,,,,2,-,-,-,,,2.0
"Mutch, Kobe",,,,,,,,,,,-,,,,,,,
"Parish, Darcy",-,1,2,1,-,-,1,1,-,-,-,-,-,-,-,1,-,7.0
"Phillips, Andrew",,,,-,-,-,,,,,,,-,,,-,,
"Redman, Mason",-,-,-,-,,-,-,-,-,-,,-,-,,1,,-,1.0
"Ridley, Jordan",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Saad, Adam",-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,2.0
"Shiel, Dylan",-,-,-,1,-,,,-,1,-,-,-,-,-,1,-,1,4.0
"Smith, Devon",1,1,1,-,-,1,-,2,-,-,,-,-,-,-,-,1,7.0
"Snelling, Will",1,-,-,-,1,1,-,-,-,1,-,1,-,-,-,-,-,5.0
"Stewart, James",,,,,,,,-,-,3,-,2,1,1,1,-,3,11.0
"Stringer, Jake",2,3,2,3,,,,,,,,1,2,-,1,-,1,15.0
"Townsend, Jacob",3,-,1,1,1,-,1,-,-,,1,,,,1,-,,9.0
"Zaharakis, David",-,-,-,1,3,1,-,-,1,3,,,,,,,,9.0
"Zerk-Thatcher, Brandon",-,,,,,,,-,-,-,-,,-,-,-,-,-,
Totals,9,12,8,10,9,7,9,3,8,11,5,10,13,6,5,4,7,136.0
Opponent,FR,SY,CA,CW,NM,WB,AD,BL,GW,GC,SK,RI,HW,WC,GE,PA,ME,
